ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,recent_5d_growth
601339,20240126,20260314,20251217,5.37,7.54,40.41,55,5.85,28.89,6.33,7.82,12.29,30.54,13.41,30,20,1.5,66.3,30.81,97.1,3.15
688352,20241220,20260107,20251217,12.52,13.23,5.67,14,12.86,2.88,1.92,0.8,0.0,0.0,0.62,6,7,0.86,8.26,2.66,10.92,4.83
605167,20241220,20260107,20251217,11.04,16.27,47.37,14,16.48,-1.27,26.09,36.78,0.0,0.0,16.25,9,4,2.25,45.16,4.65,49.82,7.75
688531,20241220,20260107,20251217,61.23,69.21,13.03,14,65.92,4.99,10.73,7.46,0.0,0.0,4.38,8,5,1.6,19.51,6.78,26.29,5.18
600888,20240126,20260314,20251217,7.75,9.48,22.32,55,8.32,13.94,2.19,6.06,12.65,23.48,10.75,32,22,1.45,64.32,42.28,106.6,1.28
688258,20241220,20260107,20251217,64.48,94.48,46.53,14,91.88,2.83,5.41,11.63,0.0,0.0,4.57,9,4,2.25,48.29,7.29,55.57,31.26
603171,20241220,20260107,20251216,50.08,63.95,27.7,15,60.64,5.46,2.24,1.74,0.0,0.0,0.97,9,5,1.8,30.6,5.27,35.86,18.21
002703,20240126,20260314,20251216,13.15,22.75,73.0,56,21.78,4.45,40.61,84.64,97.64,61.52,75.11,30,25,1.2,144.5,82.21,226.72,-2.53
600838,20240126,20260314,20251216,8.82,10.72,21.54,56,10.7,0.19,30.39,28.91,50.23,43.76,38.57,26,28,0.93,105.15,80.39,185.53,-0.37
301215,20241220,20260107,20251216,6.42,7.0,9.03,15,6.86,2.04,7.17,6.23,0.0,0.0,3.3,10,4,2.5,14.92,6.03,20.95,3.4
301326,20241220,20260107,20251216,102.22,113.94,11.47,15,110.58,3.04,10.72,10.33,0.0,0.0,5.24,7,7,1.0,24.54,12.95,37.49,0.54
301446,20241220,20260107,20251216,29.55,33.71,14.08,15,32.25,4.53,10.15,8.02,0.0,0.0,4.44,10,4,2.5,18.41,4.95,23.37,6.58
001317,20241220,20260107,20251215,47.27,53.32,12.8,16,53.38,-0.11,18.93,13.41,0.0,0.0,7.81,8,7,1.14,35.55,21.83,57.38,-4.84
000850,20240126,20260314,20251215,4.77,5.33,11.74,57,5.45,-2.2,7.13,18.87,17.82,30.4,18.51,26,27,0.96,68.77,55.12,123.89,-2.2
002420,20240126,20260314,20251215,7.49,7.96,6.28,54,7.85,1.4,6.54,2.67,2.94,5.61,4.11,29,22,1.32,60.21,51.66,111.87,-1.24
600725,20240126,20260314,20251215,3.63,5.22,43.8,57,4.2,24.29,17.63,12.95,12.4,28.93,16.92,33,21,1.57,81.33,42.32,123.65,-1.51
002696,20240126,20260314,20251215,6.69,7.53,12.56,57,7.27,3.58,6.28,4.63,11.96,17.04,9.64,30,25,1.2,50.42,37.45,87.87,-1.7
688565,20241220,20260107,20251215,10.56,11.63,10.13,16,11.38,2.2,3.6,3.69,0.0,0.0,1.83,8,6,1.33,17.0,7.06,24.06,6.89
600955,20241220,20260107,20251215,15.06,17.34,15.14,16,16.3,6.38,-1.13,3.39,0.0,0.0,0.79,9,6,1.5,25.13,10.07,35.2,5.22
603757,20241220,20260107,20251215,38.15,47.09,23.43,16,45.65,3.15,23.96,23.46,0.0,0.0,11.83,9,6,1.5,40.07,17.39,57.46,-0.57
300401,20240126,20260314,20251215,14.91,15.94,6.91,57,15.33,3.98,3.76,0.87,6.91,16.63,6.41,29,27,1.07,73.72,64.41,138.13,3.57
002142,20240126,20260314,20251215,27.95,31.15,11.45,57,28.15,10.66,2.9,0.18,4.69,9.3,3.9,25,29,0.86,39.18,27.62,66.8,-0.86
688600,20241220,20260107,20251215,25.4,26.8,5.51,16,25.75,4.08,-7.09,-5.16,0.0,0.0,-2.97,10,5,2.0,15.15,9.3,24.45,7.07
600282,20240126,20260314,20251215,4.99,5.91,18.44,57,5.22,13.22,3.01,3.81,8.42,15.83,7.44,33,20,1.65,58.78,40.2,98.98,3.5
002946,20241220,20260107,20251215,17.78,18.8,5.74,16,18.8,0.0,6.69,5.96,0.0,0.0,3.13,8,7,1.14,10.83,5.1,15.93,0.21
300980,20241220,20260107,20251215,26.73,34.37,28.58,16,33.0,4.15,-0.49,7.82,0.0,0.0,2.25,10,5,2.0,35.54,9.2,44.74,2.41
688003,20241220,20260107,20251215,55.26,62.32,12.78,16,62.25,0.11,3.69,4.23,0.0,0.0,2.01,10,5,2.0,17.4,5.08,22.48,8.53
300743,20241220,20260107,20251215,19.9,23.32,17.19,16,22.13,5.38,3.97,7.09,0.0,0.0,2.92,10,5,2.0,23.73,7.26,31.0,1.44
605599,20241220,20260107,20251215,15.25,17.61,15.48,16,17.02,3.47,6.1,6.1,0.0,0.0,3.05,9,5,1.8,17.16,2.54,19.7,10.34
600710,20240126,20260314,20251215,10.52,13.48,28.14,57,10.77,25.16,2.66,2.57,3.04,7.13,3.64,31,23,1.35,67.25,40.39,107.64,-5.93
600713,20240126,20260314,20251215,5.17,5.43,5.03,57,5.52,-1.63,5.03,6.96,7.16,6.96,6.63,28,25,1.12,34.24,28.81,63.05,1.5
605222,20241220,20260107,20251212,17.75,19.27,8.56,17,18.55,3.88,0.73,2.99,0.0,0.0,1.04,8,8,1.0,23.35,14.31,37.66,5.36
688182,20241220,20260107,20251212,26.05,30.96,18.85,17,31.1,-0.45,1.23,6.68,0.0,0.0,2.25,13,3,4.33,22.7,5.05,27.76,7.87
000301,20240126,20260314,20251212,9.29,11.56,24.43,58,10.7,8.04,7.53,11.95,14.21,32.4,15.83,34,23,1.48,79.92,55.28,135.2,-4.23
300004,20240126,20260314,20251212,10.84,12.71,17.25,58,12.13,4.78,5.07,12.08,32.38,52.68,24.89,29,28,1.04,109.77,88.85,198.62,-7.83
301548,20241220,20260107,20251212,53.0,56.59,6.77,17,55.38,2.18,-1.89,5.79,0.0,0.0,1.36,8,8,1.0,16.73,9.71,26.43,2.11
688106,20241220,20260107,20251212,19.21,21.78,13.38,17,20.29,7.34,-0.05,5.0,0.0,0.0,1.49,11,5,2.2,17.1,4.29,21.39,11.69
688788,20241220,20260107,20251212,60.6,69.65,14.93,17,66.61,4.56,11.95,25.2,0.0,0.0,9.95,9,7,1.29,34.48,19.07,53.55,4.64
603897,20241220,20260107,20251212,25.2,27.02,7.22,17,26.79,0.86,5.56,7.06,0.0,0.0,3.23,10,6,1.67,13.61,6.41,20.01,-0.99
688502,20241220,20260107,20251212,378.0,431.5,14.15,17,404.4,6.7,2.91,10.04,0.0,0.0,3.59,10,6,1.67,23.81,10.01,33.82,8.7
002140,20240126,20260314,20251212,11.08,14.2,28.16,58,11.31,25.55,-0.27,4.42,6.23,12.36,5.61,37,18,2.06,57.74,31.76,89.5,1.79
000862,20240126,20260314,20251212,6.2,7.57,22.1,58,5.9,28.31,-5.32,-3.55,-2.42,3.55,-2.14,32,23,1.39,60.6,38.71,99.31,-9.45
002347,20240126,20260314,20251212,7.95,8.91,12.08,58,13.14,-32.19,-3.14,6.29,72.58,26.29,28.29,27,30,0.9,97.5,80.95,178.45,-3.78
000875,20240126,20260314,20251212,5.67,8.01,41.27,58,5.64,42.02,-1.41,-1.41,4.23,22.05,4.97,31,23,1.35,74.14,37.28,111.42,-0.25
688510,20241220,20260107,20251212,25.27,28.27,11.87,17,26.89,5.13,-3.56,7.24,0.0,0.0,1.46,10,6,1.67,19.74,7.98,27.71,7.0
002588,20240126,20260314,20251212,9.43,11.82,25.34,58,9.9,19.39,2.23,3.82,3.29,15.91,5.76,32,23,1.39,56.97,32.91,89.88,5.91
600765,20240126,20260314,20251212,16.8,17.71,5.42,58,19.1,-7.28,6.49,10.0,24.52,17.14,15.08,27,30,0.9,79.55,70.8,150.35,-7.86
603127,20241220,20260107,20251211,31.23,41.3,32.24,18,38.51,7.24,18.0,14.83,0.0,0.0,8.05,10,7,1.43,44.51,14.65,59.16,18.68
603344,20241220,20260107,20251211,27.74,37.58,35.47,18,37.72,-0.37,3.28,17.84,0.0,0.0,6.01,11,6,1.83,45.22,13.24,58.46,10.66
688119,20241220,20260107,20251211,4.94,5.84,18.22,18,5.59,4.47,-1.21,6.88,0.0,0.0,1.82,10,6,1.67,35.22,17.33,52.55,5.42
002471,20240126,20260314,20251211,4.83,8.6,78.05,59,7.41,16.06,14.91,13.66,70.19,77.23,43.58,32,26,1.23,194.61,124.71,319.33,-10.7
300118,20240126,20260314,20251211,10.7,19.58,82.99,59,14.46,35.41,15.51,31.59,58.69,94.02,48.99,28,30,0.93,174.42,102.63,277.05,3.32
002879,20240126,20260314,20251211,17.22,23.07,33.97,59,18.63,23.83,2.85,12.66,11.09,34.03,14.5,32,26,1.23,91.28,59.14,150.42,-2.12
300737,20241220,20260107,20251211,5.19,5.58,7.51,18,5.55,0.54,0.39,5.59,0.0,0.0,1.76,11,6,1.83,18.58,11.0,29.58,3.91
600391,20240126,20260314,20251211,28.54,43.5,52.42,59,35.95,21.0,-0.56,16.33,55.57,87.98,39.05,29,29,1.0,150.59,100.11,250.7,-11.24
301611,20241220,20260107,20251210,56.68,109.34,92.91,19,86.75,26.04,14.86,47.62,0.0,0.0,17.26,11,7,1.57,81.35,10.98,92.33,25.66
300487,20240126,20260314,20251210,54.5,77.44,42.09,60,64.36,20.32,8.83,11.89,22.33,33.28,18.69,30,29,1.03,76.64,39.18,115.82,8.41
601038,20240126,20260314,20251210,13.62,15.23,11.82,60,14.0,8.79,4.41,4.11,4.04,5.87,4.5,32,27,1.19,49.69,37.12,86.81,5.47
002201,20240126,20260314,20251210,8.15,11.74,44.05,60,10.93,7.41,0.74,14.6,44.42,70.06,31.87,30,28,1.07,160.75,114.71,275.46,-4.71
688351,20241220,20260107,20251210,23.05,25.06,8.72,19,25.18,-0.48,4.21,1.56,0.0,0.0,1.31,10,8,1.25,18.73,9.82,28.55,6.64
603680,20240126,20260314,20251210,12.83,13.98,8.96,60,15.2,-8.03,9.2,11.85,31.72,23.54,19.62,31,28,1.11,82.58,70.26,152.84,-4.57
001376,20241220,20260107,20251210,12.83,17.46,36.09,19,17.05,2.4,11.61,18.39,0.0,0.0,7.84,11,7,1.57,51.89,19.12,71.01,3.99
600058,20240126,20260314,20251209,9.48,12.5,31.86,51,12.67,-1.34,-2.85,4.54,49.89,41.46,24.05,28,22,1.27,90.18,58.25,148.42,-3.4
688503,20241220,20260107,20251209,54.59,70.2,28.59,20,62.83,11.73,5.88,8.44,28.59,0.0,12.28,11,8,1.38,39.84,13.29,53.13,12.77
603121,20241220,20260107,20251209,19.01,20.91,9.99,20,20.7,1.01,11.84,17.57,9.99,0.0,10.64,10,9,1.11,22.7,12.6,35.3,-2.61
688311,20241220,20260107,20251209,37.3,52.56,40.91,20,48.86,7.57,4.96,10.67,40.91,0.0,16.47,14,5,2.8,56.84,20.09,76.93,20.0
301321,20241220,20260107,20251208,16.9,19.62,16.09,21,18.74,4.7,4.56,7.99,12.37,0.0,7.02,10,10,1.0,29.8,14.01,43.81,4.92
688630,20241220,20260107,20251208,125.94,144.5,14.74,21,142.42,1.46,-0.3,-0.25,10.71,0.0,3.08,10,10,1.0,33.36,18.57,51.93,6.14
603211,20241220,20260107,20251208,18.95,22.29,17.63,21,22.98,-3.0,5.7,7.23,21.32,0.0,9.7,10,10,1.0,33.64,16.3,49.93,-5.59
301066,20241220,20260107,20251208,16.93,19.52,15.3,21,19.81,-1.46,0.41,7.15,20.2,0.0,8.29,10,10,1.0,42.95,26.05,69.0,18.95
605123,20241220,20260107,20251208,75.25,103.4,37.41,21,102.81,0.57,15.81,14.42,37.74,0.0,18.81,12,8,1.5,55.81,21.45,77.26,1.37
003031,20241220,20260107,20251208,59.37,80.63,35.81,21,74.89,7.66,27.86,23.6,23.46,0.0,19.69,10,10,1.0,58.12,24.72,82.83,9.4
600498,20240126,20260314,20251208,24.85,52.36,110.7,62,35.29,48.37,6.56,10.99,41.97,49.18,27.04,34,26,1.31,174.11,91.1,265.21,0.69
002339,20240126,20260314,20251208,8.22,11.93,45.13,62,9.1,31.1,7.91,9.98,13.63,34.79,15.62,30,30,1.0,129.56,85.83,215.4,-9.69
688661,20241220,20260107,20251208,46.69,65.02,39.26,21,57.09,13.89,12.02,10.28,20.84,0.0,11.74,12,8,1.5,58.21,22.37,80.58,27.99
301235,20241220,20260107,20251208,31.03,40.05,29.07,21,39.71,0.86,5.74,14.08,29.78,0.0,14.31,11,9,1.22,57.29,28.59,85.87,6.63
605168,20241220,20260107,20251208,33.44,43.76,30.86,21,39.9,9.67,2.84,-0.51,20.57,0.0,6.59,14,6,2.33,37.46,9.47,46.92,15.61
688662,20241220,20260107,20251208,44.09,61.73,40.01,21,53.34,15.73,33.82,6.53,16.67,0.0,13.72,10,10,1.0,75.43,35.99,111.42,21.02
603037,20240126,20260314,20251208,13.07,14.83,13.47,62,14.5,2.28,5.28,5.2,10.33,34.66,12.65,30,29,1.03,85.14,68.59,153.72,-1.13
301175,20241220,20260107,20251208,5.42,6.03,11.25,21,6.01,0.33,8.86,4.8,10.52,0.0,6.37,11,8,1.38,21.97,10.57,32.54,1.86
300969,20241220,20260107,20251205,94.54,138.0,45.97,22,122.0,13.11,3.25,8.23,29.05,0.0,11.83,13,8,1.62,57.52,17.93,75.45,7.77
300940,20241220,20260107,20251205,31.15,33.5,7.54,22,29.03,15.4,-2.25,5.01,-6.81,0.0,-0.99,8,13,0.62,33.47,24.6,58.07,15.04
301486,20241220,20260107,20251205,91.85,138.68,50.99,22,128.59,7.85,12.5,15.42,40.0,0.0,19.13,12,9,1.33,76.52,30.1,106.62,10.06
301333,20241220,20260107,20251205,55.08,61.68,11.98,22,61.78,-0.16,3.85,5.19,12.16,0.0,5.98,12,9,1.33,24.91,13.0,37.91,3.11
601066,20241220,20260107,20251205,25.72,27.02,5.05,22,26.94,0.3,2.6,3.69,4.74,0.0,3.05,14,7,2.0,12.04,6.96,19.0,1.16
300900,20241220,20260107,20251205,21.36,41.48,94.19,22,36.99,12.14,11.19,14.14,73.17,0.0,28.43,13,8,1.62,102.63,30.1,132.73,17.44
688053,20241220,20260107,20251205,32.54,42.66,31.1,22,37.63,13.37,8.33,16.26,15.64,0.0,11.24,14,7,2.0,53.27,23.84,77.12,16.94
603306,20240126,20260314,20251205,47.8,88.17,84.46,63,65.78,34.04,20.67,25.94,37.62,44.04,32.01,32,30,1.07,122.07,56.52,178.59,7.43
688516,20241220,20260107,20251205,39.55,52.3,32.24,22,49.4,5.87,6.83,10.09,24.91,0.0,11.87,11,10,1.1,48.3,18.16,66.46,13.62
688368,20241220,20260107,20251205,97.37,126.1,29.51,22,123.8,1.86,-0.71,15.45,27.14,0.0,12.63,11,10,1.1,45.56,17.14,62.7,8.07
601319,20241220,20260107,20251205,8.68,9.93,14.47,22,9.43,5.3,-2.88,5.82,8.7,0.0,3.78,12,9,1.33,23.93,9.97,33.9,9.97
301169,20241220,20260107,20251205,45.45,55.71,22.57,22,50.94,9.36,1.08,3.43,12.08,0.0,4.87,14,6,2.33,24.55,3.77,28.32,11.6
002536,20240126,20260314,20251205,21.8,37.57,72.34,63,30.81,21.94,10.46,36.01,41.33,36.83,32.66,31,30,1.03,153.91,92.64,246.56,8.49
600456,20240126,20260314,20251205,32.11,37.07,15.45,63,38.83,-4.53,1.84,8.41,20.93,23.7,13.91,31,30,1.03,82.64,65.2,147.84,-5.36
688710,20241220,20260107,20251205,41.99,55.31,31.72,22,46.99,17.71,2.64,20.72,11.91,0.0,10.32,12,9,1.33,56.16,24.95,81.1,26.63
300322,20240126,20260314,20251205,21.89,28.02,28.0,63,28.18,-0.57,3.02,3.7,28.73,31.8,16.69,30,31,0.97,104.22,74.85,179.07,3.13
688375,20241220,20260107,20251205,68.08,107.65,58.12,22,98.3,9.51,6.33,18.83,44.39,0.0,20.23,15,6,2.5,60.62,12.61,73.22,29.54
000929,20240126,20260314,20251205,8.44,10.46,23.93,63,9.04,15.71,2.13,2.96,7.11,25.12,8.47,35,26,1.35,61.81,39.04,100.85,2.75
688323,20241220,20260107,20251205,17.51,23.9,36.49,22,22.56,5.94,2.86,23.02,28.84,0.0,16.13,12,9,1.33,73.53,37.41,110.94,4.14
300739,20241220,20260107,20251205,16.73,18.69,11.72,22,18.69,0.0,5.26,2.45,11.72,0.0,5.3,12,9,1.33,25.16,13.43,38.59,2.3
688287,20241220,20260107,20251205,5.5,5.96,8.36,22,6.13,-2.77,9.45,9.82,11.45,0.0,8.27,11,10,1.1,27.96,19.0,46.96,-2.45
688478,20241220,20260107,20251205,34.1,39.74,16.54,22,38.04,4.47,5.34,11.35,11.55,0.0,7.94,12,9,1.33,27.46,11.49,38.95,6.26
603297,20241220,20260107,20251205,98.33,113.8,15.73,22,108.67,4.72,0.64,4.26,10.52,0.0,4.56,12,9,1.33,25.95,10.9,36.85,9.24
301165,20241220,20260107,20251205,73.72,87.71,18.98,22,89.98,-2.52,11.15,9.32,22.06,0.0,11.64,11,10,1.1,46.85,27.38,74.24,-1.95
688383,20241220,20260107,20251205,67.17,80.36,19.64,22,80.71,-0.43,11.66,12.4,20.16,0.0,12.1,13,8,1.62,30.53,11.81,42.34,6.93
603221,20241220,20260107,20251205,12.11,14.14,16.76,22,14.41,-1.87,2.81,15.28,18.99,0.0,10.84,8,13,0.62,33.44,16.55,49.98,7.77
601108,20241220,20260107,20251205,8.32,8.97,7.81,22,8.79,2.05,0.96,2.28,5.65,0.0,2.57,11,7,1.57,14.39,6.71,21.11,1.82
600973,20240126,20260314,20251204,5.35,7.33,37.01,64,7.62,-3.81,19.25,20.93,36.45,42.62,29.59,32,31,1.03,106.46,70.6,177.06,-5.05
001208,20241220,20260107,20251204,12.12,25.83,113.12,23,23.45,10.15,11.39,71.62,98.35,0.0,53.27,15,7,2.14,97.84,17.98,115.82,5.95
688160,20241220,20260107,20251204,96.16,140.0,45.59,23,147.0,-4.76,12.83,1.83,58.59,0.0,20.69,10,12,0.83,74.11,31.33,105.44,-4.1
688513,20241220,20260107,20251204,54.31,59.8,10.11,23,60.7,-1.48,3.76,6.59,13.33,0.0,6.73,13,9,1.44,20.92,10.96,31.89,-1.17
601698,20241220,20260107,20251204,21.54,43.87,103.67,23,39.3,11.63,6.92,12.21,65.88,0.0,24.81,17,5,3.4,87.7,13.06,100.76,35.07
002943,20241220,20260107,20251204,32.3,49.96,54.67,23,43.56,14.69,18.05,14.18,22.6,0.0,14.64,15,7,2.14,58.87,13.26,72.13,33.65
300034,20240126,20260314,20251204,16.72,20.23,20.99,64,19.86,1.86,4.07,9.45,17.11,31.64,15.11,32,30,1.07,107.53,83.46,191.0,-6.95
300984,20241220,20260107,20251204,61.95,82.5,33.17,23,83.5,-1.2,7.52,2.66,37.01,0.0,13.4,12,10,1.2,51.53,20.71,72.24,7.39
002483,20240126,20260314,20251204,6.89,7.9,14.66,64,7.06,11.9,2.32,1.31,3.63,4.5,2.85,32,30,1.07,43.3,28.95,72.25,-0.13
688636,20241220,20260107,20251204,34.87,43.85,25.75,23,41.89,4.68,11.27,10.7,22.86,0.0,12.32,15,7,2.14,37.22,13.48,50.7,3.62
300265,20240126,20260314,20251204,9.8,18.5,88.78,64,13.65,35.53,2.14,31.12,36.73,43.88,29.56,34,29,1.17,204.17,124.9,329.07,-9.93
688291,20241220,20260107,20251204,33.55,46.34,38.12,23,46.75,-0.88,3.04,8.49,27.33,0.0,11.35,15,7,2.14,57.17,22.36,79.53,21.06
002383,20240126,20260314,20251204,9.87,10.62,7.6,64,12.2,-12.95,1.93,6.38,27.56,22.39,15.05,30,32,0.94,94.99,82.82,177.81,-17.42
002498,20240126,20260314,20251203,3.61,9.4,160.39,65,3.82,146.07,2.77,8.03,6.65,9.7,6.9,33,31,1.06,180.85,75.99,256.85,-5.62
603379,20241220,20260107,20251203,53.06,60.33,13.7,24,58.93,2.38,5.96,5.37,14.23,0.0,7.07,13,10,1.3,20.68,7.57,28.24,-0.46
688017,20241220,20260107,20251203,145.45,190.88,31.23,24,191.06,-0.09,8.48,3.6,31.39,0.0,12.19,15,8,1.88,42.8,14.44,57.24,-0.12
688533,20241220,20260107,20251203,27.56,30.17,9.47,24,30.02,0.5,2.76,1.6,6.53,0.0,2.99,14,9,1.56,14.54,5.36,19.9,2.76
002913,20241220,20260107,20251203,37.73,43.85,16.22,24,43.59,0.6,10.12,11.32,15.69,0.0,10.13,13,10,1.3,26.32,10.85,37.17,0.46
603386,20241220,20260107,20251203,13.76,15.34,11.48,24,15.59,-1.6,46.44,10.03,18.82,0.0,17.94,12,11,1.09,60.78,45.99,106.77,-6.18
002014,20240126,20260314,20251202,11.43,12.18,6.56,66,11.78,3.4,1.75,4.11,6.12,1.4,3.7,34,30,1.13,38.91,31.94,70.85,3.84
688376,20241220,20260107,20251202,46.0,62.08,34.96,25,62.65,-0.91,4.57,13.76,29.67,0.0,13.94,12,12,1.0,61.35,27.68,89.03,6.78
002149,20240126,20260314,20251202,18.55,43.53,134.66,66,46.03,-5.43,21.67,62.64,141.02,138.44,93.12,39,26,1.5,204.28,108.25,312.53,-8.55
002361,20240126,20260314,20251202,6.81,12.65,85.76,66,13.7,-7.66,-1.32,4.85,112.78,166.08,68.24,34,31,1.1,209.46,134.27,343.73,1.04
600345,20240126,20260314,20251202,27.29,42.13,54.38,66,35.9,17.35,4.07,7.91,22.76,44.19,18.85,37,28,1.32,167.28,114.78,282.06,5.91
601107,20240126,20260314,20251202,5.95,6.36,6.89,66,6.1,4.26,0.34,4.54,4.03,0.5,2.74,31,32,0.97,35.89,28.69,64.58,1.11
301160,20241220,20260107,20251201,61.62,79.3,28.69,26,72.76,8.99,5.74,5.16,4.02,0.0,3.9,15,10,1.5,34.19,8.26,42.45,15.24
603967,20241220,20260107,20251201,12.31,13.17,6.99,26,14.12,-6.73,1.95,1.06,3.41,0.0,1.73,11,14,0.79,24.03,16.5,40.53,5.53
603577,20240126,20260314,20251201,10.18,11.31,11.1,67,10.55,7.2,-0.1,0.59,-0.1,4.62,1.05,33,33,1.0,61.93,49.73,111.67,-5.43
600372,20240126,20260314,20251201,12.32,14.2,15.28,67,13.52,5.03,1.88,2.94,7.32,21.04,7.66,35,30,1.17,81.59,64.01,145.6,-6.46
688396,20241220,20260107,20251201,50.93,60.51,18.81,26,53.89,12.28,3.71,8.38,6.81,0.0,5.3,10,15,0.67,43.08,24.34,67.42,13.7
601399,20241220,20260107,20251201,3.45,5.51,59.71,26,4.97,10.87,34.2,50.14,47.25,0.0,36.06,15,10,1.5,87.9,36.49,124.39,17.74
688278,20241220,20260107,20251201,80.0,84.3,5.37,26,83.4,1.08,1.96,5.01,3.26,0.0,2.87,15,10,1.5,15.1,9.64,24.73,0.83
300952,20241220,20260107,20251128,29.69,42.82,44.22,27,40.22,6.46,15.19,14.79,21.66,0.0,13.97,15,11,1.36,59.55,20.63,80.18,8.41
002983,20241220,20260107,20251128,21.68,23.46,8.21,27,23.45,0.04,1.29,-0.18,7.8,0.0,2.54,13,13,1.0,37.63,28.19,65.82,4.97
603132,20241220,20260107,20251128,13.51,15.1,11.77,27,14.66,3.0,-0.22,2.37,7.92,0.0,3.04,14,12,1.17,22.35,10.9,33.25,3.78
300567,20240126,20260314,20251128,67.03,134.9,101.25,68,95.02,41.97,0.03,14.61,25.7,63.46,24.79,36,30,1.2,146.13,69.58,215.71,-3.65
300084,20240126,20260314,20251128,9.0,10.8,20.0,68,10.44,3.45,1.0,4.11,10.0,14.11,7.26,37,28,1.32,85.53,63.1,148.63,-9.55
600558,20240126,20260314,20251128,5.48,6.3,14.96,68,6.1,3.28,1.64,4.2,11.31,24.27,9.84,36,27,1.33,60.79,45.33,106.12,-0.16
002585,20240126,20260314,20251128,5.69,7.64,34.27,68,7.03,8.68,10.72,13.36,18.63,26.19,16.98,36,29,1.24,107.45,73.46,180.91,4.8
301539,20241220,20260107,20251128,19.59,20.8,6.18,27,20.79,0.05,3.22,2.65,8.17,0.0,3.89,13,13,1.0,19.5,13.23,32.73,2.06
688586,20241220,20260107,20251128,11.42,13.21,15.67,27,12.85,2.8,4.47,5.52,14.01,0.0,6.75,13,12,1.08,29.7,14.54,44.24,3.12
688282,20241220,20260107,20251128,55.13,69.95,26.88,27,61.56,13.63,-7.73,6.38,9.74,0.0,3.29,12,14,0.86,49.74,23.81,73.55,14.22
003002,20241220,20260107,20251128,26.49,32.84,23.97,27,31.77,3.37,5.21,3.93,17.52,0.0,7.48,15,11,1.36,38.93,16.53,55.46,2.63
603359,20241220,20260107,20251128,7.98,9.09,13.91,27,9.09,0.0,9.4,7.77,8.27,0.0,6.69,13,13,1.0,50.7,35.46,86.15,-8.83
603601,20240126,20260314,20251128,5.06,11.61,129.45,68,12.99,-10.62,0.4,51.38,139.72,189.33,95.28,39,27,1.44,231.8,134.82,366.63,1.31
002358,20240126,20260314,20251128,5.38,8.7,61.71,68,5.46,59.34,2.42,2.79,5.76,8.55,4.76,34,32,1.06,115.74,63.03,178.78,-7.35
300337,20240126,20260314,20251128,10.74,13.04,21.42,68,16.2,-19.51,1.12,27.19,25.88,97.02,35.55,29,37,0.78,151.31,121.68,272.99,-4.54
300885,20241220,20260107,20251128,22.6,31.88,41.06,27,35.48,-10.15,13.14,6.55,11.19,0.0,7.95,11,14,0.79,87.07,46.67,133.74,2.91
603698,20240126,20260314,20251128,18.86,30.83,63.47,68,38.4,-19.71,7.69,23.17,98.41,156.63,69.34,38,29,1.31,184.82,125.04,309.86,-11.43
000959,20240126,20260314,20251128,4.15,5.34,28.67,68,4.86,9.88,6.99,2.17,18.07,25.54,12.58,35,26,1.35,67.66,40.79,108.45,-1.66
002961,20241220,20260107,20251128,22.29,27.05,21.35,27,27.3,-0.92,8.93,23.06,30.1,0.0,17.73,12,14,0.86,56.49,34.31,90.79,-5.65
002519,20240126,20260314,20251128,5.14,8.17,58.95,68,7.13,14.59,16.34,33.85,18.87,123.15,43.71,39,28,1.39,197.51,138.72,336.23,-8.92
301510,20241220,20260107,20251128,34.5,36.8,6.67,27,37.41,-1.63,17.62,3.88,4.32,0.0,5.98,10,16,0.62,45.97,36.48,82.45,-5.4
688153,20241220,20260107,20251127,34.53,38.6,11.79,28,38.47,0.34,12.77,11.79,8.28,0.0,8.57,16,11,1.45,27.9,16.1,43.99,1.47
300447,20240126,20260314,20251127,15.45,19.96,29.19,69,17.9,11.51,3.17,11.72,11.26,30.49,13.63,35,33,1.06,120.53,88.92,209.45,-3.76
001379,20241220,20260107,20251127,21.73,24.05,10.68,28,23.87,0.75,2.3,4.28,10.68,0.0,4.95,12,15,0.8,32.4,21.3,53.7,0.46
301571,20241220,20260107,20251127,47.51,55.59,17.01,28,56.44,-1.51,2.42,6.08,10.42,0.0,5.43,15,12,1.25,34.6,18.1,52.7,0.52
603048,20241220,20260107,20251127,19.61,21.06,7.39,28,21.39,-1.54,7.7,16.88,8.87,0.0,9.26,15,12,1.25,25.44,17.82,43.26,-0.57
002284,20240126,20260314,20251127,12.05,14.98,24.32,69,15.04,-0.4,1.91,4.65,32.2,28.8,17.2,39,29,1.34,77.34,53.27,130.61,-2.73
300303,20240126,20260314,20251127,6.57,10.4,58.3,69,6.93,50.07,1.98,8.37,6.24,6.85,6.15,32,33,0.97,115.41,62.68,178.09,1.76
300672,20241220,20260107,20251127,89.89,110.71,23.16,28,107.68,2.81,10.13,14.61,16.43,0.0,11.34,15,12,1.25,48.38,25.49,73.87,2.13
688556,20241220,20260107,20251127,10.01,12.8,27.87,28,11.3,13.27,8.59,6.39,14.49,0.0,7.98,16,10,1.6,45.49,19.16,64.65,8.94
