ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
301295,20241220,20260421,20260324,34.17,42.61,24.7,24.7,19,30.1,41.56,4.36,7.37,0.0,0.0,3.08,12,6,2.0,32.25,9.49,41.75,3,60,16.39
688216,20241220,20260421,20260324,27.46,29.03,5.72,5.72,19,22.97,26.38,0.55,-2.0,0.0,0.0,-0.49,9,9,1.0,21.85,15.69,37.54,0,60,0.03
688359,20241220,20260421,20260324,76.99,96.84,25.78,25.78,19,70.77,36.84,2.25,-0.44,0.0,0.0,0.32,13,5,2.6,36.59,12.78,49.37,2,60,7.21
301446,20241220,20260421,20260324,37.2,39.3,5.65,5.65,19,32.25,21.86,1.91,-0.22,0.0,0.0,0.32,10,8,1.25,21.76,15.75,37.52,0,60,7.64
002686,20240126,20260421,20260324,6.89,8.47,22.93,22.93,15,6.55,29.31,14.51,0.0,0.0,0.0,2.9,8,6,1.33,41.26,18.71,59.97,3,60,11.74
601233,20240126,20260421,20260324,17.62,19.92,13.05,13.05,19,16.86,18.15,3.58,4.43,0.0,0.0,2.04,11,7,1.57,25.44,12.58,38.03,0,60,2.36
300931,20241220,20260421,20260324,11.95,13.17,10.21,10.21,19,11.0,19.73,6.28,5.94,0.0,0.0,3.04,10,8,1.25,21.4,11.2,32.6,0,60,3.29
301246,20241220,20260421,20260324,20.65,24.37,18.01,18.01,19,25.23,-3.41,17.87,9.1,0.0,0.0,6.3,9,9,1.0,37.09,18.9,56.0,0,60,-1.69
600078,20240126,20260421,20260324,10.9,12.46,14.31,14.31,19,9.99,24.72,8.9,4.68,0.0,0.0,3.18,11,7,1.57,33.8,19.35,53.15,0,60,-8.25
605319,20241220,20260421,20260324,23.45,27.2,15.99,15.99,19,21.23,28.12,5.33,12.54,0.0,0.0,4.83,11,7,1.57,27.1,11.72,38.82,6,60,-6.17
300311,20240126,20260421,20260324,5.04,5.37,6.55,6.55,19,4.55,18.02,3.37,0.0,0.0,0.0,0.67,12,5,2.4,16.08,9.49,25.58,0,60,2.29
301059,20241220,20260421,20260324,13.19,14.39,9.1,9.1,19,12.86,11.9,2.12,2.5,0.0,0.0,1.17,9,9,1.0,16.53,7.59,24.12,0,60,2.93
603515,20240126,20260421,20260324,19.16,20.77,8.4,8.4,19,18.64,11.43,0.37,0.89,0.0,0.0,0.34,10,8,1.25,16.09,7.83,23.91,1,60,7.56
688143,20241220,20260421,20260324,48.46,69.2,42.8,42.8,19,49.41,40.05,22.12,26.48,0.0,0.0,12.37,11,7,1.57,53.77,15.69,69.45,2,60,9.65
605222,20241220,20260421,20260324,20.27,31.24,54.12,54.12,19,18.55,68.41,10.31,9.03,0.0,0.0,4.77,12,6,2.0,59.15,13.66,72.81,6,60,33.22
001338,20241220,20260421,20260324,12.38,13.75,11.07,11.07,19,12.23,12.43,7.67,7.75,0.0,0.0,3.86,12,6,2.0,16.74,6.01,22.75,0,60,1.4
603808,20240126,20260421,20260324,9.47,10.54,11.3,11.3,19,8.47,24.44,10.45,8.55,0.0,0.0,4.65,8,9,0.89,31.39,19.27,50.67,1,60,1.35
002066,20240126,20260421,20260324,19.08,23.34,22.33,22.33,19,18.68,24.95,3.35,4.82,0.0,0.0,2.12,13,5,2.6,24.83,4.27,29.1,4,60,4.95
300497,20240126,20260421,20260324,17.0,18.84,10.82,10.82,19,15.76,19.54,14.24,10.71,0.0,0.0,6.06,10,7,1.43,32.82,21.33,54.14,2,60,-4.17
301222,20241220,20260421,20260324,31.86,38.58,21.09,21.09,19,29.08,32.67,7.53,6.18,0.0,0.0,3.36,10,8,1.25,27.66,7.92,35.58,4,60,4.98
688038,20241220,20260421,20260324,19.52,23.72,21.52,21.52,19,17.97,32.0,1.13,9.73,0.0,0.0,3.14,10,7,1.43,28.08,7.94,36.02,0,60,5.28
002229,20240126,20260421,20260324,17.57,19.38,10.3,10.3,19,15.79,22.74,4.44,1.48,0.0,0.0,1.33,8,10,0.8,35.24,24.03,59.27,4,60,-1.62
300464,20240126,20260421,20260324,7.47,8.31,11.24,11.24,19,6.36,30.66,2.28,5.35,0.0,0.0,2.06,11,7,1.57,31.59,19.87,51.46,4,60,9.63
300016,20240126,20260421,20260324,9.55,10.16,6.39,6.39,19,8.99,13.01,7.02,6.07,0.0,0.0,3.22,9,9,1.0,24.06,17.1,41.16,0,60,-2.4
003007,20241220,20260421,20260324,40.44,44.63,10.36,10.36,19,36.88,21.01,2.92,14.0,0.0,0.0,4.78,11,7,1.57,32.59,21.51,54.1,0,60,1.48
002560,20240126,20260421,20260324,9.59,15.27,59.23,59.23,19,9.9,54.24,2.29,38.16,0.0,0.0,11.91,12,6,2.0,61.24,12.32,73.56,5,60,10.57
603126,20240126,20260421,20260324,7.4,8.04,8.65,8.65,19,6.82,17.89,-0.54,0.81,0.0,0.0,0.13,8,9,0.89,19.35,10.66,30.02,0,60,-1.71
002643,20240126,20260421,20260324,15.36,16.75,9.05,9.05,19,15.21,10.12,3.39,3.19,0.0,0.0,1.64,9,6,1.5,15.54,6.67,22.21,0,60,0.24
000408,20240126,20260421,20260324,75.84,86.54,14.11,14.11,19,89.99,-3.83,6.84,6.8,0.0,0.0,3.41,9,9,1.0,24.43,10.72,35.15,0,60,3.87
300447,20240126,20260421,20260324,17.82,20.75,16.44,16.44,19,17.9,15.92,4.26,4.94,0.0,0.0,2.33,11,6,1.83,22.42,6.84,29.26,0,60,3.44
600539,20240126,20260421,20260324,11.74,16.58,41.23,41.23,19,10.26,61.6,33.13,19.34,0.0,0.0,12.43,12,6,2.0,56.77,19.6,76.37,8,60,3.95
001299,20241220,20260421,20260324,13.22,14.89,12.63,12.63,19,13.24,12.46,2.27,1.44,0.0,0.0,0.89,12,5,2.4,42.19,27.69,69.88,3,60,-19.69
688178,20241220,20260421,20260324,27.36,34.3,25.37,25.37,19,24.04,42.68,5.88,10.05,0.0,0.0,4.19,9,9,1.0,47.55,23.0,70.56,7,60,13.69
688355,20241220,20260421,20260324,20.13,24.12,19.82,19.82,19,18.4,31.09,9.09,3.43,0.0,0.0,2.85,10,8,1.25,30.07,10.97,41.04,0,60,7.77
000719,20240126,20260421,20260324,12.57,14.1,12.17,12.17,19,11.93,18.19,4.53,1.43,0.0,0.0,1.34,9,9,1.0,20.3,8.45,28.75,2,60,2.32
000430,20240126,20260421,20260324,7.2,7.91,9.86,9.86,19,7.64,3.53,3.19,1.67,0.0,0.0,1.14,11,7,1.57,16.7,7.08,23.78,2,60,1.54
000586,20240126,20260421,20260324,14.48,21.34,47.38,47.38,19,13.57,57.26,8.7,43.37,0.0,0.0,14.75,11,7,1.57,78.41,35.09,113.49,5,60,-7.98
688418,20241220,20260421,20260324,39.62,49.45,24.81,24.81,19,42.8,15.54,5.4,-1.31,0.0,0.0,0.69,9,9,1.0,35.65,12.15,47.8,0,60,3.45
002293,20240126,20260421,20260324,9.67,10.22,5.69,5.69,19,9.8,4.29,6.41,3.72,0.0,0.0,2.4,10,7,1.43,13.72,7.99,21.71,0,60,1.09
688037,20241220,20260421,20260324,159.09,181.82,14.29,14.29,19,154.0,18.06,10.77,6.53,0.0,0.0,4.11,9,9,1.0,36.33,21.66,57.99,0,60,-6.82
301560,20241220,20260421,20260324,37.52,42.32,12.79,12.79,19,34.54,22.52,3.12,9.01,0.0,0.0,3.33,10,7,1.43,28.29,15.39,43.68,0,60,-1.4
688450,20241220,20260421,20260324,30.63,44.03,43.75,43.75,19,27.95,57.53,16.39,17.11,0.0,0.0,8.41,13,5,2.6,48.25,10.59,58.84,5,60,6.15
603156,20241220,20260421,20260324,29.25,31.89,9.03,9.03,19,28.02,13.81,4.14,2.39,0.0,0.0,1.54,9,9,1.0,20.08,10.95,31.03,0,60,0.66
000807,20240126,20260421,20260324,27.81,35.14,26.36,26.36,19,33.78,4.03,13.12,18.52,0.0,0.0,8.18,11,7,1.57,39.89,15.3,55.18,0,60,-1.29
603203,20240126,20260421,20260324,35.37,46.23,30.7,30.7,19,36.77,25.73,2.26,8.2,0.0,0.0,2.91,10,8,1.25,46.28,17.77,64.05,4,60,5.14
603285,20241220,20260421,20260324,30.38,39.8,31.01,31.01,19,24.57,61.99,8.13,0.53,0.0,0.0,1.79,9,9,1.0,42.33,13.92,56.25,1,60,26.35
002966,20241220,20260421,20260324,8.22,8.76,6.57,6.57,19,8.27,5.93,1.46,0.97,0.0,0.0,0.58,12,5,2.4,11.39,4.87,16.26,4,60,5.67
301053,20241220,20260421,20260324,35.45,63.63,79.49,79.49,19,35.02,81.7,8.8,25.39,0.0,0.0,9.38,15,3,5.0,64.05,3.52,67.58,11,60,15.63
002645,20240126,20260421,20260324,16.45,22.88,39.09,39.09,19,15.09,51.62,3.59,14.16,0.0,0.0,4.97,10,8,1.25,51.38,16.58,67.96,9,60,9.74
688282,20241220,20260421,20260324,63.99,89.97,40.6,40.6,19,61.56,46.15,0.75,16.0,0.0,0.0,4.95,11,7,1.57,46.33,10.68,57.02,0,60,7.5
300501,20240126,20260421,20260324,16.45,19.56,18.91,18.91,19,15.78,23.95,7.9,10.7,0.0,0.0,4.79,11,7,1.57,25.84,7.79,33.63,4,60,2.35
002144,20240126,20260421,20260324,14.15,15.55,9.89,9.89,19,12.62,23.22,3.32,2.54,0.0,0.0,1.43,11,7,1.57,19.12,9.41,28.53,0,60,2.57
603519,20240126,20260421,20260324,12.88,13.97,8.46,8.46,19,12.14,15.07,4.58,2.95,0.0,0.0,1.8,11,7,1.57,16.54,8.13,24.67,2,60,-0.36
300700,20241220,20260421,20260324,13.14,16.12,22.68,22.68,19,12.34,30.63,1.67,3.65,0.0,0.0,1.43,13,5,2.6,31.48,10.33,41.82,5,60,5.02
688350,20241220,20260421,20260324,26.24,28.74,9.53,9.53,19,26.12,10.03,9.68,11.66,0.0,0.0,5.43,9,9,1.0,25.0,15.2,40.2,0,60,0.98
600066,20240126,20260421,20260323,31.41,35.98,14.55,14.55,20,33.54,7.27,2.39,18.27,14.55,0.0,10.32,9,9,1.0,25.35,11.01,36.36,3,60,-2.1
603906,20240126,20260421,20260323,18.57,27.31,47.07,47.07,20,20.39,33.94,20.68,16.21,47.07,0.0,23.12,14,5,2.8,52.51,12.25,64.77,6,60,15.33
002840,20240126,20260421,20260323,10.72,13.49,25.84,25.84,20,9.65,39.79,5.97,9.7,25.84,0.0,11.86,12,7,1.71,37.88,13.57,51.45,10,60,7.4
002460,20240126,20260421,20260320,67.43,82.71,22.66,22.66,21,64.35,28.53,7.42,18.54,24.66,0.0,14.44,12,8,1.5,38.02,16.33,54.36,8,60,-6.31
002902,20241220,20260421,20260319,23.96,30.2,26.04,26.04,22,22.54,33.98,8.31,20.12,27.8,0.0,16.04,9,12,0.75,61.78,35.18,96.96,7,60,-0.3
603580,20240126,20260421,20260319,17.31,20.03,15.71,15.71,22,16.44,21.84,-1.16,1.85,9.47,0.0,3.16,13,7,1.86,42.64,26.57,69.21,6,60,3.19
300022,20240126,20260421,20260317,8.36,9.97,19.26,19.26,23,7.67,29.99,5.98,11.84,16.15,0.0,9.59,15,6,2.5,27.69,9.46,37.15,7,60,3.1
688336,20241220,20260421,20260317,61.24,84.88,38.6,38.6,23,62.26,36.33,11.84,23.42,45.79,0.0,23.13,14,8,1.75,66.24,30.05,96.28,7,60,-1.35
603387,20241220,20260421,20260316,8.58,9.66,12.59,12.59,24,8.55,12.98,1.28,19.0,14.45,0.0,10.29,12,11,1.09,54.95,40.09,95.05,1,60,-1.63
002253,20240126,20260421,20260316,10.8,11.44,5.93,5.93,24,11.06,3.44,-1.39,7.22,3.98,0.0,3.08,12,10,1.2,34.44,27.64,62.08,0,60,1.87
601998,20240126,20260421,20260316,7.56,8.31,9.92,9.92,24,7.56,9.92,4.23,9.52,9.52,0.0,6.56,13,9,1.44,17.27,7.6,24.88,7,60,0.36
300603,20240126,20260421,20260316,10.72,11.79,9.98,9.98,24,9.95,18.49,-1.68,10.45,11.57,0.0,6.27,12,11,1.09,40.64,29.47,70.11,3,60,-1.42
002950,20241220,20260421,20260313,11.3,13.07,15.66,15.66,25,11.36,15.05,3.19,3.45,29.12,0.0,10.41,10,14,0.71,47.56,31.01,78.57,2,60,-9.49
600429,20240126,20260421,20260313,5.46,5.79,6.04,6.04,25,5.19,11.56,3.66,7.88,9.89,0.0,6.06,15,9,1.67,21.25,14.98,36.23,3,60,0.17
300432,20240126,20260421,20260313,17.65,25.7,45.61,45.61,25,17.84,44.06,20.28,41.98,43.06,0.0,29.57,16,8,2.0,58.67,19.35,78.02,9,60,0.27
002693,20240126,20260421,20260313,7.67,8.62,12.39,12.39,25,7.15,20.56,3.39,9.78,8.21,0.0,6.07,13,11,1.18,31.23,18.76,49.99,4,60,3.11
603026,20240126,20260421,20260311,67.92,96.11,41.5,41.5,27,79.19,21.37,8.08,14.19,13.99,0.0,10.07,15,11,1.36,70.98,32.71,103.69,5,60,-2.45
300750,20241220,20260421,20260310,376.3,432.5,14.93,14.93,28,377.5,14.57,8.53,5.5,3.99,0.0,4.55,15,12,1.25,36.62,21.69,58.31,8,60,0.4
003026,20241220,20260421,20260310,34.6,36.78,6.3,6.3,28,31.6,16.39,2.08,1.13,6.24,0.0,2.63,16,11,1.45,26.51,19.68,46.19,2,60,0.66
301511,20241220,20260421,20260310,35.69,52.86,48.11,48.11,28,36.63,44.31,14.57,4.2,15.41,0.0,8.8,18,9,2.0,71.55,29.64,101.2,8,60,15.29
300400,20240126,20260421,20260310,22.58,28.11,24.49,24.49,28,20.16,39.43,3.94,0.49,25.78,0.0,8.67,17,10,1.7,56.81,32.43,89.24,5,60,1.85
002789,20240126,20260421,20260310,10.32,13.36,29.46,29.46,28,10.55,26.64,11.05,13.86,16.28,0.0,11.25,15,11,1.36,48.19,21.09,69.29,8,60,3.17
603803,20240126,20260421,20260310,11.0,15.7,42.73,42.73,28,11.32,38.69,17.91,41.91,27.27,0.0,24.34,12,15,0.8,88.66,48.18,136.85,6,60,4.67
002947,20241220,20260421,20260310,47.0,71.8,52.77,52.77,28,52.0,38.08,3.04,6.83,26.38,0.0,10.57,20,6,3.33,53.18,9.28,62.46,8,60,5.95
301196,20241220,20260421,20260310,86.55,123.72,42.95,42.95,28,79.86,54.92,4.44,6.07,20.72,0.0,8.92,15,12,1.25,76.84,37.07,113.91,7,60,6.87
002183,20240126,20260421,20260309,5.11,6.22,21.72,21.72,29,5.04,23.41,0.98,1.37,10.37,0.0,3.72,16,11,1.45,44.6,23.71,68.3,1,60,5.07
603409,20241220,20260421,20260309,36.75,43.53,18.45,18.45,29,37.23,16.92,4.54,-0.14,5.01,0.0,2.37,15,12,1.25,33.15,15.52,48.67,2,60,5.2
603226,20240126,20260421,20260309,35.34,38.72,9.56,9.56,29,32.44,19.36,10.36,1.36,1.1,0.0,2.81,13,15,0.87,42.82,32.16,74.97,3,60,-2.64
603659,20241220,20260421,20260309,27.7,35.39,27.76,27.76,29,27.72,27.67,17.0,13.65,9.24,0.0,10.27,16,12,1.33,53.13,26.68,79.81,5,60,1.32
002580,20240126,20260421,20260309,13.4,33.0,146.27,146.27,29,12.83,157.21,0.82,3.43,20.07,0.0,7.21,19,9,2.11,120.4,24.54,144.94,14,60,43.67
301516,20241220,20260421,20260306,17.47,20.19,15.57,15.57,30,15.8,27.78,9.44,4.18,7.9,15.57,8.63,18,11,1.64,47.23,30.98,78.2,7,60,2.54
301309,20241220,20260421,20260306,30.39,35.4,16.49,16.49,20,29.28,20.9,1.65,7.77,16.49,0.0,7.61,9,10,0.9,46.21,28.3,74.51,4,60,8.29
603158,20240126,20260421,20260306,10.96,13.57,23.81,23.81,30,10.58,28.26,15.97,6.02,5.75,23.81,11.49,15,14,1.07,64.33,40.07,104.4,7,60,0.82
600186,20240126,20260421,20260306,6.24,7.87,26.12,26.12,30,6.17,27.55,3.04,4.97,12.02,26.12,10.93,13,15,0.87,66.34,39.86,106.19,9,60,7.51
603538,20240126,20260421,20260306,22.31,51.41,130.43,130.43,30,20.23,154.13,3.36,24.79,79.29,130.43,57.98,18,11,1.64,123.5,34.21,157.71,18,60,0.88
301349,20241220,20260421,20260306,48.25,63.43,31.46,31.46,30,48.06,31.98,7.52,7.11,18.34,31.46,15.43,19,10,1.9,50.93,22.16,73.08,9,60,1.93
688331,20241220,20260421,20260306,105.9,146.7,38.53,38.53,30,81.35,80.33,7.0,10.23,40.79,38.53,24.41,15,14,1.07,69.3,33.71,103.01,8,60,3.48
603701,20240126,20260421,20260305,19.98,25.0,25.13,25.13,31,20.1,24.38,13.51,10.31,16.62,24.42,15.66,21,7,3.0,43.41,19.71,63.13,6,60,4.34
002866,20240126,20260421,20260305,18.9,26.63,40.9,40.9,31,18.18,46.48,6.93,6.61,11.06,39.63,14.61,19,11,1.73,61.2,24.92,86.12,8,60,11.33
600602,20240126,20260421,20260305,19.8,23.72,19.8,19.8,31,18.81,26.1,14.9,14.6,11.97,21.62,15.28,14,16,0.88,65.53,44.38,109.91,4,60,-3.06
000420,20240126,20260421,20260305,4.34,5.4,24.42,24.42,31,4.44,21.62,5.07,10.6,7.83,20.51,10.64,17,12,1.42,63.45,38.99,102.44,2,60,7.36
300939,20241220,20260421,20260305,37.37,40.84,9.29,9.29,31,34.98,16.75,3.77,7.2,-2.65,8.13,3.75,15,14,1.07,46.55,35.66,82.2,6,60,0.57
300050,20240126,20260421,20260305,6.05,7.19,18.84,18.84,31,5.66,27.03,4.79,8.43,10.91,20.66,10.89,16,14,1.14,45.06,26.3,71.35,11,60,-5.64
688693,20241220,20260421,20260305,39.68,91.19,129.81,129.81,22,38.18,138.84,16.18,31.7,136.84,0.0,53.8,15,6,2.5,124.36,32.42,156.78,11,60,-4.61
301307,20241220,20260421,20260305,37.54,44.04,17.31,17.31,31,35.1,25.47,7.33,9.83,-0.45,20.94,8.47,18,12,1.5,55.15,37.08,92.24,10,60,6.84
603165,20240126,20260421,20260305,13.25,16.77,26.57,26.57,31,12.7,32.05,17.51,2.64,16.53,26.19,14.49,17,13,1.31,62.61,36.29,98.89,4,60,4.81
003036,20241220,20260421,20260305,18.26,27.7,51.7,51.7,31,16.02,72.91,7.45,11.99,36.58,55.26,27.11,16,14,1.14,79.94,34.91,114.85,13,60,2.59
688710,20241220,20260421,20260305,52.57,67.3,28.02,28.02,31,46.99,43.22,5.52,3.2,24.44,29.24,15.24,17,12,1.42,62.95,35.26,98.21,2,60,-6.67
300502,20240126,20260421,20260305,401.24,583.0,45.3,45.3,31,426.63,36.65,-2.0,9.76,11.53,46.79,15.34,17,13,1.31,75.7,35.37,111.07,8,60,12.12
300205,20240126,20260421,20260305,4.85,5.92,22.06,22.06,31,4.86,21.81,3.09,12.37,12.37,15.46,11.13,17,12,1.42,61.0,38.35,99.35,8,60,2.78
301399,20241220,20260421,20260305,19.87,25.34,27.53,27.53,31,19.77,28.17,9.76,10.92,14.09,20.89,13.63,17,13,1.31,67.15,40.24,107.39,9,60,2.59
300323,20240126,20260421,20260304,8.54,10.9,27.63,27.63,32,8.09,34.73,28.45,36.65,14.29,16.28,24.23,14,17,0.82,86.16,55.23,141.4,4,60,9.22
605268,20241220,20260421,20260304,11.52,12.64,9.72,9.72,32,10.61,19.13,46.35,11.2,6.25,8.94,16.29,17,12,1.42,58.03,45.29,103.32,5,60,1.85
601077,20241220,20260421,20260303,6.71,7.3,8.79,8.79,33,6.42,13.71,-1.04,4.92,5.07,7.6,4.31,19,12,1.58,22.95,14.18,37.13,10,60,-0.41
301658,20241220,20260421,20260303,36.09,42.4,17.48,17.48,33,29.05,45.96,13.6,37.55,31.62,13.8,26.23,14,18,0.78,91.81,67.57,159.38,7,60,-0.87
002528,20240126,20260421,20260303,2.93,5.51,88.05,88.05,33,2.69,104.83,14.33,21.5,29.35,66.55,31.43,23,8,2.88,92.97,27.03,120.0,16,60,10.87
002832,20240126,20260421,20260302,16.42,17.97,9.44,9.44,34,15.05,19.4,0.73,2.68,6.58,2.62,3.45,19,13,1.46,28.04,18.53,46.57,10,60,6.65
688032,20241220,20260421,20260227,107.42,113.3,5.47,5.47,35,101.24,11.91,0.74,14.33,28.01,9.95,14.84,16,17,0.94,55.77,47.87,103.64,4,60,-2.5
002039,20240126,20260421,20260227,18.04,20.96,16.19,16.19,35,17.99,16.51,4.38,8.81,13.3,15.02,10.51,20,14,1.43,50.07,33.22,83.29,3,60,0.29
688226,20241220,20260421,20260226,43.07,56.58,31.37,31.37,36,37.18,52.18,4.99,8.4,7.73,13.42,8.52,17,18,0.94,84.14,52.25,136.39,12,60,6.35
300693,20241220,20260421,20260226,40.04,52.54,31.22,31.22,36,38.99,34.75,12.26,25.5,10.61,18.38,16.96,21,13,1.62,64.2,34.78,98.98,7,60,2.48
001872,20241220,20260421,20260226,20.16,21.49,6.6,6.6,36,19.3,11.35,5.9,6.3,12.45,7.29,8.26,20,15,1.33,28.37,21.08,49.45,7,60,0.42
001339,20241220,20260421,20260226,59.14,71.22,20.43,20.43,36,53.13,34.05,10.37,27.73,3.67,8.37,13.17,21,14,1.5,63.08,41.9,104.98,6,60,6.01
300782,20241220,20260421,20260226,76.73,114.48,49.2,49.2,36,80.87,41.56,7.26,9.67,13.38,30.18,14.4,21,14,1.5,80.07,36.97,117.04,7,60,6.93
300763,20241220,20260421,20260225,79.25,95.32,20.28,20.28,37,72.98,30.61,17.36,16.5,43.66,14.51,24.42,20,16,1.25,71.57,49.67,121.24,5,60,-1.4
600023,20240126,20260421,20260225,5.1,5.61,10.0,10.0,37,4.96,13.1,5.88,7.06,8.04,6.86,7.08,22,13,1.69,27.63,17.66,45.29,8,60,1.63
002733,20240126,20260421,20260225,21.38,30.83,44.2,44.2,37,20.07,53.61,4.54,15.01,27.64,28.62,19.43,20,16,1.25,91.12,50.35,141.47,14,60,-2.71
000537,20240126,20260421,20260224,8.73,10.23,17.18,17.18,38,8.32,22.96,4.12,7.67,36.88,15.46,17.28,21,14,1.5,66.32,47.01,113.32,8,60,2.2
603693,20241220,20260421,20260224,12.65,14.51,14.7,14.7,38,11.99,21.02,6.09,9.41,47.11,9.17,20.01,20,16,1.25,62.13,45.4,107.53,15,60,2.69
600563,20240126,20260421,20260224,113.82,126.0,10.7,10.7,38,107.2,17.54,4.88,1.36,11.74,6.38,6.18,19,18,1.06,57.26,44.96,102.22,9,60,-0.21
000988,20240126,20260421,20260224,82.42,114.98,39.5,39.5,38,81.93,40.34,15.23,43.9,35.89,33.96,33.78,23,14,1.64,88.28,51.28,139.56,12,60,-4.68
002903,20241220,20260421,20260224,23.8,31.85,33.82,33.82,38,23.13,37.7,13.78,16.01,11.97,25.42,16.23,23,14,1.64,84.1,50.8,134.91,3,60,-2.27
301068,20241220,20260421,20260224,27.66,37.38,35.14,35.14,38,27.02,38.34,2.68,3.15,19.67,14.39,10.26,19,18,1.06,80.71,46.02,126.73,5,60,18.03
000791,20240126,20260421,20260224,6.8,8.22,20.88,20.88,38,6.49,26.66,20.74,24.26,23.68,8.24,20.18,20,17,1.18,70.69,48.7,119.38,8,60,0.86
601330,20241220,20260421,20260224,7.13,8.07,13.18,13.18,38,6.83,18.16,3.09,6.87,56.8,14.73,22.66,19,18,1.06,63.21,47.38,110.59,11,60,0.62
600982,20240126,20260421,20260224,4.74,5.95,25.53,25.53,38,4.37,36.16,5.49,10.97,32.28,13.29,16.73,21,15,1.4,82.67,55.16,137.83,11,60,2.76
301226,20241220,20260421,20260224,33.0,40.18,21.76,21.76,38,33.39,20.34,45.94,16.73,30.18,31.85,29.63,14,23,0.61,97.88,70.37,168.25,2,60,-5.12
300880,20241220,20260421,20260224,19.68,22.81,15.9,15.9,38,17.93,27.22,0.25,41.11,29.47,8.23,22.87,19,18,1.06,75.35,56.06,131.41,3,60,8.1
600744,20240126,20260421,20260224,6.54,8.08,23.55,23.55,38,5.99,34.89,22.02,42.51,34.1,13.46,30.08,23,14,1.64,74.94,49.97,124.91,6,60,9.63
002628,20240126,20260421,20260224,4.68,5.7,21.79,21.79,38,4.11,38.69,19.02,17.31,6.41,10.68,13.06,20,17,1.18,60.48,38.48,98.96,3,60,10.47
002463,20240126,20260421,20260224,72.36,98.0,35.43,35.43,38,75.95,29.03,13.14,2.53,13.72,16.18,10.74,22,15,1.47,76.73,43.17,119.9,8,60,0.47
603838,20240126,20260421,20260224,7.54,8.89,17.9,17.9,38,7.51,18.38,12.33,19.36,8.75,18.17,14.53,20,17,1.18,54.75,36.56,91.31,8,60,-1.55
600645,20240126,20260421,20260224,26.09,28.53,9.35,9.35,38,26.74,6.69,5.71,18.01,20.35,10.69,14.79,20,17,1.18,50.71,39.54,90.26,8,60,0.35
300677,20241220,20260421,20260224,41.55,53.88,29.68,29.68,38,40.06,34.5,8.21,16.99,37.18,39.66,25.82,23,14,1.64,79.73,49.29,129.02,8,60,-2.09
603565,20241220,20260421,20260224,10.57,11.78,11.45,11.45,38,10.05,17.21,4.64,1.99,5.39,8.33,4.81,25,11,2.27,30.59,19.23,49.82,10,60,2.88
600396,20240126,20260421,20260224,3.21,7.39,130.22,130.22,38,2.89,155.71,2.49,13.08,136.14,139.25,73.11,24,12,2.0,153.9,60.91,214.81,19,60,-7.97
000065,20240126,20260421,20260224,12.13,14.11,16.32,16.32,38,11.89,18.67,5.94,14.76,17.23,33.39,17.46,20,16,1.25,67.29,49.02,116.3,8,60,-1.88
600110,20240126,20260421,20260224,7.43,10.0,34.59,34.59,38,7.42,34.77,14.0,0.0,5.38,32.17,10.85,23,14,1.64,73.61,40.68,114.29,11,60,-3.57
688319,20241220,20260421,20260213,27.13,29.85,10.03,10.03,39,26.64,12.05,1.36,5.2,0.63,5.79,3.18,21,17,1.24,61.66,49.27,110.94,2,60,-3.27
002384,20240126,20260421,20260212,77.38,157.0,102.89,102.89,40,84.66,85.45,11.0,19.8,49.99,42.87,31.71,26,13,2.0,111.33,36.08,147.41,12,60,7.53
301217,20241220,20260421,20260212,36.96,46.79,26.6,26.6,40,35.38,32.25,34.88,19.45,2.35,-2.22,13.07,20,19,1.05,92.0,63.69,155.69,7,60,2.43
300499,20240126,20260421,20260212,30.75,44.97,46.24,46.24,40,31.79,41.46,24.07,25.72,27.61,10.02,22.82,24,15,1.6,97.54,54.18,151.71,7,60,7.33
002980,20241220,20260421,20260212,24.0,78.0,225.0,225.0,40,21.59,261.28,9.75,35.25,55.08,92.04,47.46,26,13,2.0,176.39,50.48,226.87,24,60,21.61
000601,20240126,20260421,20260211,5.17,6.84,32.3,32.3,41,4.73,44.61,4.26,6.38,43.13,27.66,21.24,21,19,1.11,101.1,66.67,167.77,13,60,3.48
002655,20240126,20260421,20260210,14.08,22.69,61.15,61.15,42,12.92,75.62,12.36,19.96,24.64,32.67,22.39,24,17,1.41,79.02,28.98,108.0,15,60,4.56
300166,20240126,20260421,20260209,12.07,16.3,35.05,35.05,43,10.42,56.43,19.14,6.3,4.23,17.23,10.43,21,21,1.0,122.86,84.51,207.37,5,60,-5.12
603400,20241220,20260421,20260209,58.76,67.69,15.2,15.2,43,54.77,23.59,3.76,24.32,20.27,14.02,16.93,22,20,1.1,57.18,41.03,98.21,5,60,-2.04
300831,20241220,20260421,20260209,13.81,17.11,23.9,23.9,43,11.18,53.04,7.46,16.8,33.67,14.7,19.57,22,20,1.1,81.85,56.6,138.45,8,60,0.0
002913,20241220,20260421,20260209,40.02,51.26,28.09,28.09,43,43.59,17.6,5.65,18.39,22.69,19.54,17.36,23,18,1.28,77.15,48.89,126.04,4,60,-2.27
