ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
VBTX,20240126,20260418,20250623,25.09,30.26,20.61,20.61,83,0.0,0.0,4.22,8.49,29.29,25.15,17.21,41,40,1.02,71.9,50.35,122.25,15,60,-2.54
GES,20240126,20260418,20250620,11.96,16.81,40.55,40.55,149,16.79,0.12,-0.17,8.53,6.19,4.18,5.22,73,65,1.12,86.44,48.22,134.66,16,60,-0.3
GMS,20240126,20260418,20250618,81.01,109.96,35.74,35.74,53,0.0,0.0,21.96,34.63,35.74,35.34,32.57,25,23,1.09,38.53,4.87,43.4,7,60,0.11
SCHL,20240126,20260418,20250618,19.23,39.77,106.81,106.81,209,29.96,32.74,10.82,14.04,11.28,28.29,15.42,118,89,1.33,229.44,148.38,377.82,33,60,0.48
SFST,20240126,20260418,20250618,36.2,57.78,59.61,59.61,209,51.7,11.76,2.96,8.78,9.72,14.81,9.1,107,99,1.08,178.13,126.85,304.98,28,60,-1.28
SATS,20240126,20260418,20250616,25.11,132.5,427.68,427.68,210,112.18,18.11,0.16,10.31,17.88,17.52,11.99,113,95,1.19,415.23,215.75,630.98,32,60,3.04
COHR,20240126,20260418,20250616,80.76,345.02,327.22,327.22,211,194.33,77.54,-0.15,10.46,18.96,32.47,15.29,131,79,1.66,432.53,265.77,698.31,49,60,12.04
CSD,20240126,20260418,20250616,81.24,127.0,56.33,56.33,196,102.27,24.18,3.11,4.87,4.8,5.76,4.68,113,81,1.4,142.8,95.57,238.37,38,60,1.07
BELFB,20240126,20260418,20250609,77.71,254.25,227.18,227.18,216,172.78,47.15,10.87,20.07,30.23,36.4,24.54,136,79,1.72,308.35,180.17,488.52,63,60,6.86
FET,20240126,20260418,20250609,17.11,56.09,227.82,227.82,216,38.26,46.6,13.73,12.27,18.88,11.92,14.48,128,87,1.47,325.81,194.49,520.3,59,60,-8.77
VSAT,20240126,20260418,20250609,10.61,62.85,492.37,492.37,216,37.63,67.02,18.76,20.92,50.05,37.61,32.56,117,95,1.23,503.38,296.67,800.05,42,60,11.14
OIS,20240126,20260418,20250609,4.83,10.22,111.59,111.59,216,7.07,44.55,9.52,8.7,19.05,9.11,12.05,115,92,1.25,308.24,219.86,528.1,40,60,-12.27
LALT,20240126,20260418,20250606,21.12,24.53,16.15,16.15,212,22.82,7.49,0.76,0.09,1.28,2.56,1.08,131,71,1.85,47.21,31.96,79.17,40,60,-0.16
AXTI,20240126,20260418,20250606,1.78,82.56,4538.2,4538.2,217,16.76,392.6,32.02,3.37,28.09,30.34,21.91,125,88,1.42,945.08,481.96,1427.04,61,60,24.26
IGE,20240126,20260418,20250606,43.69,60.58,38.66,38.66,217,51.12,18.51,2.95,3.34,2.88,1.85,2.83,130,85,1.53,107.01,73.15,180.16,43,60,-2.26
FILL,20240126,20260418,20250606,23.26,25.35,8.99,8.99,100,0.0,0.0,4.99,5.8,3.14,3.1,4.3,55,43,1.28,43.58,34.5,78.08,9,60,0.76
PSI,20240126,20260418,20250606,54.14,120.04,121.72,121.72,217,82.87,44.85,4.05,3.8,11.78,14.94,8.47,126,89,1.42,234.84,149.38,384.22,67,60,6.56
HOLX,20240126,20260418,20250606,64.33,76.01,18.16,18.16,208,74.56,1.94,1.38,0.23,0.06,-0.99,0.16,106,99,1.07,68.23,50.47,118.7,20,60,0.61
PVBC,20240126,20260418,20250606,11.74,13.5,14.99,14.99,113,0.0,0.0,1.19,0.85,7.92,8.01,4.47,57,52,1.1,44.44,30.07,74.51,14,60,5.39
VLO,20240126,20260418,20250606,128.35,223.65,74.25,74.25,217,165.31,35.29,4.01,9.93,11.99,13.97,10.17,117,99,1.18,209.23,148.47,357.71,40,60,-7.61
FTA,20240126,20260418,20250606,76.8,95.13,23.87,23.87,217,86.91,9.46,1.21,0.73,3.78,3.03,2.2,117,98,1.19,75.36,53.34,128.7,41,60,1.54
COGT,20240126,20260418,20250606,6.8,37.25,447.79,447.79,217,34.74,7.23,6.18,6.32,37.5,80.88,30.56,105,109,0.96,439.87,216.4,656.27,31,60,2.0
CIO,20240126,20260418,20250605,5.09,6.99,37.33,37.33,150,6.98,0.14,4.52,8.06,10.02,6.09,7.55,58,41,1.41,59.41,24.75,84.16,18,60,0.14
CAT,20240126,20260418,20250603,349.4,794.65,127.43,127.43,220,598.41,32.79,2.48,3.73,11.88,18.17,8.81,128,91,1.41,209.34,122.47,331.81,60,60,0.37
GIFI,20240126,20260418,20250603,6.7,12.0,79.1,79.1,158,11.96,0.33,0.15,2.99,0.15,2.39,1.45,73,62,1.18,140.39,70.72,211.11,13,60,0.42
WDC,20240126,20260418,20250603,53.77,361.69,572.66,572.66,219,187.7,92.7,6.04,6.77,18.73,23.73,13.6,135,83,1.63,436.98,227.7,664.68,74,60,5.32
XTL,20240126,20260418,20250603,104.92,220.89,110.53,110.53,220,156.46,41.18,3.01,3.33,11.91,13.62,7.9,132,85,1.55,194.06,115.92,309.98,72,60,5.68
AIR,20240126,20260418,20250603,64.5,118.51,83.74,83.74,219,84.45,40.33,4.42,5.35,7.71,16.09,8.02,116,102,1.14,230.75,163.2,393.95,38,60,-1.92
LITE,20240126,20260418,20250602,75.86,894.07,1078.58,1078.58,221,386.11,131.56,7.38,8.71,25.31,29.37,17.56,137,81,1.69,573.36,295.71,869.08,75,60,2.63
CHN,20240126,20260418,20250602,12.37,18.19,47.05,47.05,105,0.0,0.0,5.25,6.79,20.37,23.93,13.98,65,34,1.91,69.33,29.6,98.93,33,60,-0.38
ANSS,20240126,20260418,20250602,332.61,374.3,12.53,12.53,31,0.0,0.0,2.0,1.62,5.6,18.07,6.18,21,8,2.62,21.71,9.55,31.26,9,60,-0.06
FTXL,20240126,20260418,20250602,83.51,188.55,125.78,125.78,221,135.99,38.65,4.68,6.61,14.88,18.98,11.18,128,92,1.39,226.05,139.42,365.47,68,60,6.12
NDSN,20240126,20260418,20250529,208.97,281.89,34.89,34.89,223,241.03,16.95,2.03,4.93,2.84,5.67,3.87,127,95,1.34,129.17,97.39,226.56,31,60,1.37
LCG,20240126,20260418,20250527,30.43,33.08,8.71,8.71,116,0.0,0.0,0.03,2.76,2.43,2.99,2.16,59,52,1.13,53.09,44.02,97.12,21,60,-0.69
GHM,20240126,20260418,20250527,40.77,95.38,133.95,133.95,225,66.38,43.69,-3.46,9.54,18.2,29.46,13.52,124,100,1.24,326.21,229.23,555.43,38,60,2.01
PBPB,20240126,20260418,20250527,10.55,17.12,62.27,62.27,104,0.0,0.0,0.66,6.92,13.36,20.85,10.39,51,45,1.13,108.54,53.69,162.23,22,60,0.06
AG,20240126,20260418,20250527,6.17,21.05,241.17,241.17,224,16.06,31.07,11.51,35.01,30.63,36.63,29.32,116,106,1.09,465.74,318.6,784.34,41,60,2.28
MRUS,20240126,20260418,20250523,55.14,90.0,63.22,63.22,151,0.0,0.0,1.69,1.94,-4.35,-5.1,-1.4,82,66,1.24,138.35,80.65,219.0,35,60,-7.17
GMOM,20240126,20260418,20250520,29.26,37.33,27.58,27.58,227,33.71,10.74,-0.24,0.58,1.03,1.88,0.81,126,95,1.33,84.89,59.68,144.58,47,60,0.67
ONEO,20240126,20260418,20250516,122.0,142.53,16.83,16.83,122,132.51,7.56,-1.68,2.56,0.93,4.64,1.64,71,49,1.45,60.2,43.88,104.08,25,60,2.36
GILD,20240126,20260418,20250516,102.5,137.64,34.28,34.28,231,121.6,13.19,4.14,7.4,7.3,8.17,6.87,119,109,1.09,164.11,131.37,295.48,23,60,-1.0
AVDL,20240126,20260418,20250515,8.89,21.64,143.42,143.42,187,21.52,0.56,2.92,3.71,5.06,3.49,3.91,96,82,1.17,188.08,91.92,280.0,23,60,0.19
RCKY,20240126,20260418,20250515,20.89,43.89,110.1,110.1,232,28.67,53.09,-1.58,8.76,3.93,6.99,4.89,114,116,0.98,266.05,179.28,445.32,19,60,3.69
NVS,20240126,20260418,20250515,108.46,151.97,40.12,40.12,232,138.54,9.69,3.98,3.8,11.35,10.65,7.47,126,103,1.22,131.84,96.19,228.02,42,60,-1.62
ZZZ,20240126,20260418,20250513,27.58,29.7,7.69,7.69,59,0.0,0.0,0.73,1.7,0.83,7.11,2.33,32,25,1.28,30.44,22.58,53.01,9,60,0.27
FN,20240126,20260418,20250513,227.33,689.89,203.48,203.48,234,479.42,43.9,0.19,3.25,4.57,25.76,7.54,133,100,1.33,401.73,272.73,674.46,50,60,0.0
KNOW,20240126,20260418,20250513,10.78,12.58,16.7,16.7,148,11.48,9.58,0.19,2.04,2.41,4.55,2.28,90,52,1.73,48.64,32.82,81.46,26,60,1.04
MU,20240126,20260418,20250512,92.29,455.07,393.09,393.09,235,315.42,44.27,6.19,1.17,20.22,38.6,15.38,134,100,1.34,430.78,254.38,685.16,59,60,6.68
PWV,20240126,20260418,20250512,59.63,71.97,20.69,20.69,235,66.85,7.66,1.71,-0.7,1.36,2.77,1.09,131,97,1.35,65.87,46.62,112.49,50,60,0.9
META,20190627,20250628,20250512,639.43,733.63,14.73,14.73,30,0.0,0.0,0.14,-1.93,8.54,14.73,4.96,17,12,1.42,26.13,12.0,38.12,11,60,5.02
COMM,20240126,20260418,20250512,5.5,19.58,256.0,256.0,170,18.26,7.23,6.91,3.64,11.09,33.27,12.46,94,71,1.32,317.32,158.2,475.53,29,60,10.62
AIRR,20240126,20260418,20250512,76.53,123.13,60.89,60.89,235,101.52,21.29,1.89,-1.05,3.5,4.86,2.08,126,107,1.18,167.1,116.65,283.75,63,60,1.06
CSCO,20240126,20260418,20250512,61.67,86.25,39.86,39.86,235,76.04,13.43,3.16,2.34,6.86,10.09,5.41,126,106,1.19,150.38,113.71,264.09,27,60,4.74
KEN,20240126,20260418,20250512,31.8,82.88,160.63,160.63,234,67.54,22.71,4.81,4.25,15.44,23.84,11.64,144,88,1.64,253.57,151.37,404.94,61,60,2.79
FIVE,20240126,20260418,20250512,103.49,236.26,128.29,128.29,235,193.45,22.13,2.93,3.65,21.96,20.09,12.29,128,106,1.21,246.45,157.6,404.05,44,60,6.81
GNR,20240126,20260418,20250512,52.96,74.54,40.75,40.75,235,63.25,17.85,0.83,0.59,1.27,1.74,1.07,138,93,1.48,109.48,74.03,183.51,51,60,-1.56
LRCX,20240126,20260418,20250509,75.36,260.96,246.28,246.28,235,185.06,41.01,12.51,9.55,14.58,21.56,14.05,141,93,1.52,347.39,211.57,558.96,63,60,-1.02
PHT,20240126,20260418,20250509,7.86,8.32,5.85,5.85,96,0.0,0.0,1.27,0.38,1.65,1.4,1.14,49,27,1.81,16.6,10.83,27.43,21,60,-0.36
GUNR,20240126,20260418,20250509,38.44,54.88,42.77,42.77,236,46.58,17.82,1.38,0.91,3.04,4.5,2.36,142,89,1.6,104.73,68.03,172.77,56,60,-1.79
CRAK,20240126,20260418,20250509,28.92,46.6,61.13,61.13,236,37.92,22.89,3.39,1.24,5.71,12.55,5.27,138,96,1.44,126.82,77.61,204.43,63,60,-3.48
NANR,20240126,20260418,20250509,53.85,83.42,54.91,54.91,236,69.0,20.9,0.95,-0.24,2.58,6.15,2.12,143,90,1.59,128.93,83.58,212.51,55,60,-1.48
AEIS,20240126,20260418,20250508,110.56,375.6,239.73,239.73,237,221.99,69.2,7.56,4.92,8.21,16.34,8.72,137,99,1.38,319.78,186.93,506.7,55,60,-0.88
FTI,20240126,20260418,20250508,29.7,70.44,137.17,137.17,237,47.31,48.89,5.99,0.61,7.0,18.35,7.15,140,95,1.47,213.58,122.67,336.25,66,60,-6.12
NVEE,20240126,20260418,20250508,19.29,22.56,16.95,16.95,59,0.0,0.0,-2.28,15.24,14.77,17.42,12.03,30,27,1.11,39.91,22.54,62.45,11,60,0.76
BWA,20240126,20260418,20250508,31.14,55.66,78.74,78.74,237,46.64,19.34,5.72,5.04,3.28,5.33,4.71,128,108,1.19,203.97,139.87,343.84,59,60,3.92
PBD,20240126,20260418,20250508,11.41,19.83,73.79,73.79,237,16.64,19.17,4.82,3.59,4.65,5.87,4.61,138,92,1.5,158.08,100.38,258.47,64,60,3.61
E,20240126,20260418,20250508,28.62,52.25,82.56,82.56,237,39.04,33.84,5.31,2.87,5.97,15.06,6.73,138,96,1.44,158.75,96.21,254.97,54,60,-6.71
PPI,20240126,20260418,20250508,14.94,21.83,46.12,46.12,237,19.0,14.89,1.47,3.15,5.42,6.89,4.24,139,90,1.54,107.45,68.38,175.84,68,60,0.05
PTGX,20240126,20260418,20250507,43.09,105.98,145.95,145.95,238,87.18,21.56,2.74,8.17,19.59,25.13,13.9,134,102,1.31,291.25,189.89,481.14,23,60,8.62
USCI,20240126,20260418,20250506,69.19,94.32,36.32,36.32,239,77.47,21.75,1.98,3.61,2.49,9.89,4.2,133,104,1.28,115.65,83.31,198.97,33,60,-2.26
IYZ,20240126,20260418,20250506,27.38,43.02,57.12,57.12,239,34.05,26.34,1.9,4.93,4.02,2.37,3.54,142,94,1.51,119.39,72.87,192.26,63,60,4.37
REPYY,20240126,20260418,20250506,12.38,22.45,81.34,81.34,165,19.37,15.9,3.72,6.14,11.07,18.01,9.51,102,59,1.73,142.17,80.03,222.2,45,60,4.37
PIE,20240126,20260418,20250502,19.02,29.92,57.31,57.31,241,23.99,24.72,-0.63,1.79,1.47,6.41,2.13,144,95,1.52,138.05,90.73,228.78,64,60,3.57
AL,20240126,20260418,20250502,48.17,65.0,34.94,34.94,233,64.15,1.33,11.31,19.16,19.6,16.96,17.28,116,101,1.15,71.4,40.19,111.59,33,60,0.09
TTMI,20240126,20260418,20250502,25.03,126.24,404.35,404.35,241,70.61,78.78,4.43,16.26,19.3,41.35,19.82,135,105,1.29,480.82,296.15,776.98,57,60,2.23
RLY,20240126,20260418,20250502,28.04,36.3,29.46,29.46,241,31.77,14.26,0.04,1.75,1.89,5.28,2.16,141,89,1.58,73.63,47.27,120.9,66,60,-0.87
HAP,20240126,20260418,20250502,48.81,72.8,49.15,49.15,240,61.19,18.97,0.0,2.83,2.91,7.87,3.3,145,93,1.56,105.99,64.95,170.94,67,60,-1.36
PINC,20240126,20260418,20250502,20.46,28.26,38.12,38.12,143,0.0,0.0,13.88,11.39,12.32,10.31,11.95,68,66,1.03,79.66,45.25,124.91,10,60,0.21
MYE,20240126,20260418,20250502,11.59,21.65,86.8,86.8,241,18.61,16.34,4.57,6.73,9.49,26.57,11.09,133,102,1.3,203.93,137.11,341.05,42,60,-3.39
STX,20240126,20260418,20250502,93.07,547.75,488.54,488.54,241,287.54,90.5,3.47,15.43,26.72,36.75,20.69,140,99,1.41,439.59,244.25,683.84,83,60,6.72
CSTM,20240126,20260418,20250501,10.78,29.58,174.4,174.4,242,19.77,49.62,-0.09,15.77,14.01,29.5,14.82,125,113,1.11,320.57,209.82,530.39,57,60,-2.7
OLO,20240126,20260418,20250501,7.12,10.26,44.1,44.1,92,0.0,0.0,5.2,32.87,22.61,22.19,22.12,40,34,1.18,73.13,34.22,107.35,10,60,0.0
ATI,20240126,20260418,20250501,62.24,155.83,150.37,150.37,241,119.2,30.73,12.08,20.61,28.15,35.17,24.08,134,104,1.29,258.78,158.85,417.62,58,60,-3.93
BPMC,20240126,20260418,20250501,99.25,129.46,30.44,30.44,53,0.0,0.0,0.55,-1.75,3.84,29.18,6.57,23,27,0.85,53.07,22.74,75.81,8,60,0.12
MYRG,20240126,20260418,20250501,147.1,329.33,123.88,123.88,242,226.72,45.26,5.56,11.54,7.55,12.43,9.32,133,107,1.24,273.04,185.24,458.27,38,60,3.06
MTZ,20240126,20260418,20250501,134.01,370.89,176.76,176.76,242,227.65,62.92,8.42,17.39,16.46,21.86,16.21,147,94,1.56,265.0,156.61,421.61,72,60,1.46
DXJ,20240126,20260418,20250501,109.85,166.58,51.64,51.64,242,144.99,14.89,-0.39,0.84,3.11,3.22,1.75,135,105,1.29,122.5,79.25,201.75,52,60,0.49
CW,20240126,20260418,20250430,344.89,735.65,113.3,113.3,243,572.38,28.52,5.34,14.57,30.37,36.77,21.9,146,96,1.52,228.66,147.73,376.4,62,60,0.22
DVYA,20240126,20260418,20250429,36.2,50.63,39.86,39.86,243,44.87,12.84,1.57,3.4,3.43,6.49,3.66,144,92,1.57,94.82,60.47,155.28,66,60,0.12
CM,20240126,20260418,20250428,61.91,109.26,76.48,76.48,245,91.88,18.92,2.92,2.54,10.1,10.98,6.57,149,95,1.57,133.55,75.23,208.78,70,60,4.29
FDTS,20240126,20260418,20250428,43.76,70.46,61.01,61.01,143,58.96,19.5,7.34,14.12,18.58,28.86,17.05,88,51,1.73,97.07,48.12,145.19,54,60,2.71
SHG,20240126,20260418,20250428,34.73,69.11,98.99,98.99,245,54.02,27.93,5.64,4.23,14.89,27.5,12.36,133,109,1.22,213.22,139.97,353.19,43,60,1.77
FCA,20240126,20260418,20250428,20.68,32.96,59.38,59.38,241,29.49,11.77,2.85,5.95,8.17,14.41,7.69,143,93,1.54,152.45,103.53,255.98,38,60,0.76
BRAZ,20240126,20260418,20250425,22.71,35.2,55.0,55.0,202,27.57,27.68,0.09,1.67,2.69,6.25,2.58,108,86,1.26,149.71,103.14,252.85,40,60,0.2
FEM,20240126,20260418,20250424,22.69,32.96,45.26,45.26,247,27.82,18.48,-0.4,0.97,6.04,5.6,3.14,146,96,1.52,114.77,76.07,190.84,31,60,2.26
ICLN,20240126,20260418,20250424,11.74,19.4,65.25,65.25,247,17.1,13.45,0.26,0.68,8.86,9.45,4.8,140,105,1.33,179.06,125.69,304.75,42,60,2.27
WWD,20240126,20260418,20250424,181.06,394.83,118.07,118.07,247,310.86,27.01,3.6,7.26,14.81,28.87,13.12,135,111,1.22,223.37,139.78,363.15,54,60,-1.1
AGX,20240126,20260418,20250424,148.66,597.88,302.18,302.18,247,325.96,83.42,3.01,12.94,29.91,58.25,25.11,138,108,1.28,462.11,297.72,759.83,52,60,-0.09
DAN,20240126,20260418,20250424,12.53,37.06,195.77,195.77,247,24.95,48.54,9.66,16.76,25.62,31.44,20.93,130,114,1.14,269.05,153.8,422.85,50,60,1.01
ROAM,20240126,20260418,20250424,23.67,34.27,44.78,44.78,246,29.58,15.86,0.68,2.2,5.75,7.77,4.08,148,88,1.68,99.22,61.26,160.48,58,60,4.16
FARO,20240126,20260418,20250424,31.23,43.99,40.86,40.86,59,0.0,0.0,-5.83,35.64,34.65,35.83,27.09,27,23,1.17,49.04,9.61,58.65,10,60,0.16
EMIF,20240126,20260418,20250423,21.97,29.25,33.14,33.14,202,26.61,9.92,1.41,3.46,6.65,3.46,4.01,109,90,1.21,94.69,64.74,159.43,41,60,0.14
DFS,20240126,20260418,20250423,178.69,200.05,11.95,11.95,18,0.0,0.0,3.74,5.28,0.0,0.0,2.33,8,9,0.89,19.07,7.31,26.38,2,60,-1.2
DEW,20240126,20260418,20250423,54.42,68.06,25.06,25.06,246,62.0,9.77,1.45,1.75,4.45,3.8,2.91,145,98,1.48,71.55,48.7,120.24,49,60,0.37
EWY,20240126,20260418,20250423,55.6,152.33,173.97,173.97,248,102.22,49.02,0.9,5.22,5.04,15.07,6.27,148,98,1.51,265.56,157.98,423.55,69,60,7.86
FAN,20240126,20260418,20250422,15.41,25.56,65.87,65.87,249,21.24,20.34,2.53,3.24,9.21,12.65,6.77,147,99,1.48,141.5,89.1,230.6,55,60,-0.47
BAP,20240126,20260418,20250422,191.27,331.94,73.55,73.55,249,286.41,15.9,4.38,4.94,1.17,13.4,5.39,146,101,1.45,190.35,130.85,321.2,63,60,-8.14
DXJS,20240126,20260418,20250422,34.42,36.56,6.22,6.22,48,0.0,0.0,1.28,1.22,3.92,5.32,2.86,25,21,1.19,19.35,13.12,32.47,4,60,0.55
RFEU,20240126,20260418,20250422,64.91,76.24,17.45,17.45,39,75.37,1.15,3.22,6.5,8.97,13.77,8.04,22,15,1.47,32.2,15.62,47.82,15,60,1.69
VIDI,20240126,20260418,20250422,25.91,38.84,49.9,49.9,249,34.1,13.9,2.82,6.06,10.07,11.31,7.66,154,90,1.71,103.82,62.31,166.13,78,60,2.0
KF,20240126,20260418,20250422,20.24,54.72,170.36,170.36,249,38.15,43.43,0.3,5.09,7.36,14.38,6.67,149,99,1.51,247.65,142.28,389.93,66,60,7.42
FYLD,20240126,20260418,20250422,26.29,37.98,44.47,44.47,249,32.93,15.34,3.27,3.84,7.0,9.32,5.77,143,102,1.4,90.84,53.36,144.2,69,60,-1.12
FBZ,20240126,20260418,20250417,10.21,11.52,12.83,12.83,55,0.0,0.0,6.76,7.54,8.91,13.03,8.89,31,22,1.41,35.94,23.39,59.33,17,60,-4.0
ILF,20240126,20260418,20250417,23.44,37.84,61.43,61.43,251,30.83,22.74,5.55,5.72,10.92,7.85,7.67,144,101,1.43,152.0,101.8,253.8,54,60,-0.63
FJP,20240126,20260418,20250417,54.21,76.75,41.58,41.58,251,67.43,13.82,1.07,3.01,5.52,8.43,4.46,138,110,1.25,140.54,103.69,244.23,38,60,1.13
HMST,20240126,20260418,20250415,10.98,13.87,26.32,26.32,95,0.0,0.0,1.82,0.64,8.01,13.21,5.6,47,44,1.07,82.82,57.71,140.54,15,60,-0.93
AMED,20240126,20260418,20250415,91.58,100.99,10.28,10.28,84,0.0,0.0,0.93,3.43,3.19,2.22,2.62,50,32,1.56,21.96,12.01,33.97,15,60,0.05
FNDF,20240126,20260418,20250414,35.21,51.99,47.66,47.66,254,45.89,13.29,1.36,5.94,7.78,11.22,6.63,160,90,1.78,107.16,67.11,174.26,76,60,1.07
PXF,20240126,20260418,20250414,50.6,74.58,47.39,47.39,254,66.38,12.35,1.48,6.13,7.83,11.62,6.81,153,98,1.56,105.66,65.82,171.48,73,60,1.47
VOD,20240126,20260418,20250414,8.96,15.48,72.77,72.77,254,13.34,16.04,3.01,6.81,1.23,17.19,6.45,137,110,1.25,172.25,114.3,286.55,42,60,-1.09
EPU,20240126,20260418,20250414,43.14,85.17,97.43,97.43,253,72.71,17.14,0.79,3.85,4.57,7.88,4.26,157,95,1.65,202.47,130.55,333.02,66,60,-2.75
EUSC,20240126,20260418,20250414,40.23,46.35,15.21,15.21,33,0.0,0.0,0.27,6.59,11.81,15.01,8.58,26,6,4.33,18.71,4.42,23.13,15,60,1.53
DEEF,20240126,20260418,20250411,29.83,40.05,34.26,34.26,209,35.94,11.44,2.75,5.26,7.95,9.92,6.5,122,82,1.49,89.17,58.78,147.94,48,60,1.24
TD,20240126,20260418,20250411,58.36,105.35,80.52,80.52,255,94.54,11.43,4.01,6.53,8.26,16.0,8.44,152,99,1.54,133.11,72.68,205.79,78,60,3.24
CIL,20240126,20260418,20250411,44.23,56.91,28.67,28.67,139,54.44,4.54,3.14,5.97,8.03,12.59,7.35,84,53,1.58,55.16,29.53,84.68,50,60,1.41
FLN,20240126,20260418,20250411,16.75,27.83,66.15,66.15,254,22.83,21.9,6.99,11.1,13.67,16.06,12.04,144,104,1.38,154.67,101.59,256.26,39,60,-0.18
JXI,20240126,20260418,20250411,68.07,87.2,28.1,28.1,255,79.48,9.71,2.57,3.54,5.52,7.51,4.73,146,105,1.39,91.77,66.19,157.96,40,60,-1.23
JEQ,20240126,20260418,20250411,6.1,8.05,31.97,31.97,126,0.0,0.0,3.11,9.02,13.44,14.92,10.34,72,48,1.5,82.64,53.55,136.19,28,60,-3.48
FGD,20240126,20260418,20250411,23.33,33.3,42.73,42.73,255,30.64,8.68,3.09,6.47,9.34,12.04,7.77,155,95,1.63,96.47,60.04,156.51,69,60,1.09
FDT,20240126,20260418,20250411,57.02,94.37,65.5,65.5,255,80.42,17.35,2.89,6.3,9.52,13.84,8.09,158,96,1.65,127.61,75.69,203.29,61,60,1.78
RODM,20240126,20260418,20250411,30.17,41.23,36.66,36.66,255,37.23,10.74,3.15,5.27,8.32,11.3,6.97,147,100,1.47,83.6,51.76,135.36,61,60,0.29
IDOG,20240126,20260418,20250411,30.4,43.36,42.63,42.63,255,39.03,11.09,2.76,6.12,7.7,10.07,6.71,148,105,1.41,104.43,68.01,172.43,52,60,-0.32
JIVE,20240126,20260418,20250411,59.12,91.33,54.48,54.48,255,81.2,12.48,3.04,5.9,8.58,12.08,7.37,155,98,1.58,108.09,63.57,171.66,77,60,1.05
GXG,20240126,20260418,20250411,25.62,29.41,14.79,14.79,48,0.0,0.0,4.22,6.99,11.2,14.05,9.11,30,17,1.76,25.24,11.21,36.45,7,60,-0.03
PSMT,20240126,20260418,20250410,91.76,161.78,76.31,76.31,256,123.33,31.18,0.54,10.84,15.3,13.57,10.66,144,110,1.31,196.18,135.49,331.67,37,60,2.38
BKD,20240126,20260418,20250409,5.89,14.13,139.9,139.9,256,10.84,30.35,5.43,5.43,12.22,11.38,8.66,147,103,1.43,259.63,164.66,424.29,40,60,4.28
ASND,20240126,20260418,20250409,137.84,242.95,76.26,76.26,256,213.29,13.91,11.67,14.73,16.79,14.7,14.73,127,128,0.99,256.97,193.44,450.41,23,60,1.53
CIB,20240126,20260418,20250409,38.98,73.87,89.51,89.51,257,63.2,16.88,0.1,6.13,4.46,5.75,4.35,148,106,1.4,218.16,149.44,367.59,47,60,-4.38
HII,20240126,20260418,20250409,200.08,394.81,97.33,97.33,257,349.75,12.88,8.95,8.92,15.06,11.65,11.31,143,113,1.27,224.99,151.64,376.64,47,60,0.09
DTH,20240126,20260418,20250409,40.08,56.63,41.29,41.29,257,51.94,9.03,3.79,6.94,10.6,13.27,8.67,158,96,1.65,98.32,62.9,161.22,44,60,-0.18
IDV,20240126,20260418,20250409,29.37,44.11,50.19,50.19,257,39.99,10.3,4.39,7.69,11.44,14.81,9.58,158,94,1.68,99.48,57.96,157.44,68,60,-0.27
BVN,20240126,20260418,20250409,13.92,35.74,156.75,156.75,257,28.59,25.01,7.18,3.88,8.05,7.26,6.47,153,101,1.51,329.01,223.84,552.85,45,60,-5.57
RGLS,20240126,20260418,20250327,1.5,8.16,444.0,444.0,61,0.0,0.0,30.67,14.0,86.67,423.33,121.0,32,19,1.68,266.19,37.73,303.92,11,60,-0.49
RDUS,20240126,20260418,20250314,27.81,30.0,7.87,7.87,81,0.0,0.0,4.24,4.57,4.24,5.14,4.52,39,33,1.18,15.84,8.14,23.98,19,60,0.91
X,20240126,20260418,20250311,37.06,54.84,47.98,47.98,69,0.0,0.0,8.23,11.04,20.08,9.5,12.88,35,33,1.06,100.33,55.76,156.09,10,60,2.54
JUNE,20240126,20260418,20250307,5.0,11.5,130.0,130.0,59,0.0,0.0,3.0,54.4,121.0,122.2,77.66,31,26,1.19,199.56,103.83,303.39,9,60,18.43
FTS,20240126,20260418,20250228,43.88,56.87,29.6,29.6,285,51.9,9.58,-0.46,2.21,1.96,3.12,1.78,148,131,1.13,111.21,84.11,195.33,36,60,-0.02
CUB,20240126,20260418,20250225,10.19,10.79,5.89,5.89,201,10.63,1.51,0.0,0.29,0.49,0.69,0.37,84,49,1.71,13.88,8.14,22.02,34,60,0.28
WBA,20240126,20260418,20250213,9.75,11.98,22.87,22.87,135,0.0,0.0,7.79,15.18,15.49,14.46,13.65,66,60,1.1,69.88,46.98,116.86,17,60,-1.72
ATRO,20240126,20260418,20250203,18.3,76.97,320.6,320.6,303,56.61,35.97,4.48,1.15,9.07,36.12,11.19,160,140,1.14,434.36,271.61,705.97,63,60,3.55
NVRO,20240126,20260322,20250123,5.08,5.84,14.96,14.96,49,0.0,0.0,-0.39,-1.18,12.8,13.98,6.2,17,15,1.13,27.07,11.99,39.06,5,60,0.0
RPRX,20240126,20260418,20250110,29.49,50.0,69.55,69.55,318,38.86,28.67,4.95,5.32,7.6,14.62,7.79,186,127,1.46,193.98,137.98,331.96,50,60,3.24
