breakthrough_date,breakthrough_price,breakthrough_ratio,final_gain,ma120,success,ts_code,volume_ratio
20250916,16.65,1.0135,-2.28,16.48,False,sz001205,1.1954
20250624,50.56,0.0958,-0.54,50.52,False,sz301183,1.3352
20240930,6.98,11.4406,-10.89,6.26,False,sz300133,3.8645
20240927,4.56,1.4254,1.1,4.5,False,sz002492,3.9656
20240826,1.73,4.8064,1.62,1.65,False,sz002822,1.418
20251124,23.7,1.1409,-0.55,23.43,False,sz301487,0.5365
20250708,22.84,5.3781,2.45,21.67,False,sz300685,2.6864
20240813,4.57,0.0073,-2.84,4.57,False,sz002538,0.7575
20240926,906.04,4.1717,12.66,869.76,False,sz399242,2.3245
20250924,16.62,0.104,1.62,16.6,False,sz300962,0.574
20240927,10.97,1.4934,-0.55,10.81,False,sz002011,2.8727
20250905,23.49,0.6053,0.6,23.35,False,sz001228,0.8071
20251225,27.03,0.0018,-0.7,27.03,False,sz301353,0.754
20241106,20.02,1.0248,-0.15,19.82,False,sz000818,1.6152
20251105,16.12,0.4707,0.56,16.04,False,sz301500,0.3253
20240801,12.85,2.0374,-7.24,12.59,False,sz002576,2.8306
20240930,10.46,8.1797,-8.22,9.67,False,sz002125,3.9331
20240927,4.34,1.5106,0.69,4.28,False,sz002442,2.2963
20250718,22.68,2.1633,0.75,22.2,False,sz300818,2.6357
20240909,10.26,1.5222,-1.36,10.11,False,sz000151,2.8558
20240930,14.85,7.0894,1.21,13.87,False,sz300484,2.0055
20250625,18.98,0.6575,-0.58,18.86,False,sz301267,1.8215
20240926,1931.86,1.5293,21.59,1902.76,True,sz399611,2.0192
20240926,30.07,1.9524,10.97,29.49,False,sz002738,1.0914
20241024,1.71,0.534,5.85,1.7,False,sz000622,0.8713
20250721,5.96,1.6482,4.53,5.86,False,sz003012,1.9965
20240813,9.09,3.3757,-5.5,8.79,False,sz300637,0.6345
20240808,6.99,0.6553,0.0,6.94,False,sz000685,0.6936
20240731,14.03,2.5097,-6.84,13.68,False,sz300503,2.9432
20240920,13.72,0.2238,9.62,13.69,False,sz002396,0.7097
20240927,4.86,1.2535,8.64,4.8,False,sz300350,3.0168
20250820,15.63,0.1408,-3.39,15.61,False,sz300856,1.2179
20251212,14.64,0.2013,-0.34,14.61,False,sz002890,1.7117
20251020,20.7,0.6553,6.52,20.56,False,sz301229,0.814
20240919,3.58,0.3809,1.12,3.57,False,sz002692,2.8004
20240927,14.13,4.5698,11.32,13.51,False,sz300007,2.785
20251124,58.33,6.2094,5.09,54.92,False,sz300835,2.4675
20240910,12.24,2.8788,-8.74,11.9,False,sz300560,1.9051
20250820,42.56,2.9159,-1.79,41.35,False,sz301383,2.378
20240930,48.33,1.5669,-0.27,47.58,False,sz300049,2.2543
20250924,29.73,0.0264,-0.13,29.72,False,sz301130,0.5925
20240927,5479.95,4.7316,2.48,5232.38,False,sz399812,1.9545
20241008,12.7,2.9109,-6.85,12.34,False,sz002715,2.5364
20240925,2.87,2.895,13.24,2.79,False,sz000761,4.6676
20240731,4.58,3.1048,-3.49,4.44,False,sz000886,4.1363
20240910,16.65,0.796,-0.36,16.52,False,sz300378,1.082
20250627,21.17,2.8472,8.93,20.59,False,sz301201,1.1128
20241024,3.73,0.5188,2.68,3.71,False,sz002424,1.3169
20240927,2.04,5.0625,13.73,1.94,False,sz300185,3.4709
20240930,1689.01,8.1455,-5.6,1561.79,False,sz399639,3.0877
20251125,16.22,0.2452,-1.91,16.18,False,sz300564,0.6829
20240807,10.72,0.2088,3.54,10.7,False,sz300565,1.7208
20251020,10.4,1.033,1.25,10.29,False,sz300830,0.4979
20240924,3176.53,1.5572,51.57,3127.82,True,sz399677,1.7103
20240926,4.61,0.1033,4.99,4.6,False,sz002697,2.0432
20240930,3017.57,7.466,-3.61,2807.93,False,sz399990,3.953
20240927,4.15,0.1347,3.61,4.15,False,sz000967,1.941
20240731,9.33,0.1653,-3.75,9.32,False,sz300632,0.6661
20250114,12.42,7.5208,-4.67,11.55,False,sz300061,1.2621
20250904,22.64,0.6284,4.37,22.5,False,sz301118,0.6168
20240926,6.88,1.3506,9.89,6.79,False,sz000707,1.6383
20250711,26.08,4.288,4.6,25.01,False,sz002912,4.7912
20250716,27.4,3.087,-2.55,26.58,False,sz001319,2.5956
20240927,3383.93,4.6293,5.65,3234.21,False,sz399009,2.4999
20240930,20.84,4.8984,-5.66,19.87,False,sz002773,2.9285
20250901,19.45,0.4316,-1.85,19.37,False,sz301156,0.823
20251124,22.58,2.4182,0.09,22.05,False,sz301505,0.6572
20240930,5.74,4.7891,-6.97,5.48,False,sz002320,3.7054
20240926,4.54,0.265,4.63,4.53,False,sz000633,0.5002
20250717,14.3,0.0326,0.35,14.3,False,sz300707,1.7484
20250626,6.64,0.535,1.81,6.6,False,sz000852,0.8284
20250806,8.77,0.5744,-0.46,8.72,False,sz301062,1.9039
20240905,3.96,5.9603,-8.84,3.74,False,sz300155,2.3729
20240806,3.84,3.4181,-8.85,3.71,False,sz002193,1.1911
20240927,7.58,1.4194,3.03,7.47,False,sz002609,1.7975
20250730,54.88,0.4014,8.75,54.66,False,sz300904,2.5342
20240731,10.95,3.4572,-4.11,10.58,False,sz000830,1.2049
20240823,30.33,2.0507,-0.99,29.72,False,sz300598,2.5051
20240730,18.91,0.3068,-8.46,18.85,False,sz300136,0.518
20240927,46.39,5.0118,6.49,44.18,False,sz000799,2.8227
20240819,4.17,5.1327,-18.23,3.97,False,sz300385,4.1092
20240924,3.86,2.2313,17.36,3.78,False,sz002510,2.441
20260114,32.01,2.802,-4.03,31.14,False,sz301335,3.2106
20240920,1.82,1.421,8.79,1.79,False,sz000564,5.3906
20250624,13.53,2.0728,1.18,13.26,False,sz001387,1.2277
20240927,12.34,1.6516,3.73,12.14,False,sz002077,3.1457
20240926,8.18,1.1841,8.2,8.08,False,sz002624,1.6907
20240927,4236.57,5.2399,2.98,4025.63,False,sz399013,2.4811
20240927,5.51,0.3765,-2.18,5.49,False,sz002769,1.9053
20250620,13.32,0.9507,-3.98,13.19,False,sz000429,0.8864
20240826,47.72,0.1794,2.12,47.63,False,sz300666,0.4343
20240927,8.8,4.0312,10.45,8.46,False,sz300035,2.7892
20251201,47.8,1.5349,2.49,47.08,False,sz003043,0.8611
20260105,10.73,1.6139,6.62,10.56,False,sz002908,10.2217
20240927,31.85,4.586,4.43,30.45,False,sz300552,2.0761
20250916,41.36,1.0656,-7.16,40.92,False,sz300807,0.5424
20240930,19.28,3.4935,-4.93,18.63,False,sz000933,1.8228
20241106,14.4,0.5803,-0.28,14.32,False,sz002727,2.0232
20250625,10.8,0.729,0.74,10.72,False,sz301102,1.0529
20250804,16.62,0.5331,4.69,16.53,False,sz002946,0.8448
20240927,3.04,3.8717,0.33,2.92,False,sz000753,2.1871
20250805,16.37,1.916,3.18,16.06,False,sz300667,1.6374
20240930,20.37,6.2479,-8.89,19.17,False,sz300286,4.5148
20240927,3.9,1.3623,5.64,3.85,False,sz002413,3.5006
20250910,14.38,0.8521,-4.66,14.26,False,sz300849,3.4564
20240814,4.78,0.9184,-0.63,4.74,False,sz300018,3.6729
20240902,5.86,0.2466,-3.24,5.85,False,sz000404,1.3652
20240930,7.27,6.8653,-3.85,6.8,False,sz002117,4.9756
20250624,30.46,4.8251,-0.2,29.06,False,sz301255,2.4936
20240926,1.46,2.3723,7.53,1.43,False,sz002470,3.0672
20240826,9.95,0.4171,-7.34,9.91,False,sz300605,1.2278
20240927,6320.64,5.2783,3.25,6003.75,False,sz399623,2.3561
20240926,4912.19,1.5193,17.38,4838.68,False,sz399344,2.1674
20250624,19.72,0.1562,1.12,19.69,False,sz300864,1.1385
20240925,5.04,0.8706,3.77,5.0,False,sz000950,4.6956
20250708,53.64,1.0005,-1.86,53.11,False,sz301581,0.5557
20241008,8.97,1.1734,-8.03,8.87,False,sz000899,5.0012
20250825,27.91,1.5971,-4.12,27.47,False,sz300783,3.2712
20240904,1.51,1.5778,-8.63,1.48,False,sz200058,8.2764
20240904,6.04,1.1161,-6.79,5.97,False,sz000019,5.937
20250929,7.37,2.0913,6.65,7.22,False,sz002996,1.14
20240731,5.03,0.5983,-2.78,5.0,False,sz000783,3.223
20241104,2.25,1.2639,27.11,2.22,True,sz002750,1.3889
20240809,2.08,3.0298,73.08,2.02,True,sz300256,4.8949
20240926,0.66,1.865,24.24,0.65,True,sz200016,2.1639
20251020,20.77,2.7177,8.47,20.22,False,sz301055,1.2313
20240930,9.97,6.9618,2.21,9.32,False,sz002023,4.2212
20240925,3.78,0.4318,10.85,3.76,False,sz000530,1.5867
20240930,21.0,6.8901,11.38,19.65,False,sz002544,5.3846
20250707,32.0,3.5519,2.44,30.9,False,sz301361,2.7686
20240830,8.83,1.1934,0.57,8.73,False,sz300582,1.9339
20240903,14.43,0.1347,-4.16,14.41,False,sz300218,1.5257
20250701,38.19,0.261,-2.7,38.09,False,sz301036,3.6937
20240927,3.59,0.0139,0.84,3.59,False,sz002613,2.6952
20250624,39.99,0.0428,0.95,39.97,False,sz001279,0.5496
20240731,15.03,0.2618,-2.93,14.99,False,sz002189,1.1947
20240930,17.97,3.9877,-4.45,17.28,False,sz300428,3.6147
20240805,2.02,2.4601,-23.27,1.97,False,sz000980,1.6481
20240927,8104.03,3.1108,4.83,7859.53,False,sz399394,2.32
20250806,49.88,0.0893,0.96,49.83,False,sz301551,0.8683
20250924,29.56,4.5376,-0.1,28.28,False,sz300753,0.7795
20240926,2.09,1.6537,1.91,2.06,False,sz002374,3.8601
20250626,13.42,1.1222,1.19,13.27,False,sz301078,0.8304
20240926,14.48,0.7078,20.17,14.38,True,sz300101,5.1846
20240924,6.5,1.2553,41.08,6.42,True,sz300466,1.8251
20240911,6.05,0.8095,5.62,6.0,False,sz002569,2.3837
20240926,12.81,2.4281,7.65,12.51,False,sz000807,1.5664
20240930,1173.31,8.6484,-2.73,1079.91,False,sz399440,3.9711
20240927,2.68,0.986,1.49,2.65,False,sz000629,2.9009
20240924,5.37,1.4532,13.78,5.29,False,sz000802,2.1902
20240926,3.38,0.4215,20.38,3.37,True,sz300230,1.5039
20240927,27.99,0.3303,2.36,27.9,False,sz002791,2.2708
20240802,2.34,4.3439,-12.39,2.24,False,sz000518,7.8147
20250624,10.95,3.9787,1.55,10.53,False,sz300978,1.6763
20240920,2.5,0.634,22.0,2.48,True,sz000031,2.1727
20240821,6.09,2.6924,-5.75,5.93,False,sz300083,1.8286
20240927,9.86,2.8572,0.41,9.59,False,sz002838,4.7082
20240802,5.14,2.1277,20.23,5.03,True,sz002488,2.2868
20250731,27.55,0.2529,4.9,27.48,False,sz300735,3.8531
20240828,7.01,2.2528,10.7,6.85,False,sz002312,4.2208
20241008,16.23,6.6213,-11.71,15.22,False,sz002541,2.59
20240926,3938.74,1.2406,17.58,3890.47,False,sz399972,2.317
20240927,12.84,2.5614,-1.17,12.52,False,sz002675,2.6481
20250625,50.83,0.0539,0.65,50.8,False,sz301050,1.6889
20240927,1879.73,3.8435,5.27,1810.16,False,sz399695,2.6317
20240805,1.85,4.3037,-8.65,1.77,False,sz300167,2.0305
20240806,7.89,1.3281,-1.14,7.79,False,sz300534,1.9118
20240927,15.3,5.5506,5.36,14.5,False,sz002268,3.3812
20240927,1878.2,4.1081,5.16,1804.09,False,sz399808,2.0901
20240730,10.81,7.9273,7.49,10.02,False,sz300053,5.7443
20240924,13.07,3.2807,29.76,12.65,True,sz002095,1.9215
20250812,113.91,5.8322,0.04,107.63,False,sz002920,4.8297
20240930,4.5,3.0126,-3.55,4.37,False,sz002226,2.2938
20240731,4.97,2.5782,-1.21,4.85,False,sz000735,1.8133
20240912,9.2,4.9041,-1.41,8.77,False,sz002112,4.379
20240731,11.3,2.4347,-6.46,11.03,False,sz002741,0.5644
20251022,54.82,0.1112,2.59,54.76,False,sz301233,0.736
20251224,22.25,0.6673,-3.15,22.1,False,sz003008,0.4992
20240930,6.83,4.3158,-5.56,6.55,False,sz002171,3.6943
20251020,19.89,2.7213,8.04,19.36,False,sz300802,0.5318
20240930,6.67,10.0887,-4.05,6.06,False,sz000936,3.5933
20240731,6.25,1.0191,-5.6,6.19,False,sz300304,1.4827
20240902,10.48,2.835,-2.39,10.19,False,sz300663,4.8617
20251203,55.75,0.4907,-1.15,55.48,False,sz301080,0.8808
20240926,8193.03,0.174,12.66,8178.8,False,sz399645,2.3146
20240731,3.54,1.6896,0.56,3.48,False,sz000949,1.1911
20240926,7.05,0.2061,6.95,7.04,False,sz002274,1.2509
20240927,2.46,1.4398,0.41,2.43,False,sz000767,2.5899
20240805,7.39,0.6378,-4.6,7.34,False,sz300528,2.0178
20251201,12.54,1.1597,2.07,12.4,False,sz002972,2.4035
20240821,6.05,2.5101,-3.9,5.9,False,sz000880,0.7388
20240930,3.91,4.1009,-0.77,3.75,False,sz200726,9.5091
20250714,20.82,0.7123,1.54,20.67,False,sz001379,1.456
20251027,12.4,2.5577,3.06,12.09,False,sz301136,4.8038
20240927,978.62,3.9578,2.4,941.36,False,sz399814,2.1832
20250924,7.02,3.1531,-1.14,6.81,False,sz300334,1.2654
20240924,9.34,1.9002,16.06,9.17,False,sz000729,2.036
20240926,13.98,0.0116,28.61,13.98,True,sz300566,0.79
20240926,3.96,0.3908,17.68,3.94,False,sz300335,1.5624
20240731,19.88,0.4589,-3.12,19.79,False,sz300001,0.8263
20260114,56.43,0.135,-5.37,56.35,False,sz301178,1.8651
20240930,3.59,7.137,-6.68,3.35,False,sz002390,4.0737
20260105,43.44,3.6989,2.6,41.89,False,sz300850,1.3689
20240930,2.65,0.4962,-13.58,2.64,False,sz002259,4.9854
20250711,61.44,0.6929,30.62,61.02,True,sz002896,3.5907
20240930,21.42,13.9008,-5.46,18.81,False,sz300631,2.7703
20250716,10.67,0.2662,-2.25,10.64,False,sz002911,1.8814
20240802,4.97,0.8233,1.01,4.93,False,sz300318,2.2093
20240930,7.08,4.6241,-6.78,6.77,False,sz000157,3.419
20240829,24.47,0.8394,10.5,24.27,False,sz002444,1.1608
20250709,78.17,1.5773,18.65,76.96,False,sz301261,5.3638
20240930,26.0,7.4278,-7.27,24.2,False,sz300482,3.7042
20240927,3230.26,5.1196,5.5,3072.94,False,sz399659,2.6545
20240923,7.35,3.5078,14.83,7.1,False,sz002123,2.2496
20250624,11.8,0.8324,1.01,11.7,False,sz301355,0.543
20240924,2.69,0.6674,39.78,2.67,True,sz002570,2.5682
20240731,26.8,2.3217,-5.15,26.19,False,sz000063,1.0663
20240913,8.31,0.6574,8.55,8.25,False,sz002017,6.0512
20240902,7.65,3.3632,3.4,7.4,False,sz000504,5.2332
20240930,13.81,17.7792,-8.98,11.73,False,sz300118,3.889
20251017,36.47,4.4245,-7.92,34.92,False,sz300683,3.1473
20240906,3.38,9.8386,5.03,3.08,False,sz000850,19.0206
20250624,47.02,1.8695,3.45,46.16,False,sz301548,0.5939
20240731,5.08,1.0526,3.74,5.03,False,sz002059,4.6227
20240820,13.86,0.1695,-3.54,13.84,False,sz002824,2.723
20250819,14.76,0.1006,2.91,14.75,False,sz300729,1.2395
20240730,4.65,0.1884,4.3,4.64,False,sz000833,0.4995
20240927,3.36,2.1639,0.3,3.29,False,sz002494,2.2495
20240930,4.0,12.1653,1.0,3.57,False,sz300201,4.5409
20240927,11.48,1.1066,6.18,11.36,False,sz300452,3.2304
20240930,911.27,2.9643,-4.28,885.03,False,sz399689,3.6615
20240802,2.72,0.2057,-6.25,2.71,False,sz300135,3.1006
20240927,8.62,0.104,0.46,8.61,False,sz002669,2.5116
20260123,21.1,0.893,-9.86,20.91,False,sz300767,1.073
20240731,6.12,2.2783,-5.55,5.99,False,sz002340,1.5735
20250624,21.39,0.1647,20.85,21.35,True,sz301565,1.1817
20240830,8.34,4.9255,26.86,7.95,True,sz300386,1.2315
20240919,9.76,0.5736,9.74,9.7,False,sz200581,1.1762
20240731,4.78,0.7115,-0.42,4.74,False,sz002627,2.0141
20251218,30.78,3.0891,14.85,29.86,False,sz301002,2.8101
20251104,38.43,5.0746,0.99,36.57,False,sz301560,4.5446
20240926,8.47,1.8029,23.73,8.32,True,sz300383,1.8587
20240925,3.83,0.3217,18.54,3.82,False,sz002516,1.9806
20240927,12.5,2.1854,4.56,12.23,False,sz000878,2.7226
20250625,22.18,2.2905,-0.9,21.68,False,sz300762,1.2712
20240930,3.93,8.556,-3.82,3.62,False,sz002491,3.5789
20240802,7.36,14.8355,-5.84,6.41,False,sz300204,5.7102
20250707,18.85,0.8732,4.19,18.69,False,sz300902,2.2487
20240926,9.83,4.3083,14.7,9.43,False,sz002558,1.5827
20240903,6.08,1.1072,-3.62,6.01,False,sz300153,5.2784
20240927,2.58,1.455,5.81,2.54,False,sz002195,2.6256
20240927,75.03,7.7665,-0.57,69.62,False,sz002821,2.6339
20240930,20.44,7.2117,7.19,19.06,False,sz002368,2.666
20240926,2011.51,0.6377,19.24,1998.76,False,sz399412,1.5519
20240927,7.86,1.1375,4.45,7.77,False,sz300434,1.3807
20240926,7.46,0.28,12.6,7.44,False,sz002788,1.2866
20240927,4.18,3.1518,2.87,4.05,False,sz002641,2.5841
20250625,37.4,0.4609,-0.13,37.23,False,sz301503,1.3123
20240925,6.24,0.0428,4.33,6.24,False,sz000635,1.6775
20250625,10.07,0.2738,2.38,10.04,False,sz300701,1.1319
20240927,8.92,4.4293,3.7,8.54,False,sz002326,4.9538
20240808,4.52,6.9401,-8.41,4.23,False,sz300029,3.5876
20240822,2.32,0.9208,-4.74,2.3,False,sz002775,1.5287
20240926,17.11,0.7839,19.87,16.98,False,sz002126,1.3061
20240927,5.15,3.2286,5.24,4.99,False,sz002212,2.2486
20240924,42.68,0.542,44.02,42.45,True,sz300487,1.5779
20240927,4.05,2.3956,0.0,3.96,False,sz000701,2.1735
20240813,6.4,0.6228,3.28,6.36,False,sz002588,0.905
20240913,4.07,0.4587,-2.7,4.05,False,sz300067,3.7675
20250624,22.16,0.2129,6.5,22.11,False,sz300855,1.0654
20251023,93.35,0.1481,0.48,93.21,False,sz301479,0.656
20240827,10.6,6.3438,-7.83,9.97,False,sz300500,2.2278
20240927,6991.29,2.6907,5.51,6808.1,False,sz399671,3.0543
20240930,17.06,12.1926,-0.18,15.21,False,sz300657,2.6086
20240902,5.18,1.8265,-5.21,5.09,False,sz002691,3.4435
20240731,2437.69,0.1125,-5.49,2434.95,False,sz399996,1.2238
20260408,56.36,0.6339,10.2,56.01,False,sz300836,1.3405
20240808,11.35,2.4014,1.76,11.08,False,sz000902,1.75
20240815,13.03,12.4391,-5.76,11.59,False,sz300183,4.3679
20240930,3.5,6.5828,-6.29,3.28,False,sz002716,4.2613
20250627,22.32,0.4109,0.04,22.23,False,sz301133,1.2893
20240927,3.92,6.1844,1.28,3.69,False,sz002145,3.6394
20240912,20.19,4.2686,-13.26,19.37,False,sz300619,1.5914
20240927,21.3,9.5754,1.64,19.44,False,sz000762,3.1628
20240927,10.69,1.8734,2.53,10.49,False,sz002271,3.2778
20250701,16.32,0.2023,0.31,16.28,False,sz301207,1.212
20251219,23.98,4.9174,6.67,22.86,False,sz300878,2.4087
20240731,29.16,0.8072,2.37,28.92,False,sz002422,1.2779
20240926,3986.3,1.5228,15.62,3926.51,False,sz399358,1.5692
20240927,4.23,3.2439,11.34,4.1,False,sz300587,2.8486
20240731,3.63,2.4414,-0.83,3.55,False,sz000601,0.8584
20240927,7.17,3.1618,3.21,6.95,False,sz300129,2.7432
20250624,24.28,2.8893,4.32,23.6,False,sz301199,1.8363
20240927,8.22,2.3683,5.96,8.03,False,sz002026,2.6348
20260227,75.01,0.3689,-5.41,74.73,False,sz301603,0.8671
20260310,35.85,0.4298,-1.28,35.7,False,sz300955,1.5943
20250627,39.74,3.4469,0.88,38.42,False,sz002993,2.0127
20240926,28.28,2.6285,6.26,27.56,False,sz000786,1.9959
20240730,10.92,4.2105,-7.33,10.48,False,sz300400,2.3696
20240930,5.97,7.2243,-4.85,5.57,False,sz002295,3.5391
20240927,6.28,6.541,9.4,5.89,False,sz300253,3.6643
20241028,7.18,0.6695,-1.11,7.13,False,sz002068,2.6956
20240731,8.64,4.2157,-7.99,8.29,False,sz002815,0.8306
20240812,12.71,4.5409,-5.59,12.16,False,sz300463,7.1873
20250624,38.37,2.7069,1.64,37.36,False,sz301280,1.4999
20250624,38.26,0.6037,0.08,38.03,False,sz300936,2.549
20250624,39.52,16.7234,-1.85,33.86,False,sz301349,7.959
20250715,77.08,1.3625,26.69,76.05,True,sz300718,3.108
20240930,23.08,3.329,-2.9,22.34,False,sz002876,3.1711
20240813,5.54,0.6969,-11.9,5.51,False,sz002658,5.9559
20240903,13.64,3.5024,-5.72,13.18,False,sz000985,5.5335
20240926,3028.91,0.8321,8.54,3003.92,False,sz399391,2.2103
20240927,3.42,1.7453,3.21,3.37,False,sz002522,2.5464
20240830,234.98,1.7372,-6.36,230.97,False,sz002371,2.1622
20250624,23.76,1.5591,1.39,23.4,False,sz301307,1.4918
20251111,70.2,1.2836,-5.68,69.31,False,sz301033,1.3889
20240802,4.33,2.4165,-4.62,4.23,False,sz002616,2.8294
20251021,18.62,2.2108,3.22,18.22,False,sz300985,0.8263
20240801,12.72,12.2138,-1.73,11.34,False,sz300519,7.0493
20251126,32.19,1.103,-1.58,31.84,False,sz002943,0.7349
20240813,8.06,1.1798,-5.08,7.97,False,sz002245,0.5015
20240812,16.22,5.6208,-7.22,15.35,False,sz000756,5.7813
20240807,4.81,0.0139,-3.33,4.81,False,sz300283,1.4565
20240805,9.36,0.0383,-9.08,9.36,False,sz002416,4.3077
20240927,6.38,2.0066,-6.74,6.25,False,sz000978,4.556
20240920,11.81,1.3189,18.71,11.66,False,sz002722,2.8081
20251021,29.01,2.5519,5.41,28.29,False,sz301107,1.2201
20240911,4.23,1.3821,-1.18,4.17,False,sz002591,3.5968
20240926,17.98,1.5973,18.6,17.7,False,sz300557,1.4804
20240923,1.71,0.9892,33.33,1.69,True,sz000718,1.2782
20240930,9.12,6.2471,-4.17,8.58,False,sz002458,5.1461
20240927,3516.86,5.0231,8.49,3348.65,False,sz399016,2.4857
20251111,11.71,2.8832,-2.22,11.38,False,sz301149,4.7929
20250716,80.24,2.9274,1.45,77.96,False,sz001306,3.9517
20240909,4.86,13.5802,25.51,4.28,True,sz300030,2.4174
20260109,15.74,0.1708,0.0,15.71,False,sz300861,2.9195
20240925,3.63,3.306,1.65,3.51,False,sz000955,2.5162
20251223,16.69,2.6566,-3.06,16.26,False,sz300786,3.3535
20240927,6.16,0.5933,8.12,6.12,False,sz300600,2.1527
20240927,8.13,1.8053,-0.98,7.99,False,sz000586,1.5944
20250624,13.25,0.8077,3.09,13.14,False,sz003025,1.7095
20240926,1128.76,0.411,24.36,1124.14,True,sz399626,2.086
20240731,4.43,2.2092,-0.68,4.33,False,sz000166,2.6189
20241127,38.93,1.0094,1.18,38.54,False,sz002475,1.4964
20240805,4.64,6.8212,-12.51,4.34,False,sz300329,4.2086
20251022,19.11,0.2265,2.46,19.07,False,sz301399,0.6511
20240802,3.75,0.4416,-1.6,3.74,False,sz002688,1.9879
20250625,3.6,0.5719,0.55,3.58,False,sz003816,1.1838
20240924,4.56,0.7253,21.71,4.53,True,sz000401,1.7554
20240926,3171.45,2.0868,25.96,3106.62,True,sz399668,1.785
20250624,21.72,1.1072,3.68,21.48,False,sz301161,1.1915
20251125,18.15,0.6297,1.71,18.04,False,sz002925,1.1191
20250722,18.11,0.8904,-4.36,17.95,False,sz002158,1.4543
20240930,37.08,6.0314,-1.83,34.97,False,sz002223,2.3401
20240903,13.63,0.2071,-3.01,13.6,False,sz002159,1.1482
20240926,9.51,8.0897,44.69,8.8,True,sz300056,2.7818
20251124,15.97,3.2482,5.76,15.47,False,sz001360,0.8698
20240930,8.49,5.1122,-5.3,8.08,False,sz002090,4.4567
20240731,10.77,2.1097,-7.89,10.55,False,sz300531,2.2104
20250813,62.5,0.2052,6.18,62.37,False,sz301085,1.4081
20240926,1610.34,0.3391,28.56,1604.9,True,sz399640,1.6996
20250630,33.33,1.3686,1.05,32.88,False,sz301278,1.3405
20240812,1.92,7.3125,-4.17,1.79,False,sz200468,1.2526
20240927,1.3,1.1345,9.23,1.29,False,sz300301,2.2869
20240910,31.7,0.3805,4.35,31.58,False,sz300628,1.1491
20240927,8.44,4.2838,-2.37,8.09,False,sz002174,2.4467
20240927,4.21,1.3562,-1.43,4.15,False,sz000100,2.7517
20250818,57.82,1.9066,5.83,56.74,False,sz301236,3.7672
20240930,15.29,5.7618,-5.43,14.46,False,sz002240,3.7717
20240806,15.0,0.9669,-5.6,14.86,False,sz002389,4.2142
20250805,24.42,0.6183,-0.74,24.27,False,sz300980,1.8042
20251027,30.47,1.4897,0.07,30.02,False,sz301665,5.2821
20240906,4.17,1.3571,2.16,4.11,False,sz300086,7.7313
20240925,5.62,0.7594,7.3,5.57,False,sz002040,1.9169
20240926,5.1,0.1981,4.31,5.09,False,sz000553,2.9514
20250717,24.03,2.1742,1.46,23.52,False,sz301302,0.6476
20240926,6.5,0.653,11.85,6.46,False,sz002527,1.4667
20240926,25.7,1.5685,19.76,25.31,False,sz000034,1.0315
20241226,3.45,2.9176,-1.45,3.36,False,sz200512,1.298
20240930,9.83,7.1409,-8.44,9.18,False,sz002873,2.8761
20250624,7.44,2.9425,0.81,7.23,False,sz300933,1.5106
20250624,29.95,0.1709,7.78,29.9,False,sz301285,0.6215
20240927,12.85,3.5445,4.9,12.41,False,sz002810,2.1414
20240731,6.32,3.0253,-1.9,6.13,False,sz300162,1.0315
20240926,3.99,1.7014,13.53,3.92,False,sz300405,1.4311
20241008,13.34,3.5835,-5.47,12.88,False,sz002290,4.4617
20240926,1877.49,0.1608,20.74,1874.48,True,sz399423,1.8494
20251124,58.74,0.4774,5.04,58.46,False,sz301606,0.4058
20240731,10.27,7.2744,-7.89,9.57,False,sz002670,3.5538
20250731,10.36,2.8241,16.7,10.07,False,sz002811,2.8433
20260408,14.78,3.0246,2.3,14.35,False,sz300730,1.3927
20240930,13.4,9.0813,-8.36,12.28,False,sz002317,2.8346
20240808,2.69,11.518,-11.52,2.41,False,sz300267,7.8357
20260306,15.73,4.0516,-1.78,15.12,False,sz300686,1.9039
20251016,17.86,1.8452,-5.49,17.54,False,sz300961,3.5379
20240930,31.26,0.4202,-11.23,31.13,False,sz000028,3.2279
20240923,1071.68,0.2802,32.96,1068.69,True,sz399241,1.288
20240912,3.68,1.9391,1.09,3.61,False,sz002012,1.4403
20240920,6.81,0.2269,13.36,6.79,False,sz000501,1.1089
20240927,13.92,4.9055,13.0,13.27,False,sz300229,3.1366
20250625,63.3,1.375,-3.63,62.44,False,sz301299,1.8007
20240927,5.05,3.8988,4.75,4.86,False,sz002575,1.7181
20240925,8.74,0.1681,16.93,8.73,False,sz000066,2.0603
20240910,1.72,3.2103,-8.14,1.67,False,sz002622,0.8092
20251231,40.52,1.9717,-3.08,39.74,False,sz301007,3.5724
20240926,1.25,0.7252,-8.8,1.24,False,sz000656,1.9905
20250708,50.97,3.7062,3.12,49.15,False,sz301333,1.6574
20240927,4.65,1.521,1.08,4.58,False,sz002345,1.7922
