ts_code,breakthrough_date,breakthrough_price,ma120_at_breakthrough,held_p0,held_ma120,held_p0_days,held_ma120_days,min_deviation_p0,min_deviation_ma,broke_p0_count,broke_ma_count,max_gain,final_gain,success
sz002683,20240919,19.87,19.44,False,False,118,116,-1.81,-3.05,2,4,54.16,44.79,True
sz300016,20240806,4.73,4.69,False,False,107,105,-7.4,-6.94,13,15,72.3,42.07,True
sz301215,20251205,6.45,6.39,False,False,57,52,-10.23,-14.06,28,33,13.95,-3.57,False
sz002430,20240930,23.23,21.89,False,False,32,56,-17.78,-8.96,88,64,15.07,-14.25,False
sz301446,20251212,28.88,28.66,False,False,80,79,-1.32,-0.75,1,2,72.75,36.08,True
sz002157,20240802,2.84,2.84,False,False,67,58,-13.03,-14.22,53,62,21.48,-1.76,False
sz300058,20240926,4.1,4.04,True,True,120,120,0.0,0.0,0,0,108.2,63.76,True
sz300540,20240930,16.38,14.96,False,False,116,97,-9.29,-6.92,4,23,22.76,2.35,False
sz300489,20240806,18.76,18.72,False,False,105,96,-8.48,-11.87,15,24,459.7,191.84,True
sz301439,20250624,15.8,15.56,False,False,59,62,-8.48,-8.98,61,58,12.34,-5.38,False
sz002128,20240930,18.96,18.63,False,False,47,74,-12.55,-9.44,73,46,11.81,-2.06,False
sz001311,20250630,20.67,20.63,False,False,114,113,-1.16,-1.21,6,7,53.36,44.9,True
sz300027,20240814,1.96,1.92,False,False,117,100,-1.53,-7.54,3,20,81.12,45.92,True
sz002400,20250710,8.07,7.98,False,False,80,96,-5.08,-3.33,40,24,20.69,14.5,False
sz000688,20240930,12.19,11.14,False,False,76,103,-8.78,-6.42,44,17,39.95,-2.05,False
sz300675,20250624,14.67,14.57,False,False,118,111,-1.02,-5.36,2,9,41.38,3.68,False
sz002252,20240927,7.34,7.26,False,False,41,40,-10.26,-10.35,79,80,10.31,-6.58,False
sz300294,20240731,31.26,30.47,False,False,54,44,-9.47,-10.12,66,76,23.03,-8.22,False
sz002735,20240930,10.09,9.92,False,False,33,68,-15.66,-10.26,87,52,17.35,8.43,False
sz301110,20250624,54.69,54.55,False,False,93,108,-4.99,-4.18,27,12,51.56,15.91,False
sz300069,20240801,11.11,10.61,False,False,100,104,-8.1,-5.95,20,16,55.72,55.72,True
sz002462,20240926,11.33,11.2,True,False,120,108,0.0,-3.11,0,12,25.24,9.09,False
sz300838,20250708,14.8,14.73,False,False,76,76,-6.89,-7.81,44,44,8.65,3.04,False
sz002937,20250806,17.79,17.67,False,True,119,120,-0.62,0.0,1,0,43.68,31.37,True
sz300659,20240923,13.52,13.35,True,False,120,105,0.0,-9.86,0,15,83.88,19.45,False
sz399998,20240930,2377.1,2260.55,False,False,0,36,-21.18,-11.21,120,84,0.0,-17.36,False
sz002756,20240927,36.8,36.77,False,False,71,75,-11.79,-15.08,49,45,33.75,-11.06,False
sz002105,20240927,4.36,4.28,True,False,120,119,0.0,-0.4,0,1,185.09,91.28,True
sz301209,20251027,92.75,92.07,False,False,81,58,-8.92,-15.9,33,56,24.59,2.57,False
sz300876,20250702,25.93,25.91,False,False,111,110,-3.97,-3.46,9,10,50.87,50.87,True
sz399356,20240924,7991.4,7889.38,True,True,120,120,0.0,0.0,0,0,29.25,18.78,False
sz300370,20240815,1.96,1.88,False,False,93,100,-13.27,-8.39,27,20,125.51,65.82,True
sz300791,20251015,23.8,23.34,False,False,43,43,-21.05,-19.72,77,77,8.66,-9.33,False
sz000591,20240927,4.52,4.44,False,False,62,63,-6.92,-6.54,58,57,14.59,-2.72,False
sz002082,20240812,4.59,4.57,False,False,87,89,-13.73,-11.19,33,31,61.44,32.9,True
sz300044,20240801,4.9,4.85,False,False,80,79,-22.24,-17.13,40,41,83.47,30.0,True
sz003032,20250821,6.91,6.76,False,False,11,64,-12.01,-8.0,109,56,3.91,-0.72,False
sz002718,20240930,11.23,10.49,False,False,111,116,-3.65,-0.99,9,4,56.72,19.41,False
sz002518,20240930,19.75,18.29,False,False,77,113,-13.16,-5.06,43,7,52.96,25.97,True
sz000876,20240731,9.45,9.27,False,False,54,61,-13.02,-12.04,66,59,11.22,-8.26,False
sz300942,20250930,10.55,10.48,False,False,24,17,-23.79,-20.2,96,103,5.5,-19.15,False
sz002984,20250826,20.27,19.71,False,False,62,100,-9.52,-2.47,58,20,12.48,-0.79,False
sz300244,20240930,13.41,11.7,False,False,42,98,-24.39,-12.68,78,22,46.02,15.74,False
sz000045,20240829,8.64,8.42,False,False,106,106,-11.11,-7.38,14,14,58.69,20.14,True
sz000838,20240926,2.54,2.5,False,False,103,73,-6.3,-15.01,17,47,39.37,-6.3,False
sz002556,20240808,4.92,4.57,False,False,79,86,-15.05,-8.01,41,34,37.62,9.76,False
sz300590,20240813,10.52,10.43,False,False,94,94,-9.5,-10.73,26,26,69.0,57.12,True
sz001208,20250624,10.23,10.06,True,False,120,109,0.0,-6.52,0,11,103.32,103.32,True
sz002031,20240920,2.69,2.64,True,True,120,120,0.0,0.0,0,0,308.55,230.11,True
sz002366,20240930,3.86,3.72,False,False,114,117,-7.25,-2.8,6,3,54.4,38.34,True
sz300741,20251212,18.76,18.68,False,False,27,29,-18.66,-16.56,53,51,3.14,-7.68,False
sz301024,20250926,41.8,41.13,False,False,12,21,-25.86,-21.48,108,99,14.57,-25.86,False
sz002601,20240926,17.6,17.6,False,False,52,90,-9.72,-5.74,68,30,17.5,-2.28,False
sz000488,20240805,3.59,3.59,False,False,43,43,-31.75,-28.36,77,77,18.11,-28.41,False
sz301297,20250630,41.27,40.62,False,False,40,52,-15.06,-14.31,80,68,8.49,-9.31,False
sz300474,20240927,63.97,62.95,True,False,120,110,0.0,-13.48,0,10,70.3,22.35,True
sz300227,20240925,5.55,5.53,True,False,120,118,0.0,-3.27,0,2,95.86,51.71,True
sz000815,20240919,7.81,7.74,True,False,120,119,0.0,-0.86,0,1,114.34,81.18,True
sz001225,20250624,33.55,32.59,False,True,119,120,-0.66,0.0,1,0,82.41,59.46,True
sz002783,20240927,7.54,7.38,False,False,116,76,-2.65,-5.26,4,44,23.47,7.16,False
sz002019,20240806,12.18,12.09,False,False,18,34,-18.72,-16.66,102,86,9.93,-10.59,False
sz000810,20240816,9.94,9.51,False,False,103,112,-12.27,-5.96,17,8,73.53,56.12,True
sz300222,20240807,5.79,5.78,False,False,100,101,-6.74,-7.04,20,19,141.11,106.56,True
sz301292,20250924,18.36,18.02,False,False,118,118,-2.12,-0.7,2,2,440.2,395.7,True
sz300091,20240913,1.57,1.57,False,False,116,78,-5.73,-11.72,4,42,112.1,71.97,True
sz000544,20240731,7.29,7.21,False,False,82,82,-8.09,-8.86,38,38,29.36,14.27,False
sz301021,20250725,30.57,29.37,True,False,120,119,0.0,-2.49,0,1,101.7,101.7,True
sz002057,20240930,7.13,6.76,False,False,91,111,-8.14,-2.98,29,9,27.08,13.33,False
sz301315,20250627,58.5,54.19,False,False,25,97,-20.63,-9.06,95,23,13.33,-1.74,False
sz002530,20240927,7.23,6.99,True,False,120,119,0.0,-0.87,0,1,86.31,37.62,True
sz200505,20240731,2.06,2.05,False,False,96,77,-3.4,-3.43,24,43,16.98,3.88,False
sz301611,20250724,56.24,56.01,False,False,56,67,-10.94,-8.13,64,53,148.49,148.49,True
sz002849,20240927,12.19,11.29,False,False,116,112,-4.68,-10.01,4,8,75.14,24.53,True
sz399687,20240926,2191.76,2189.49,True,True,120,120,0.0,0.0,0,0,47.69,33.11,True
sz300727,20250702,27.68,27.48,False,False,115,93,-5.67,-8.5,5,27,68.53,30.49,True
sz301525,20250714,74.48,73.78,True,False,120,86,0.0,-8.5,0,34,58.36,18.6,False
sz002629,20240926,1.97,1.94,True,True,120,120,0.0,0.0,0,0,193.4,193.4,True
sz300175,20241008,6.73,6.64,False,False,33,43,-37.59,-31.53,87,77,29.72,-36.55,False
sz300241,20240731,3.95,3.87,False,False,103,101,-6.58,-4.88,17,19,56.71,35.44,True
sz300412,20240816,3.51,3.34,False,False,93,105,-13.96,-8.78,27,15,70.09,59.54,True
sz300769,20250624,33.51,32.15,False,False,95,118,-6.24,-1.07,25,2,77.71,30.56,True
sz301338,20251124,57.28,56.93,True,True,95,95,0.0,0.0,0,0,252.3,215.8,True
sz399434,20240926,1423.48,1421.3,True,True,120,120,0.0,0.0,0,0,55.65,35.88,True
sz300388,20240814,5.68,5.64,False,False,93,93,-8.99,-8.22,27,27,56.04,19.91,False
sz301138,20251022,36.76,35.89,False,False,98,82,-10.15,-14.48,19,35,27.72,4.3,False
sz300041,20240927,7.83,7.68,True,False,120,111,0.0,-4.27,0,9,28.22,17.88,False
sz002429,20240731,4.94,4.86,False,False,72,79,-15.17,-11.76,48,41,23.06,6.07,False
sz002100,20240930,6.95,6.8,False,False,1,21,-15.83,-9.14,119,99,0.0,-13.24,False
sz301176,20251015,26.21,26.01,False,False,63,36,-11.06,-17.14,57,84,17.09,12.13,False
sz002753,20240927,5.87,5.77,False,False,116,113,-1.87,-3.47,4,7,18.39,11.07,False
sz002932,20250908,19.73,19.22,False,False,7,18,-10.8,-11.51,113,102,3.75,-5.17,False
sz300568,20240927,8.6,8.56,True,False,120,111,0.0,-4.55,0,9,50.93,18.84,False
sz002467,20240924,3.44,3.44,True,True,120,120,0.0,0.0,0,0,158.43,68.31,True
sz000727,20240927,2.17,2.1,False,False,119,115,-0.46,-4.57,1,5,69.12,24.88,True
sz002234,20240930,9.16,9.03,False,False,33,58,-13.21,-8.09,87,62,18.01,-0.44,False
sz002163,20240926,6.6,6.25,True,False,120,119,0.0,-9.74,0,1,80.61,23.03,True
sz301115,20260108,16.41,16.28,True,True,64,64,0.0,0.0,0,0,41.26,30.53,True
sz002730,20240927,6.82,6.63,True,True,120,120,0.0,0.0,0,0,301.91,132.55,True
sz002404,20240730,5.06,5.04,False,False,93,84,-6.32,-7.84,27,36,36.36,15.61,False
sz301221,20251029,52.75,52.6,False,False,51,53,-13.88,-13.63,61,59,21.12,1.14,False
sz002898,20251022,13.21,12.65,False,False,63,42,-17.49,-18.52,54,75,11.28,-0.3,False
sz300358,20240930,7.92,7.47,False,False,19,73,-19.95,-12.61,101,47,10.23,-2.27,False
sz300022,20240924,3.8,3.8,True,True,120,120,0.0,0.0,0,0,96.58,91.58,True
sz301092,20251010,31.36,30.84,False,False,106,94,-4.11,-10.35,14,26,31.31,8.16,False
sz399657,20240927,5314.32,5061.22,True,False,120,119,0.0,-0.66,0,1,19.61,9.53,False
sz000159,20240730,5.68,5.38,False,False,104,95,-7.75,-21.1,16,25,59.86,-6.69,False
sz300810,20260209,43.64,43.46,False,False,1,4,-30.34,-24.8,40,37,0.96,-23.24,False
sz300316,20240930,31.99,28.52,False,False,81,101,-14.41,-9.5,39,19,25.76,-0.69,False
sz300275,20250114,13.15,12.66,False,False,59,47,-14.45,-23.11,61,73,44.49,0.23,False
sz300694,20250624,14.68,14.34,False,False,5,19,-21.87,-13.06,115,101,6.4,-20.3,False
sz002529,20240912,6.4,5.94,False,False,101,93,-10.16,-18.77,19,27,61.87,29.69,True
sz300973,20250730,46.36,44.89,False,False,18,35,-19.01,-15.04,102,85,8.26,1.52,False
sz300088,20240826,4.83,4.75,False,False,107,110,-9.73,-7.87,13,10,65.19,33.94,True
sz000809,20240826,2.13,2.05,False,False,103,111,-7.04,-3.27,17,9,63.38,31.46,True
sz301511,20251124,30.68,30.06,False,False,80,68,-7.46,-16.76,15,27,72.29,72.29,True
sz002567,20240930,5.77,5.64,False,False,0,23,-16.64,-10.31,120,97,0.0,-14.38,False
sz000513,20240808,36.2,35.86,False,False,57,63,-5.86,-5.03,63,57,11.6,-3.87,False
sz002357,20240930,5.94,5.46,False,True,107,120,-5.05,0.0,13,0,60.44,26.26,True
sz300770,20251205,43.01,42.94,False,False,37,32,-10.6,-13.79,48,53,15.69,-6.42,False
sz300391,20240806,4.29,4.17,False,False,80,67,-22.14,-28.55,40,53,89.74,12.59,False
sz300897,20251203,28.1,26.64,False,False,2,8,-15.2,-11.33,85,79,2.06,-7.79,False
sz002630,20240815,2.44,2.41,False,False,113,114,-1.64,-0.65,7,6,83.61,74.18,True
sz301015,20250703,21.51,20.77,False,False,109,89,-4.04,-9.5,11,31,45.75,11.25,False
sz002319,20240930,10.35,9.88,False,False,106,95,-13.33,-7.15,14,25,26.76,2.71,False
sz002483,20240926,4.3,4.27,True,True,120,120,0.0,0.0,0,0,78.14,54.19,True
sz300445,20240930,16.89,15.8,False,False,68,112,-11.49,-4.11,52,8,28.24,25.34,True
sz300122,20240930,33.18,28.63,False,False,3,60,-27.4,-12.17,117,60,20.13,-24.29,False
sz002850,20240927,86.32,80.92,True,True,120,120,0.0,0.0,0,0,63.23,37.63,True
sz301408,20251027,13.47,13.35,False,False,110,100,-1.78,-7.04,4,14,120.94,50.04,True
sz399557,20240926,1319.64,1314.35,True,False,120,119,0.0,-0.38,0,1,39.24,27.77,True
sz300571,20240927,22.17,21.44,True,False,120,117,0.0,-5.61,0,3,80.88,34.69,True
sz301392,20260121,155.4,147.5,False,False,1,12,-33.77,-25.74,53,42,4.34,4.34,False
sz300644,20251224,34.09,34.01,False,False,32,27,-20.62,-20.8,40,45,12.79,-11.0,False
sz002263,20240927,2.13,2.13,False,False,119,112,-1.41,-2.2,1,8,44.6,15.96,False
sz002965,20250624,38.72,37.52,False,False,70,54,-11.8,-11.17,50,66,25.36,-6.17,False
sz000897,20240925,2.06,2.05,True,False,120,67,0.0,-5.53,0,53,36.32,8.72,False
sz301121,20250724,39.65,39.5,False,False,109,76,-4.21,-15.61,11,44,33.44,4.64,False
sz300191,20240806,13.37,13.36,False,False,64,56,-13.61,-14.7,56,64,25.28,2.92,False
sz399803,20240927,3201.89,3097.17,True,True,120,120,0.0,0.0,0,0,40.24,25.59,True
sz002453,20240924,4.61,4.56,False,False,118,101,-2.17,-6.16,2,19,64.64,18.22,False
sz300809,20250626,37.53,37.09,False,False,76,54,-11.67,-18.3,44,66,38.5,-4.08,False
sz301276,20251104,21.14,20.97,True,False,108,88,0.0,-12.04,0,20,42.01,17.93,False
sz002134,20240806,8.08,8.04,False,False,93,89,-9.78,-10.63,27,31,178.71,141.46,True
sz002387,20240902,6.85,6.76,False,False,106,109,-13.58,-10.17,14,11,113.28,77.52,True
sz300341,20240909,9.03,8.8,False,False,117,117,-5.54,-2.72,3,3,230.34,115.73,True
sz300847,20250905,17.98,17.87,False,False,47,31,-8.12,-11.32,73,89,14.52,-2.67,False
