ts_code,breakthrough_date,roe,netprofit_yoy,new_high,final_gain,success
sz000063,20240731,8.2837,4.7567,False,-6.34,False
sz002017,20240913,4.8103,19.1959,False,33.23,True
sz000504,20240902,-3.3207,6.4673,False,-8.89,False
sz300118,20240930,-6.6045,-211.8025,False,-0.51,False
sz300683,20251017,-6.8358,-297.7817,False,-5.51,False
sz000850,20240906,0.4708,-75.6956,False,3.84,False
sz301548,20250624,1.8651,-3.4235,False,2.45,False
sz002059,20240731,-3.1987,26.6525,False,-2.56,False
sz002824,20240820,1.7944,-43.8016,False,5.19,False
sz300729,20250819,3.533,-19.4711,False,-0.75,False
sz000833,20240730,4.0289,235.4407,False,6.67,False
sz002494,20240927,0.562,273.7028,False,4.76,False
sz300201,20240930,3.8461,-17.6175,False,-1.0,False
sz300452,20240927,10.9256,8.1556,False,6.53,False
sz399689,20240930,,,False,-5.67,False
sz300135,20240802,1.0298,452.3188,False,-1.47,False
sz002669,20240927,-1.9203,-256.7841,False,4.29,False
sz300767,20260123,-1.3707,60.7566,False,-12.04,False
sz002340,20240731,3.6678,69.704,False,-7.51,False
sz301565,20250624,1.2813,-45.1389,False,10.52,False
sz300386,20240830,-1.0477,79.1129,False,2.76,False
sz200581,20240919,,,False,19.57,False
sz002627,20240731,1.7554,-11.041,False,-4.4,False
sz301002,20251218,0.8491,-62.9055,False,25.08,True
sz301560,20251104,8.4862,-9.458,False,-4.71,False
sz300383,20240926,2.1339,5.803,False,17.47,False
sz002516,20240925,1.9915,-5.6155,False,20.89,True
sz000878,20240927,7.4773,4.8744,False,4.32,False
sz300762,20250625,0.5582,231.8383,False,1.08,False
sz002491,20240930,-1.5912,-116.7555,False,-1.02,False
sz300204,20240802,-0.3308,97.7691,False,-1.49,False
sz300902,20250707,0.2508,136.6528,False,8.65,False
sz002558,20240926,5.9858,8.1557,False,10.83,False
sz300153,20240903,2.0978,38.7309,False,-0.49,False
sz002195,20240927,0.3795,-85.7566,False,10.08,False
sz002821,20240927,2.944,-70.402,False,-0.19,False
sz002368,20240930,-3.1213,-412.9445,False,23.14,True
sz399412,20240926,,,False,8.4,False
sz300434,20240927,1.6348,-74.8269,False,11.19,False
sz002788,20240926,6.2735,0.7195,False,6.43,False
sz002641,20240927,2.3245,-26.5447,False,4.31,False
sz301503,20250625,2.545,38.4746,False,3.74,False
sz000635,20240925,-8.0174,58.5408,False,7.05,False
sz300701,20250625,0.7745,-40.5845,False,3.18,False
sz002326,20240927,1.1828,-2.5904,False,2.58,False
sz300029,20240808,-2.3353,95.7437,False,-10.62,False
sz002775,20240822,2.7867,43.8658,False,-6.03,False
sz002126,20240926,7.0756,41.1256,False,4.21,False
sz002212,20240927,-2.2046,2.9813,False,16.11,False
sz300487,20240924,11.5593,16.7854,False,21.86,True
sz000701,20240927,-2.4016,-663.6211,False,4.44,False
sz002588,20240813,8.0962,27.9771,False,7.51,False
sz300067,20240913,0.4546,217.1051,False,52.83,True
sz300855,20250624,2.1202,-54.0925,False,4.87,False
sz301479,20251023,15.5507,12.1916,False,-2.79,False
sz300500,20240827,1.787,-48.5241,False,-9.43,False
sz399671,20240927,,,False,5.31,False
sz300657,20240930,3.7891,127.2008,False,6.86,False
sz002691,20240902,0.5826,129.2607,False,-4.44,False
sz399996,20240731,,,False,-6.21,False
sz300836,20260408,9.2049,178.6059,False,10.57,False
sz000902,20240808,7.5503,6.927,False,0.62,False
sz300183,20240815,1.8206,22.8928,False,-5.99,False
sz002716,20240930,2.4054,830.0714,False,1.43,False
sz301133,20250627,0.9713,-59.5924,False,3.09,False
sz002145,20240927,2.57,42.0851,False,0.26,False
sz300619,20240912,-0.7878,-121.8179,False,17.53,False
sz000762,20240927,3.8102,338.9905,False,3.33,False
sz002271,20240927,3.3849,-29.3064,False,9.73,False
sz301207,20250701,0.3486,-17.7147,False,1.59,False
sz300878,20251219,-11.4068,-380.8655,False,20.39,True
sz002422,20240731,8.5763,28.2375,False,2.74,False
sz399358,20240926,,,False,6.29,False
sz300587,20240927,3.1851,86.5054,False,10.63,False
sz000601,20240731,3.8155,297.6162,False,-0.83,False
sz300129,20240927,2.9851,9.4519,False,5.16,False
sz301199,20250624,2.2083,42.7508,False,3.21,False
sz002026,20240927,4.1665,101.36,False,5.35,False
sz301603,20260227,12.6049,83.5547,False,-3.77,False
sz300955,20260310,-3.2544,-1430.7405,False,-11.16,False
sz002993,20250627,2.5101,1.7027,False,-1.94,False
sz000786,20240926,9.3062,16.7893,False,6.22,False
sz300400,20240730,4.3635,9.1424,False,1.28,False
sz002295,20240930,1.4248,-22.3251,False,-4.18,False
sz300253,20240927,0.5267,81.8291,False,18.17,False
sz002068,20241028,-1.8384,79.1092,False,31.06,True
sz002815,20240731,3.3255,-22.9852,False,-5.79,False
sz300463,20240812,3.1384,15.3795,False,-10.7,False
sz301280,20250624,2.9339,12.4934,False,4.12,False
sz300936,20250624,0.0141,-98.2038,False,14.77,False
sz301349,20250624,0.2705,161.3977,False,-2.86,False
sz300718,20250715,7.6644,9.2247,False,22.12,True
sz002876,20240930,2.3645,131.1924,False,1.17,False
sz002658,20240813,1.926,-39.8788,False,-9.02,False
sz000985,20240903,1.3641,5432.2853,False,2.35,False
sz399391,20240926,,,False,2.54,False
sz002522,20240927,1.4816,-41.5085,False,4.09,False
sz002371,20240830,10.8194,54.5436,False,-7.96,False
sz301307,20250624,-1.9724,-1076.1205,False,-2.27,False
sz301033,20251111,10.4552,43.6549,False,-7.04,False
sz002616,20240802,3.0986,7.4539,False,-5.31,False
sz300985,20251021,4.6541,-2.6672,False,17.67,False
sz300519,20240801,3.0927,-33.8145,False,-5.19,False
sz002943,20251126,2.5757,-28.9861,False,18.45,False
sz002245,20240813,2.5648,301.7379,False,-9.67,False
sz000756,20240812,5.7032,-1.6318,False,-12.09,False
sz300283,20240807,-0.2788,-104.61,False,-6.03,False
sz002416,20240805,6.6862,23.9181,False,-4.91,False
sz000978,20240927,-1.5071,-1323.6223,False,-5.49,False
sz002722,20240920,3.2619,61.2957,False,16.43,False
sz301107,20251021,7.8112,60.205,False,-0.59,False
sz002591,20240911,1.8461,682.2747,False,10.64,False
sz300557,20240926,1.9998,31.7921,False,18.78,False
sz000718,20240923,2.6571,-16.7344,False,23.98,True
sz002458,20240930,4.1605,-67.6143,False,-5.81,False
sz399016,20240927,,,False,15.23,False
sz301149,20251111,5.0691,-26.5985,False,-6.23,False
sz001306,20250716,1.5521,-41.8665,False,-2.48,False
sz300030,20240909,-0.7322,-150.4119,False,8.44,False
sz300861,20260109,2.4602,-44.2401,False,22.62,True
sz000955,20240925,-1.8789,-267.6472,False,0.0,False
sz300786,20251223,-1.5626,49.8287,False,2.52,False
sz300600,20240927,-1.27,29.9102,False,15.1,False
sz000586,20240927,-1.7945,-140.3189,False,8.36,False
sz003025,20250624,3.3517,14.4469,False,2.42,False
sz399626,20240926,,,False,14.97,False
sz000166,20240731,2.107,-43.22,False,0.9,False
sz002475,20241127,15.0045,23.064,False,5.45,False
sz300329,20240805,-2.1119,-639.202,False,-8.62,False
sz301399,20251022,1.6694,-47.735,False,2.77,False
sz002688,20240802,4.0749,1.8591,False,-2.13,False
sz003816,20250625,2.5012,-16.0691,False,2.64,False
sz000401,20240924,-2.8551,-120.1805,False,12.94,False
sz399668,20240926,,,False,16.52,False
sz301161,20250624,2.5243,33.4797,False,7.18,False
sz002925,20251125,3.8286,3.5187,False,11.4,False
sz002158,20250722,6.0478,-42.9008,False,-4.53,False
sz002223,20240930,9.3871,-25.0212,False,-7.77,False
sz002159,20240903,5.9946,49.9514,False,-6.53,False
sz300056,20240926,1.0541,105.8832,False,61.41,True
sz001360,20251124,4.0115,-12.2884,False,29.74,True
sz002090,20240930,1.926,55.6833,False,-3.83,False
sz300531,20240731,0.1874,-94.2402,False,-8.08,False
sz301085,20250813,1.657,-56.4988,False,6.13,False
sz399640,20240926,,,False,22.38,True
sz301278,20250630,0.811,-74.1608,False,4.98,False
sz200468,20240812,,,False,-2.08,False
sz300301,20240927,-46.3679,62.9277,False,9.23,False
sz300628,20240910,16.5127,32.1295,False,4.6,False
sz002174,20240927,0.1001,108.8472,False,11.14,False
sz000100,20240927,1.8904,192.2859,False,-2.85,False
sz301236,20250818,-1.3769,7.6005,False,3.91,False
sz002240,20240930,-1.4695,-130.5755,False,-5.1,False
sz002389,20240806,0.8221,-42.1117,False,-11.6,False
sz300980,20250805,1.4447,84.5357,False,2.58,False
sz301665,20251027,11.2444,120.5581,False,0.49,False
sz300086,20240906,-7.761,-718.3613,False,-7.19,False
sz002040,20240925,2.5754,9.7688,False,9.97,False
sz000553,20240926,-4.1712,-269.5411,False,-1.96,False
sz301302,20250717,-4.9826,-27.5779,False,3.95,False
sz002527,20240926,-1.2289,-115.1113,False,8.0,False
sz000034,20240926,5.7762,17.5242,False,19.92,False
sz200512,20241226,,,False,-2.03,False
sz002873,20240930,2.8501,-34.5111,False,-4.78,False
sz300933,20250624,0.8872,-3.4175,False,3.9,False
sz301285,20250624,-1.1916,-376.6722,False,13.36,False
sz002810,20240927,5.8347,-21.0206,False,9.18,False
sz300162,20240731,0.7496,210.9467,False,-0.16,False
sz300405,20240926,-3.3507,-26.2065,False,15.79,False
sz002290,20241008,11.4532,1.2871,False,-0.6,False
sz399423,20240926,,,False,15.97,False
sz301606,20251124,15.463,45.0801,False,5.72,False
sz002670,20240731,0.4061,-55.0405,False,-9.06,False
sz002811,20250731,7.3649,45.9037,False,4.83,False
sz300730,20260408,-21.0082,5.6307,False,-2.5,False
sz002317,20240930,2.0238,-58.087,False,-6.94,False
sz300267,20240808,0.1307,-87.8728,False,-18.59,False
sz300686,20260306,-6.5212,19.9607,False,-15.07,False
sz300961,20251016,-3.2355,-1165.8703,False,-10.25,False
sz000028,20240930,4.225,-10.4503,False,-10.24,False
sz399241,20240923,,,False,24.5,True
sz002012,20240912,0.9247,-76.8972,False,16.87,False
sz000501,20240920,1.3831,31.2993,False,17.01,False
sz300229,20240927,1.7747,-14.1182,False,25.5,True
sz301299,20250625,3.0023,-25.0862,False,0.57,False
sz002575,20240927,-0.8061,-188.5562,False,23.96,True
sz000066,20240925,-3.3823,33.3732,False,8.7,False
sz002622,20240910,0.1275,-92.7369,False,1.16,False
sz301007,20251231,5.651,-6.4409,False,1.6,False
sz000656,20240926,-236.2182,-95.955,False,-8.0,False
sz301333,20250708,3.2855,4.4532,False,4.63,False
sz002345,20240927,6.3046,10.0424,False,-0.43,False
sz300885,20250624,2.0129,16.5985,False,7.01,False
sz300419,20240925,0.9087,-54.6242,False,31.32,True
sz301180,20250905,0.1536,-85.7056,False,1.7,False
sz001206,20260114,8.4612,3.8225,False,-10.53,False
sz300130,20240925,10.2847,34.8357,False,50.97,True
sz301049,20250624,-4.3265,-145.1249,False,3.57,False
sz002842,20240927,-1.2631,43.4829,False,5.62,False
sz300457,20240925,5.3757,13.46,False,8.7,False
sz300004,20240820,1.2474,465.7444,False,-11.98,False
sz001332,20250905,5.0522,-2.2418,False,37.83,True
sz002758,20240927,2.3265,-40.595,False,10.05,False
sz002939,20251205,6.2703,75.83,False,-2.83,False
sz300563,20240925,5.5702,175.1925,False,78.92,True
sz301380,20251023,3.6766,-23.3754,False,-3.58,False
sz399811,20240927,,,False,22.42,True
sz002977,20251124,-2.3876,-454.0731,False,16.01,False
sz000885,20240927,6.3938,-17.4358,False,2.16,False
sz301150,20260203,1.0943,156.5147,False,18.89,False
sz301099,20250701,3.1956,1.4682,False,-1.79,False
sz002441,20240930,2.8757,-39.4726,False,-6.32,False
sz002168,20241106,,-66.031,False,3.97,False
sz001298,20260119,3.0844,62.1395,False,-7.56,False
sz003011,20260108,6.3859,5439.8738,False,7.63,False
sz002395,20240930,5.3619,47.2058,False,-1.91,False
sz000686,20240924,0.717,-75.83,False,18.97,False
sz300353,20240919,-4.4791,16.0117,False,47.13,True
sz002893,20250624,14.6761,5.3118,False,7.64,False
sz300999,20250724,1.8603,60.0705,False,-2.32,False
sz000683,20240731,8.8654,14.9026,False,-8.78,False
sz300505,20240930,2.7556,287.0513,False,4.45,False
sz300062,20240806,1.936,10.7737,False,0.82,False
sz301155,20251204,6.2142,299.3592,False,-0.75,False
sz300504,20250707,-1.9366,-224.9452,False,2.55,False
sz000430,20240925,-7.2909,-49.1309,False,-0.97,False
sz301598,20250806,4.9324,16.6531,False,2.43,False
sz301202,20250704,3.6035,16.7136,False,5.7,False
sz002427,20240930,-4.1893,-93.0997,False,-5.67,False
sz002713,20240930,,-260.4739,False,8.74,False
sz002140,20240930,5.142,3.1817,False,-4.08,False
sz003039,20250901,4.4758,1.0342,False,0.44,False
sz002469,20240930,3.1683,-26.4713,False,-5.71,False
sz300833,20250709,3.2501,-61.6878,False,0.73,False
sz399674,20240927,,,False,6.34,False
sz300652,20240926,4.4321,9.4796,False,26.32,True
sz001337,20250804,13.7619,48.407,False,-1.68,False
sz002694,20240930,-7.3389,-129.2131,False,-5.58,False
sz399993,20240927,,,False,7.26,False
sz300907,20251125,6.3675,-27.1061,False,-9.43,False
sz301378,20250626,-2.2339,-55.2216,False,19.83,False
sz000529,20240930,2.2601,-44.4671,False,-9.35,False
sz301185,20250905,3.3911,3.7458,False,-2.18,False
sz002289,20240927,-3.4351,-287.0905,False,2.46,False
sz300880,20250707,6.2258,-44.4764,False,-2.23,False
sz002513,20240924,,-52.049,False,-3.63,False
sz300949,20251022,-4.2096,72.3373,False,6.95,False
sz301336,20251201,2.6358,13.4589,False,-12.35,False
sz002074,20240731,1.0906,29.6866,False,-5.92,False
sz002809,20240807,1.6879,-45.6328,False,-14.46,False
sz000567,20240926,7.0441,-26.6288,False,21.78,True
sz399307,20240930,,,False,1.58,False
sz000630,20240927,6.7268,6.2428,False,-2.35,False
sz002323,20240923,-7.5428,-174.1421,False,8.0,False
sz301061,20251119,17.2979,52.6232,False,18.28,False
sz002644,20240807,2.0557,-37.5167,False,-9.02,False
sz300964,20251020,3.2811,56.2348,False,27.19,True
sz399417,20240926,,,False,10.43,False
sz000999,20240812,12.3242,27.7678,False,0.55,False
sz000062,20251015,5.2202,35.6172,False,3.13,False
sz002190,20240926,-0.8529,-313.7403,False,13.39,False
sz001260,20251124,4.6045,-9.0444,False,4.03,False
sz300287,20240730,-8.0085,15.3363,False,-15.68,False
sz000752,20240905,8.636,125.2139,False,0.75,False
sz002241,20240920,3.9531,190.4411,False,19.13,False
sz300981,20251031,-0.133,-114.1286,False,4.79,False
sz301103,20251103,2.8709,232.1751,False,-0.32,False
sz002726,20240927,3.8485,109.3143,False,-2.74,False
sz300806,20250630,0.4336,-48.2749,False,1.33,False
sz300553,20240930,1.0866,-76.0299,False,5.49,False
sz002909,20251020,-0.4669,-129.8748,False,3.25,False
sz002595,20240731,10.559,23.9318,False,-6.28,False
sz300034,20240930,5.2913,16.6111,False,5.2,False
sz399012,20240926,,,False,22.05,True
sz002768,20240927,6.0594,9.5893,False,4.6,False
sz300363,20240927,-3.0545,-141.4346,False,9.2,False
sz300865,20251103,1.2051,-44.6897,False,-7.63,False
sz300057,20240927,-0.1716,-129.8962,False,25.49,True
sz003021,20250721,3.4774,20.7232,False,-5.3,False
sz000582,20240731,4.0663,4.0906,False,1.9,False
sz002222,20240924,7.4009,-0.63,False,13.74,False
sz002116,20240927,6.0588,10.1269,False,4.76,False
sz300219,20240830,3.0841,-34.1924,False,-7.33,False
sz200570,20240930,,,False,0.0,False
sz300583,20240730,0.6684,-77.9692,False,-17.06,False
sz301360,20250714,-0.4468,-137.1266,False,4.92,False
sz000056,20240926,-16.1724,64.5088,False,7.46,False
sz000531,20240930,1.3908,-34.282,False,-6.76,False
sz002022,20240927,-1.2796,-348.3147,False,-0.32,False
sz200017,20240925,,,False,7.56,False
sz399678,20240930,,,False,0.82,False
sz002291,20240924,-5.0388,-5.2003,False,6.56,False
sz000782,20240927,-0.6698,79.5476,False,-1.62,False
sz002358,20240927,1.3734,56.3827,False,2.27,False
sz002997,20250717,10.0939,40.328,False,-0.38,False
sz300951,20260112,6.1822,-10.9613,False,0.11,False
sz399441,20240927,,,False,5.54,False
sz300467,20240820,2.829,-24.888,False,-12.46,False
sz001236,20250924,-0.1928,-128.1676,False,-3.11,False
sz002795,20240927,-7.3192,-149.9906,False,-1.53,False
sz300100,20250916,10.3383,15.7333,False,-8.67,False
sz002375,20240926,1.8421,13.3948,False,5.83,False
sz300752,20250728,3.6804,-11.5659,False,19.05,False
sz000035,20240730,3.3541,118.9281,False,2.94,False
sz399395,20240927,,,False,1.72,False
sz000981,20240802,-24.0918,28.6791,False,-19.86,False
sz300429,20240930,0.0567,106.894,False,14.61,False
sz002188,20240926,10.6263,-11.6277,False,-0.67,False
sz001278,20250624,-0.543,-137.5476,False,2.24,False
sz002612,20240927,5.156,1.1421,False,-1.01,False
sz300235,20250624,0.9257,-33.0067,False,1.83,False
sz301037,20250624,-1.6491,61.7657,False,4.65,False
sz000557,20240823,2.6354,23.1023,False,-10.25,False
sz002044,20240927,-2.853,-4228.5899,False,0.0,False
sz002839,20240819,5.471,9.2924,False,-4.88,False
sz300979,20250725,9.9481,-11.0603,False,-8.93,False
sz000030,20240731,4.157,41.62,False,-7.65,False
sz002523,20240926,1.1044,1611.5184,False,2.44,False
sz300757,20250717,-2.4551,-161.4708,False,8.85,False
sz002877,20240930,2.9224,-19.4808,False,-4.75,False
sz000519,20240806,0.4253,-57.6642,False,-9.56,False
sz002790,20241127,6.0534,-28.1533,False,4.74,False
sz300462,20240930,-2.3658,-2617.9559,False,9.82,False
sz301281,20250624,1.6843,7.2529,False,3.79,False
sz300231,20240912,2.5498,-49.4209,False,52.01,True
sz300937,20250904,-0.9055,-162.951,False,1.51,False
sz301348,20250701,-0.7259,-40.3463,False,-10.66,False
sz301578,20250708,2.5376,0.2333,False,-0.83,False
sz300401,20240927,4.8066,21.2496,False,8.91,False
sz300128,20240904,-10.8104,-141.4922,False,-6.88,False
sz399694,20240926,,,False,37.52,True
sz301051,20250701,-9.7079,-75.3173,False,1.65,False
sz000534,20240927,8.3039,12.488,False,-0.29,False
sz399973,20240927,,,False,14.95,False
sz002674,20241008,4.6275,-36.7775,False,-11.78,False
sz002313,20240930,-21.0138,64.4595,False,0.0,False
sz000600,20241112,4.3372,92.5193,False,-6.01,False
sz002489,20240731,13.1494,69.8173,False,-0.38,False
sz301165,20251125,14.2711,65.2608,False,19.41,False
sz002227,20240911,-1.6649,13.452,False,0.44,False
sz301398,20250624,1.5189,-4.0841,False,2.79,False
sz002094,20240819,2.7871,30.2316,False,-8.86,False
sz300052,20240927,-5.3582,-530.6213,False,59.62,True
sz399809,20240815,,,False,2.59,False
sz300208,20240930,,,False,-7.08,False
sz002269,20240828,15.2766,648.0669,False,0.0,False
sz399680,20240930,,,False,-8.47,False
sz300535,20240926,3.1621,103.2218,False,29.55,True
sz399644,20240926,,,False,5.05,False
sz300662,20240926,4.6916,-11.7228,False,8.94,False
sz300305,20240930,-4.6317,-303.0435,False,-0.82,False
sz000719,20240814,3.2481,-25.0365,False,0.3,False
sz300803,20250624,6.1946,725.9298,False,23.63,True
sz000937,20240930,4.5531,-70.2564,False,-5.63,False
sz002459,20240927,-2.5875,-118.1622,False,11.28,False
sz003009,20260317,-1.8262,-270.98,False,-7.32,False
sz300518,20240820,-7.5146,-502.2696,False,-24.06,False
sz001336,20251218,2.5017,-8.8594,False,6.23,False
sz000728,20240731,2.8485,9.44,False,-3.74,False
sz002468,20240731,4.8589,100.172,False,-6.28,False
sz002712,20240927,0.0818,-88.4948,False,4.81,False
sz301137,20250904,0.9046,-14.0109,False,1.16,False
sz001378,20250624,1.1606,-15.3856,False,2.9,False
sz002088,20240930,7.6387,-7.6143,False,-9.29,False
sz000881,20240927,-1.5617,17.2905,False,5.45,False
sz002973,20260119,6.0279,-38.0781,False,0.27,False
sz300529,20240926,17.8578,99.0952,False,12.3,False
sz000766,20240902,0.5365,15.695,False,-15.47,False
sz002275,20240829,10.4692,-20.7009,False,-1.18,False
sz301203,20260109,6.8351,-3.012,False,6.54,False
sz002771,20240910,-2.1008,55.0879,False,3.45,False
sz399658,20240927,,,False,5.17,False
sz002122,20240927,2.4802,-37.2811,False,0.83,False
sz002216,20240927,7.7756,-23.7455,False,-3.51,False
sz002445,20240925,0.4521,-92.3398,False,15.73,False
sz000156,20240926,1.625,-32.7969,False,3.57,False
sz300319,20240829,3.4281,42.551,False,-4.85,False
sz002217,20251219,0.9555,101.4499,False,1.28,False
sz003015,20251021,7.4624,36.5393,False,0.47,False
sz002336,20241024,,,False,29.48,True
sz300851,20250624,-0.289,-495.7917,False,4.0,False
sz000965,20240920,0.0984,-48.7801,False,9.29,False
sz300357,20240930,6.7404,0.4216,False,-3.96,False
sz000682,20240903,5.4273,24.9046,False,-1.8,False
sz002391,20240926,0.4325,-88.7469,False,1.69,False
sz300157,20240814,-65.3277,-3.9818,False,-20.08,False
sz002058,20240924,-5.5393,-3.9335,False,22.8,True
sz002825,20240926,4.4117,56.7649,False,4.34,False
