breakthrough_date,breakthrough_price,consolidation_amplitude,final_gain,success,ts_code,volatility_shrink_ratio
20260116,145.0,15.1,-0.34,False,sh688025,1.5135
20250717,36.0,15.86,12.17,False,sh688676,1.0008
20240930,2.99,24.12,-7.02,False,sh600537,3.7858
20240902,4.15,8.88,-5.54,False,sh600863,2.499
20240923,4.8,10.33,17.9,False,sh600784,0.8313
20251128,40.41,16.4,-7.45,False,sh688638,2.8269
20240802,6.08,20.66,-12.5,False,sh600579,1.1724
20240923,6.83,14.88,9.81,False,sh600987,1.5593
20250625,59.27,13.47,-2.56,False,sh688372,1.9975
20240808,14.48,22.17,3.18,False,sh601231,0.8158
20251113,47.31,19.69,-6.0,False,sh603590,1.5114
20240730,42.73,13.32,-5.99,False,sh600660,1.259
20251014,11.63,8.16,4.9,False,sh601083,0.5702
20240829,28.29,16.43,1.94,False,sh603416,1.199
20240919,1.25,8.38,8.0,False,sh600307,1.4276
20250627,13.28,16.16,8.13,False,sh688046,0.9256
20260109,32.44,14.13,-5.52,False,sh688443,1.51
20240930,7.74,13.0,-5.3,False,sh603789,3.3039
20240806,5.81,16.74,0.86,False,sh600098,0.4356
20240930,5.37,19.65,-6.89,False,sh601500,2.8459
20240930,59.44,34.49,8.9,False,sh600702,5.4486
20260225,43.97,7.79,-3.89,False,sh603195,0.6421
20260320,14.43,11.85,1.59,False,sh605050,0.6465
20240930,15.44,14.12,-5.12,False,sh600265,2.8114
20250806,49.07,9.35,-1.51,False,sh688777,0.7839
20240926,58.1,13.91,6.37,False,sh600132,1.6055
20251201,37.47,21.93,-5.71,False,sh688273,0.8864
20240913,16.32,11.99,5.15,False,sh600455,0.7317
20240927,1207.97,7.45,1.97,False,sh000114,1.9211
20240730,2.71,23.27,1.48,False,sh603843,2.437
20250718,45.3,28.12,11.13,False,sh603516,2.8836
20250702,1.41,4.72,0.71,False,sh601005,0.9755
20251201,13.53,10.75,-1.48,False,sh603071,2.7467
20241025,2.83,26.93,-2.83,False,sh600381,0.5788
20240926,3545.32,9.85,12.76,False,sh000300,2.2847
20250625,32.81,9.06,9.72,False,sh688693,1.2081
20240926,8.95,18.23,10.17,False,sh600048,2.1099
20240925,11.16,9.6,13.89,False,sh600835,2.2075
20251020,38.0,11.53,7.74,False,sh603271,2.047
20250710,10.45,10.05,7.94,False,sh601456,0.3096
20250701,28.38,15.31,-1.91,False,sh605080,0.799
20240927,2702.34,12.12,0.37,False,sh000813,2.4617
20240930,6.04,19.36,-4.8,False,sh603717,1.7723
20240930,7.04,15.32,-8.52,False,sh600006,2.0248
20260410,121.61,28.98,2.47,False,sh688347,0.7059
20250806,12.98,13.45,5.93,False,sh688620,1.9548
20251020,19.52,15.19,2.2,False,sh603976,0.834
20240821,4.58,46.92,-8.73,False,sh600561,0.468
20250924,12.59,14.99,0.87,False,sh605399,1.2769
20251222,95.19,33.58,-4.93,False,sh688577,3.1287
20240925,8.14,16.08,7.13,False,sh600636,1.1533
20240930,6.08,15.18,-6.74,False,sh600351,2.0673
20240926,4.19,15.02,12.89,False,sh600502,1.4511
20251020,11.18,13.9,1.25,False,sh603212,0.629
20250624,25.49,11.1,4.16,False,sh688539,0.5419
20240927,5.5,9.88,7.27,False,sh600678,2.1821
20240820,4.99,11.54,-14.43,False,sh603169,0.265
20240802,0.41,16.81,-2.21,False,sh900923,0.8138
20240807,8.47,15.51,-0.48,False,sh600837,0.7429
20250819,259.99,18.35,10.35,False,sh688608,1.338
20240827,4.73,11.56,0.42,False,sh601118,0.4528
20240910,16.93,14.56,-4.37,False,sh603258,0.9708
20260415,60.2,22.11,-1.89,False,sh688192,0.5039
20250624,22.75,13.71,5.49,False,sh603897,1.079
20240927,3.29,10.22,3.04,False,sh600853,3.5849
20240926,3.97,13.72,3.78,False,sh600507,1.4638
20251219,13.1,13.12,-0.99,False,sh603390,2.6663
20240930,21.5,41.84,-12.14,False,sh600060,5.1855
20240930,24.39,19.97,-9.8,False,sh603896,3.28
20251031,30.87,18.6,-1.49,False,sh688321,0.569
20241028,1.82,52.18,12.1,False,sh600337,0.3262
20250624,30.77,15.2,0.1,False,sh688625,2.0655
20260324,26.47,22.43,1.28,False,sh688511,1.1532
20240930,7.02,16.88,-5.27,False,sh603088,2.4129
20250110,14.28,50.26,1.47,False,sh600650,0.7289
20240731,0.18,13.27,-1.69,False,sh900945,0.3468
20240919,8.99,15.54,0.45,False,sh600379,0.7904
20260106,60.59,10.99,-2.28,False,sh603713,0.9369
20250821,120.38,15.59,4.49,False,sh688696,1.2152
20251205,10.22,17.04,-2.64,False,sh603289,0.6834
20240923,7.08,18.1,13.84,False,sh600203,0.9478
20240827,9.82,16.74,6.42,False,sh600599,1.8278
20250625,4.21,2.62,0.47,False,sh600905,0.6466
20240830,35.88,7.43,-4.21,False,sh603288,0.9311
20240927,5.98,15.21,1.51,False,sh600883,3.1909
20250708,4.01,6.32,0.5,False,sh688425,0.663
20240801,20.24,13.58,-5.78,False,sh600764,3.3776
20240827,6.16,18.28,61.2,True,sh603626,1.4871
20241008,8.25,26.66,-14.55,False,sh601566,3.4103
20250625,14.9,12.25,-7.25,False,sh688772,1.8445
20251222,31.5,11.68,-4.38,False,sh603059,1.1001
20240930,29.4,23.05,3.74,False,sh603322,0.9748
20260203,9.25,19.1,6.49,False,sh605055,0.6288
20240925,2.73,9.78,10.99,False,sh600433,1.8364
20240912,15.41,9.31,12.85,False,sh603016,0.7799
20260115,72.22,14.17,5.26,False,sh688215,1.2621
20240813,37.3,9.69,3.06,False,sh601318,1.4607
20240731,7.82,22.42,-4.86,False,sh603058,1.3436
20240731,7.33,11.87,2.59,False,sh600967,1.6749
20260414,119.0,32.65,1.88,False,sh688110,0.5861
20240926,4.51,12.38,2.22,False,sh600736,2.5738
20241008,10.59,38.95,-13.28,False,sh603027,1.399
20240926,22.14,13.76,8.49,False,sh600585,2.5537
20250630,27.82,15.39,-3.67,False,sh688097,1.5402
20250624,21.06,14.4,2.9,False,sh603992,2.469
20240805,4.24,11.96,-4.72,False,sh600778,0.7226
20240926,16.5,13.39,3.45,False,sh603069,0.799
20250624,35.69,7.65,1.82,False,sh603312,1.0123
20250630,58.25,8.55,-5.67,False,sh688439,2.2768
20260121,15.43,7.99,-1.56,False,sh605180,1.1349
20250725,18.55,11.77,-0.16,False,sh688209,0.5418
20240731,12.95,14.17,0.08,False,sh600148,1.2913
20240731,4.28,9.22,0.0,False,sh600232,0.5504
20250707,11.77,7.72,0.59,False,sh605007,0.5686
20250401,8.97,7.16,5.8,False,sh600461,1.5601
20250627,10.12,12.86,5.53,False,sh688247,0.5737
20240924,4.76,37.98,16.58,False,sh600106,4.2128
20250722,32.5,14.28,4.03,False,sh605333,3.1196
20240930,8.16,22.4,-5.51,False,sh600348,1.5727
20240927,1397.0,8.36,5.12,False,sh000827,2.5444
20240911,3.21,21.11,-7.79,False,sh600281,0.899
20250624,40.45,14.85,6.72,False,sh603171,1.9494
20240813,13.07,9.29,-8.65,False,sh600801,2.2215
20240926,0.22,8.56,19.46,False,sh900917,2.0043
20240829,18.21,18.5,17.19,False,sh603920,0.4035
20250922,48.82,30.3,-1.84,False,sh688297,0.1224
20241104,11.61,23.09,-1.46,False,sh600785,0.9192
20251201,45.44,14.21,2.93,False,sh688677,2.0099
20240903,2.67,12.36,-7.12,False,sh600365,2.8663
20250624,16.04,13.03,0.56,False,sh603095,1.2496
20240930,5.54,26.35,-4.51,False,sh603113,2.2293
20240924,8.28,16.06,9.3,False,sh603689,0.6963
20240913,5.81,13.53,60.93,True,sh600198,1.0646
20250708,14.63,14.1,4.17,False,sh688315,0.6531
20240927,11.4,11.32,-3.95,False,sh600054,2.2363
20240905,6.48,15.67,-17.9,False,sh600829,1.56
20240909,6.49,20.4,-17.87,False,sh603222,0.9601
20241008,3.74,21.44,-1.07,False,sh600360,1.326
20240925,2.02,18.53,12.38,False,sh600533,2.6268
20251219,18.43,16.61,-0.71,False,sh688021,2.3728
20240802,7.51,14.25,-11.58,False,sh603158,0.8238
20240927,7489.16,9.42,4.43,False,sh000841,2.7416
20251128,26.73,8.81,-2.13,False,sh688338,2.7024
20240919,3.04,11.85,9.54,False,sh600664,2.1885
20240806,21.32,14.29,-7.5,False,sh603908,2.7436
20240930,7.88,15.27,-5.2,False,sh600983,6.3026
20251202,46.0,21.76,2.11,False,sh688376,0.9617
20250904,10.07,11.38,6.36,False,sh605136,1.1808
20241024,2.74,17.01,0.0,False,sh600303,0.5765
20240822,4.53,17.74,-2.65,False,sh600550,1.0386
20240816,7.92,12.1,-4.92,False,sh601101,0.5738
20240930,10.61,14.05,-4.52,False,sh603041,1.395
20260128,240.4,28.92,-5.57,False,sh688411,1.1707
20240926,5.31,15.48,8.1,False,sh600237,2.473
20250708,27.08,12.17,-1.11,False,sh688138,0.6653
20250819,24.58,9.17,7.73,False,sh603613,0.5906
20240927,19.29,9.0,8.66,False,sh603568,2.0978
20240926,3.78,10.19,7.41,False,sh600279,3.3131
20240927,11.78,29.12,0.34,False,sh600449,5.666
20250408,33.99,20.2,4.91,False,sh603358,3.1558
20250624,21.52,9.35,4.37,False,sh688092,1.1508
20250701,55.72,13.12,1.51,False,sh688708,1.2395
20251201,8.73,7.33,-4.01,False,sh601019,1.71
20251015,14.8,23.92,-2.23,False,sh688221,1.2698
20240930,22.04,40.92,-8.12,False,sh600160,2.0418
20250724,85.62,4.65,0.15,False,sh603290,0.8002
20240920,4.19,15.31,10.5,False,sh603316,0.68
20240927,6120.73,8.25,4.56,False,sh000146,2.0501
20250904,15.08,17.53,1.99,False,sh603810,0.6938
20240830,10.72,11.95,3.45,False,sh601881,1.5863
20240927,5553.45,10.87,11.63,False,sh000858,1.6016
20240924,6.99,22.18,18.45,False,sh601766,0.264
20250901,15.85,14.87,0.13,False,sh688038,1.7301
20251027,8.93,15.76,-19.93,False,sh688496,0.481
20250207,9.94,34.36,-0.3,False,sh600830,0.2927
20240807,9.14,17.47,-4.92,False,sh600184,1.828
20250708,6.65,5.57,0.03,False,sh601949,0.7488
20240927,1.51,18.34,1.66,False,sh900926,1.5763
20240927,17.36,12.73,4.84,False,sh601965,0.5875
20240924,17.3,11.27,20.87,True,sh600549,1.8591
20240930,6.9,19.54,-4.57,False,sh600480,3.925
20260306,24.88,19.36,-3.34,False,sh603217,2.6288
20240926,5.01,11.69,7.58,False,sh600354,3.6636
20250825,32.82,13.86,-4.72,False,sh688646,1.6964
20251124,22.7,13.69,3.96,False,sh688015,1.9545
20251210,92.75,10.52,-2.33,False,sh603259,1.5412
20240927,9.4,14.16,2.02,False,sh600633,3.3534
20250624,22.59,16.76,1.11,False,sh603190,3.588
20251021,12.87,9.72,1.32,False,sh688121,1.2515
20251014,8.1,10.27,5.93,False,sh601319,0.3469
20240930,7.48,15.49,-4.55,False,sh600707,1.7035
20251104,3.99,9.15,3.76,False,sh600928,1.3677
20240815,5.89,8.58,4.42,False,sh601998,0.8375
20250717,51.06,20.91,2.13,False,sh688408,0.5876
20260408,130.0,27.85,-2.09,False,sh688392,0.5305
20240806,11.35,23.19,-5.37,False,sh600749,0.398
20250905,14.37,20.5,3.9,False,sh603809,1.3165
20240809,7.96,7.35,0.88,False,sh601186,0.8521
20240925,2.23,7.52,9.87,False,sh600179,1.7373
20240926,12.26,12.9,-0.82,False,sh603668,0.5427
20260112,7.8,15.5,-2.44,False,sh688238,2.9416
20250624,17.02,6.71,3.76,False,sh688711,0.8741
20241112,1.94,33.32,-12.37,False,sh600190,6.5925
20240926,15.1,20.06,3.51,False,sh601001,2.2922
20240731,5901.27,11.89,-5.67,False,sh000111,0.9451
20240927,12.43,9.92,4.18,False,sh600137,3.4575
20240930,7.17,15.79,-7.39,False,sh603808,2.2932
20250909,6.31,8.97,-0.48,False,sh601187,1.5017
20250717,22.24,8.29,9.26,False,sh688276,1.1576
20240930,16.49,10.54,-4.61,False,sh600886,1.2376
20251020,24.89,10.69,5.26,False,sh688420,0.8291
20240930,21.06,29.89,-7.08,False,sh600761,1.014
20240926,9.43,9.56,19.72,False,sh600206,0.8034
20250707,19.42,24.48,-0.88,False,sh605033,0.4269
20240930,16.41,32.74,-7.5,False,sh603517,5.3303
20250624,29.34,11.07,3.42,False,sh688147,0.6941
20240925,3.59,10.22,5.85,False,sh600248,2.7538
20240805,3.25,17.01,10.21,False,sh603559,0.6639
20260320,130.66,18.73,-2.3,False,sh688109,0.5961
20240926,9970.5,9.8,12.19,False,sh000093,2.0584
20240920,11.55,19.26,7.36,False,sh600962,0.5541
20250625,24.36,5.3,-2.63,False,sh601066,0.9275
20240813,27.04,11.42,-4.59,False,sh600685,2.7557
20251020,26.79,6.89,1.9,False,sh688739,0.4555
20240930,50.34,31.48,-7.75,False,sh603369,6.3131
20240930,4.11,21.83,-4.38,False,sh600478,3.7522
20240801,5.06,20.63,-3.16,False,sh600151,3.3458
20251103,9.46,6.6,3.17,False,sh605199,1.2613
20240926,221.01,12.12,11.19,False,sh600436,2.5693
20250821,36.46,5.49,7.41,False,sh603395,0.5748
20251127,6.41,10.05,1.56,False,sh601686,4.0173
20241008,16.38,30.17,-11.78,False,sh600818,5.9618
20250716,15.7,14.71,-1.66,False,sh603915,1.4512
20250805,35.99,23.48,-4.72,False,sh688010,1.097
20240808,29.93,7.68,-0.23,False,sh600298,0.7875
20240926,39.9,14.46,7.19,False,sh603589,1.7824
20240930,4.42,14.49,-0.9,False,sh601700,3.9413
20240910,6.33,11.57,-4.42,False,sh601229,1.6468
20260310,40.29,19.39,-5.01,False,sh688197,0.5897
20240930,22.44,18.26,-2.27,False,sh603690,1.4505
20251205,23.41,26.19,-2.43,False,sh688309,0.3914
20240920,0.21,10.72,22.82,True,sh900940,0.7087
20250905,14.55,13.46,-2.82,False,sh603938,1.1603
20241008,26.61,42.79,-17.66,False,sh603939,3.8537
20240926,5.56,13.19,6.11,False,sh600655,1.9222
20240806,28.57,11.14,0.56,False,sh600332,0.8872
20260107,67.58,17.54,9.54,False,sh688073,1.2554
20240731,19.46,20.28,3.49,False,sh600079,0.6464
20240920,12.22,24.67,6.22,False,sh603768,0.7296
20240802,5.37,12.67,-2.98,False,sh600284,2.0412
20250624,65.3,14.88,3.83,False,sh688525,0.8676
20250625,21.42,11.12,-2.1,False,sh605598,0.9441
20240925,6.35,10.25,6.93,False,sh600037,1.7563
20240925,12.53,31.99,10.13,False,sh603726,0.4354
20240926,6059.39,8.1,13.08,False,sh000011,2.3123
20240930,8.5,18.85,-10.0,False,sh600499,3.7073
20260324,52.79,25.02,-1.95,False,sh688611,2.6684
20240927,4.3,13.82,1.63,False,sh603116,2.4593
20240930,8.52,16.59,-9.97,False,sh600867,1.7749
20250718,21.61,12.7,2.41,False,sh688292,1.3624
20240927,2.95,10.04,2.71,False,sh601218,1.8562
20240809,3.55,14.76,-6.48,False,sh600649,0.8557
20251225,62.0,9.2,1.15,False,sh688508,1.0724
20240927,5.94,16.09,-2.86,False,sh600780,2.3999
20240807,11.1,11.02,6.67,False,sh601898,0.8311
20240830,0.65,5.97,-2.16,False,sh900912,1.7305
20240927,6.75,10.29,5.48,False,sh603811,3.7727
20250818,12.03,11.13,3.24,False,sh603317,2.9866
20240930,10.48,17.19,-4.37,False,sh600580,2.4864
20241029,2.32,23.52,-6.9,False,sh600083,0.7161
20240926,3.36,13.37,6.84,False,sh601018,0.6895
20240930,8.07,15.53,-7.43,False,sh600733,1.4634
20240930,7.34,16.22,-5.58,False,sh603022,3.9954
20251125,7.91,19.7,4.68,False,sh603359,1.7084
20250815,9.42,7.55,5.73,False,sh688472,0.6992
20251022,62.81,27.28,2.88,False,sh688115,1.2574
20240806,2.67,26.28,-4.87,False,sh603188,0.7014
20240927,15.44,11.22,5.31,False,sh600699,1.6284
20240930,21.9,21.71,-3.2,False,sh600750,1.4871
20251224,16.2,19.21,-2.84,False,sh605336,0.8388
20240926,1.89,13.87,6.89,False,sh600103,2.7971
20241129,9.8,12.17,0.51,False,sh601666,1.212
20240926,10503.67,9.67,7.67,False,sh000125,1.5181
20251219,11.36,12.51,-2.64,False,sh688176,0.8241
20240927,5.29,12.54,-4.16,False,sh600084,1.6571
20260112,11.49,9.05,0.35,False,sh603527,0.6962
20250729,36.84,12.87,-5.02,False,sh688596,1.4131
20240815,29.31,12.58,4.06,False,sh601628,1.9108
20251212,19.39,13.07,-1.29,False,sh603045,0.5294
20240808,1.34,21.89,8.21,False,sh600898,0.8921
20240930,13.88,19.75,-7.71,False,sh603877,2.2155
20240924,6.28,9.88,46.5,True,sh601519,0.6588
20250807,17.62,12.71,-4.43,False,sh688593,0.5625
20240923,9.04,6.64,12.5,False,sh600081,1.4161
20251113,14.88,14.51,-5.91,False,sh688173,1.1927
20260325,63.89,27.49,6.75,False,sh688720,0.9932
20240814,4.89,19.92,-6.75,False,sh603839,1.3963
20240927,6.55,23.12,2.44,False,sh600755,4.0584
20240930,7.65,18.87,-2.48,False,sh600251,2.283
20241008,7.29,32.49,-13.31,False,sh603313,2.5634
20240924,6.91,15.02,21.13,True,sh601600,2.4891
20240930,7.4,39.5,-16.35,False,sh600398,3.7996
20250625,34.66,14.95,-2.08,False,sh603068,0.4223
20250630,7.25,17.67,3.73,False,sh603815,0.3134
20240926,7.87,25.31,1.02,False,sh603993,1.6843
20251015,9.29,15.7,-1.29,False,sh605299,0.6884
20240819,1.43,27.45,4.88,False,sh600165,0.7668
20240930,6.12,16.02,-4.9,False,sh603269,1.4123
20240813,3.16,7.95,0.0,False,sh600578,1.0678
20250925,32.9,23.29,7.42,False,sh688639,1.8012
20250924,16.67,13.02,3.96,False,sh603112,1.4431
20240927,19.39,10.04,7.01,False,sh600862,2.4265
20240731,3297.19,11.2,-6.05,False,sh000077,0.9033
20250303,8.56,11.07,1.99,False,sh603227,0.4371
20240731,30.9,20.49,-3.82,False,sh600536,2.2206
20251015,30.58,24.83,3.43,False,sh605099,0.3849
20260209,17.7,14.16,0.62,False,sh688310,1.7598
20250930,51.18,19.62,-1.39,False,sh688543,0.2849
20240926,11.0,21.01,30.74,True,sh600602,3.9239
20240925,5.44,11.15,9.19,False,sh600051,0.9174
20250627,139.01,12.79,-4.36,False,sh688047,0.4936
20251118,36.29,23.13,-5.68,False,sh605133,1.6342
20240805,10.67,30.61,-1.87,False,sh600661,0.7577
20240926,4.4,16.13,10.0,False,sh600986,1.2267
20260416,45.01,19.63,-1.69,False,sh688520,0.4489
20250924,8.63,24.46,0.81,False,sh603458,0.6158
20250724,41.11,18.03,-1.7,False,sh603722,0.7275
20250714,5.26,8.0,2.09,False,sh688009,2.248
20260325,26.93,22.96,-10.58,False,sh688793,1.239
20240925,17.57,9.47,1.2,False,sh600131,0.5435
20240924,3.27,14.92,14.68,False,sh601333,1.1146
20240828,25.66,10.08,1.6,False,sh600456,3.521
20240927,13.75,17.82,-2.62,False,sh603989,1.7455
20251013,53.83,16.5,-6.93,False,sh603072,2.6085
20250305,34.83,30.29,-2.64,False,sh600418,1.5563
20240731,10.68,12.15,2.43,False,sh603309,1.0309
20240926,2750.55,9.62,11.46,False,sh000159,2.3303
20251024,83.73,12.64,-6.84,False,sh603325,3.1213
20240904,9.83,14.18,-11.6,False,sh603823,0.9627
20240925,5.18,18.22,8.49,False,sh600228,0.6251
20250714,162.89,12.53,-1.61,False,sh688169,0.6788
20240903,5.6,16.58,-5.89,False,sh600152,1.8507
20240926,7.05,12.32,7.51,False,sh603577,0.8155
20240806,4.06,15.0,3.69,False,sh600266,0.628
20240905,3.05,15.79,-6.55,False,sh600635,0.7929
20241022,2.0,30.32,15.0,False,sh603959,1.4439
20240918,20.98,10.04,5.34,False,sh600066,1.4534
20250711,68.97,11.08,-3.29,False,sh688789,0.7719
20251225,52.94,14.73,-3.25,False,sh688013,1.1682
20250813,18.26,6.84,-1.53,False,sh601702,1.4279
20240927,0.17,11.38,3.57,False,sh900920,0.7392
20240927,56.37,16.97,2.55,False,sh600486,1.5029
20251205,19.27,21.18,-5.14,False,sh603272,0.6906
20251212,15.89,17.12,-1.07,False,sh688517,0.2978
20260324,87.87,25.5,-3.36,False,sh688623,1.5356
20240926,6.2,16.09,7.26,False,sh600331,0.6488
20240731,13.49,8.33,0.37,False,sh600562,1.6668
20240912,0.46,4.28,0.43,False,sh900908,2.4714
20250630,37.57,9.05,0.98,False,sh688075,0.7553
20251021,11.4,18.38,4.82,False,sh688512,2.9079
20250711,28.5,8.84,1.72,False,sh688288,0.8875
20240925,1.38,9.52,7.25,False,sh600653,2.6143
20240903,0.14,14.39,-1.43,False,sh900946,0.4143
20251120,87.7,22.76,9.32,False,sh688668,0.6463
20240927,7.28,14.57,-0.27,False,sh603696,2.5132
20250221,3.75,24.38,-4.27,False,sh600187,1.0176
20250722,16.4,7.43,-0.18,False,sh603277,1.3449
20251024,40.61,10.24,-2.29,False,sh603120,0.793
20240924,17.67,13.96,28.47,True,sh600850,0.6658
20250625,22.57,7.75,-2.35,False,sh605218,1.0532
20251124,8.9,12.58,4.04,False,sh605162,1.1875
20250624,57.79,17.83,2.92,False,sh688322,2.4418
20250922,14.72,15.72,12.09,False,sh605056,0.2257
20240927,1.22,16.66,6.56,False,sh600157,2.3885
20260105,41.49,7.59,0.22,False,sh603014,1.6213
20240819,30.59,18.66,14.09,False,sh603826,0.3275
20240924,6.47,14.27,18.55,False,sh600119,1.9699
20250716,31.21,8.89,-2.72,False,sh688695,0.4691
20250801,38.59,9.23,-0.52,False,sh605286,0.7328
20250624,7.24,6.69,1.66,False,sh688468,0.9647
20240927,21.52,26.62,-0.42,False,sh600729,2.2368
20240827,8.41,21.52,-7.25,False,sh603038,2.308
20240925,3.1,11.22,10.32,False,sh601002,2.055
20240927,5.54,13.97,1.26,False,sh601798,1.4394
20250624,6.61,8.09,2.27,False,sh600906,0.736
20240925,3.9,13.39,12.05,False,sh600880,1.3432
20250724,42.0,8.26,-1.62,False,sh688275,1.2876
20250630,22.17,16.11,2.3,False,sh688426,1.5581
20251225,19.78,6.09,1.37,False,sh605183,2.5134
20250625,21.16,25.86,-7.47,False,sh688590,0.927
20240829,2.38,11.21,-3.78,False,sh600936,2.3974
20260112,36.27,19.94,3.47,False,sh688170,1.2135
20250821,28.35,16.13,-2.33,False,sh688244,0.4305
20251124,38.32,11.09,1.91,False,sh688113,1.5569
20240806,2.29,8.17,2.18,False,sh600252,2.2063
20251103,9.28,6.86,0.54,False,sh605500,1.542
20241008,20.32,35.41,-10.58,False,sh603859,4.6361
20251010,11.65,15.84,-0.09,False,sh603676,0.5592
20240930,6.04,15.27,-7.61,False,sh600586,1.5272
20240801,9.78,12.22,1.12,False,sh601579,0.7177
20240926,4.86,11.26,9.25,False,sh603817,2.5118
20240730,7.29,11.47,1.24,False,sh600328,1.2596
20250717,0.54,12.07,3.36,False,sh900914,0.5159
20250715,268.24,9.26,-0.31,False,sh688027,0.6203
20240923,11.14,15.46,22.08,True,sh601919,3.1229
20240924,5.7,10.2,24.91,True,sh600366,0.3914
20240826,2.7,16.02,2.96,False,sh600601,0.433
20260310,82.99,25.84,-4.81,False,sh688313,0.7235
20240927,4.06,15.88,1.23,False,sh600556,2.3363
20250825,283.6,11.39,7.72,False,sh688617,1.6958
20250624,19.0,3.89,7.53,False,sh688370,0.8588
20240809,14.74,8.87,-0.81,False,sh600031,1.344
20240801,1.95,24.26,-3.59,False,sh600518,0.9135
20240926,1990.87,11.01,4.24,False,sh000824,1.9298
20251218,17.98,14.4,0.72,False,sh603172,1.6025
20240930,4.65,21.36,-2.8,False,sh600282,2.9565
20251128,10.15,21.96,-2.46,False,sh688659,6.931
20240930,7.12,14.46,-4.78,False,sh603889,2.7643
20240924,3.09,9.16,24.27,True,sh600802,0.8849
20240926,4.63,13.92,9.51,False,sh600629,0.9154
20240927,5.74,12.94,2.96,False,sh600667,2.0693
20240925,13.26,7.54,11.62,False,sh600980,1.5103
20251127,65.93,12.81,-0.05,False,sh688375,1.0948
20251027,16.96,8.7,-4.89,False,sh688526,1.2811
20260209,4.64,15.21,-1.72,False,sh601279,0.7234
20250729,143.0,5.97,-0.38,False,sh688041,2.5756
20240927,2.51,12.93,0.8,False,sh600300,2.8348
20250708,63.2,18.71,8.59,False,sh688316,1.037
20240930,6.06,29.66,-4.62,False,sh600057,2.2547
20250918,7.7,21.01,4.16,False,sh600530,0.8513
20251125,22.13,18.85,13.92,False,sh688671,3.2062
20250704,20.58,12.07,-2.53,False,sh603927,1.253
20250822,23.3,8.33,2.32,False,sh603220,1.4415
20250630,28.65,12.31,0.94,False,sh688358,1.2659
20240927,8.51,18.46,0.35,False,sh603708,0.9428
20240731,5.23,8.64,-5.16,False,sh600864,0.9684
20240930,6.72,21.68,-0.15,False,sh600019,3.1388
20251201,28.65,11.97,1.82,False,sh605118,1.2286
20240808,3.07,21.24,0.0,False,sh600219,0.366
20250718,24.62,19.83,7.15,False,sh688158,1.0194
20240930,5.62,16.36,-2.49,False,sh600583,1.0681
20251124,22.9,20.01,1.88,False,sh688222,1.2458
20240926,3.01,17.51,7.31,False,sh603021,2.3299
20240927,5389.98,15.25,1.36,False,sh000145,1.7615
20241008,10.64,23.03,-12.79,False,sh603315,2.5767
20260304,34.46,32.85,3.28,False,sh603813,0.6908
20260407,30.38,20.68,0.95,False,sh605566,2.2805
20250630,43.1,12.55,3.09,False,sh688726,1.5085
20251125,7.55,13.9,-0.13,False,sh605001,2.1346
20260206,18.34,14.41,-1.91,False,sh603610,0.6677
20240926,3.98,11.8,5.78,False,sh600429,4.0523
20240923,3.68,19.43,15.49,False,sh600319,0.8431
20240819,0.8,5.44,0.13,False,sh900925,0.2966
20240930,19.72,19.32,-4.16,False,sh601966,2.5779
20240807,9.87,19.59,-0.3,False,sh600483,2.0942
20250630,24.59,14.49,2.24,False,sh603773,2.9189
