ts_code,breakthrough_date,roe,netprofit_yoy,final_gain,success
sz002516,20240925,,,20.89,True
sz000878,20240927,,,4.32,False
sz300762,20250625,,,1.08,False
sz002491,20240930,,,-1.02,False
sz300204,20240802,,,-1.49,False
sz300902,20250707,,,8.65,False
sz002558,20240926,,,10.83,False
sz300153,20240903,,,-0.49,False
sz002195,20240927,,,10.08,False
sz002821,20240927,,,-0.19,False
sz002368,20240930,,,23.14,True
sz399412,20240926,,,8.4,False
sz300434,20240927,,,11.19,False
sz002788,20240926,,,6.43,False
sz002641,20240927,,,4.31,False
sz301503,20250625,,,3.74,False
sz000635,20240925,,,7.05,False
sz300701,20250625,,,3.18,False
sz002326,20240927,,,2.58,False
sz300029,20240808,,,-10.62,False
sz002775,20240822,,,-6.03,False
sz002126,20240926,,,4.21,False
sz002212,20240927,,,16.11,False
sz300487,20240924,,,21.86,True
sz000701,20240927,,,4.44,False
sz002588,20240813,,,7.51,False
sz300067,20240913,,,52.83,True
sz300855,20250624,,,4.87,False
sz301479,20251023,,,-2.79,False
sz300500,20240827,,,-9.43,False
sz399671,20240927,,,5.31,False
sz300657,20240930,,,6.86,False
sz002691,20240902,,,-4.44,False
sz399996,20240731,,,-6.21,False
sz300836,20260408,,,10.57,False
sz000902,20240808,,,0.62,False
sz300183,20240815,,,-5.99,False
sz002716,20240930,,,1.43,False
sz301133,20250627,,,3.09,False
sz002145,20240927,,,0.26,False
sz300619,20240912,,,17.53,False
sz000762,20240927,,,3.33,False
sz002271,20240927,,,9.73,False
sz301207,20250701,,,1.59,False
sz300878,20251219,,,20.39,True
sz002422,20240731,,,2.74,False
sz399358,20240926,,,6.29,False
sz300587,20240927,,,10.63,False
sz000601,20240731,,,-0.83,False
sz300129,20240927,,,5.16,False
sz301199,20250624,,,3.21,False
sz002026,20240927,,,5.35,False
sz301603,20260227,,,-3.77,False
sz300955,20260310,,,-11.16,False
sz002993,20250627,,,-1.94,False
sz000786,20240926,,,6.22,False
sz300400,20240730,,,1.28,False
sz002295,20240930,,,-4.18,False
sz300253,20240927,,,18.17,False
sz002068,20241028,,,31.06,True
sz002815,20240731,,,-5.79,False
sz300463,20240812,,,-10.7,False
sz301280,20250624,,,4.12,False
sz300936,20250624,,,14.77,False
sz301349,20250624,,,-2.86,False
sz300718,20250715,,,22.12,True
sz002876,20240930,,,1.17,False
sz002658,20240813,,,-9.02,False
sz000985,20240903,,,2.35,False
sz399391,20240926,,,2.54,False
sz002522,20240927,,,4.09,False
sz002371,20240830,,,-7.96,False
sz301307,20250624,,,-2.27,False
sz301033,20251111,,,-7.04,False
sz002616,20240802,,,-5.31,False
sz300985,20251021,,,17.67,False
sz300519,20240801,,,-5.19,False
sz002943,20251126,,,18.45,False
sz002245,20240813,,,-9.67,False
sz000756,20240812,,,-12.09,False
sz300283,20240807,,,-6.03,False
sz002416,20240805,,,-4.91,False
sz000978,20240927,,,-5.49,False
sz002722,20240920,,,16.43,False
sz301107,20251021,,,-0.59,False
sz002591,20240911,,,10.64,False
sz300557,20240926,,,18.78,False
sz000718,20240923,,,23.98,True
sz002458,20240930,,,-5.81,False
sz399016,20240927,,,15.23,False
sz301149,20251111,,,-6.23,False
sz001306,20250716,,,-2.48,False
sz300030,20240909,,,8.44,False
sz300861,20260109,,,22.62,True
sz000955,20240925,,,0.0,False
sz300786,20251223,,,2.52,False
sz300600,20240927,,,15.1,False
sz000586,20240927,,,8.36,False
sz003025,20250624,,,2.42,False
sz399626,20240926,,,14.97,False
sz000166,20240731,,,0.9,False
sz002475,20241127,,,5.45,False
sz300329,20240805,,,-8.62,False
sz301399,20251022,,,2.77,False
sz002688,20240802,,,-2.13,False
sz003816,20250625,,,2.64,False
sz000401,20240924,,,12.94,False
sz399668,20240926,,,16.52,False
sz301161,20250624,,,7.18,False
sz002925,20251125,,,11.4,False
sz002158,20250722,,,-4.53,False
sz002223,20240930,,,-7.77,False
sz002159,20240903,,,-6.53,False
sz300056,20240926,,,61.41,True
sz001360,20251124,,,29.74,True
sz002090,20240930,,,-3.83,False
sz300531,20240731,,,-8.08,False
sz301085,20250813,,,6.13,False
sz399640,20240926,,,22.38,True
sz301278,20250630,,,4.98,False
sz200468,20240812,,,-2.08,False
sz300301,20240927,,,9.23,False
sz300628,20240910,,,4.6,False
sz002174,20240927,,,11.14,False
sz000100,20240927,,,-2.85,False
sz301236,20250818,,,3.91,False
sz002240,20240930,,,-5.1,False
sz002389,20240806,,,-11.6,False
sz300980,20250805,,,2.58,False
sz301665,20251027,,,0.49,False
sz300086,20240906,,,-7.19,False
sz002040,20240925,,,9.97,False
sz000553,20240926,,,-1.96,False
sz301302,20250717,,,3.95,False
sz002527,20240926,,,8.0,False
sz000034,20240926,,,19.92,False
sz200512,20241226,,,-2.03,False
sz002873,20240930,,,-4.78,False
sz300933,20250624,,,3.9,False
sz301285,20250624,,,13.36,False
sz002810,20240927,,,9.18,False
sz300162,20240731,,,-0.16,False
sz300405,20240926,,,15.79,False
sz002290,20241008,,,-0.6,False
sz399423,20240926,,,15.97,False
sz301606,20251124,,,5.72,False
sz002670,20240731,,,-9.06,False
sz002811,20250731,,,4.83,False
sz300730,20260408,,,-2.5,False
sz002317,20240930,,,-6.94,False
sz300267,20240808,,,-18.59,False
sz300686,20260306,,,-15.07,False
sz300961,20251016,,,-10.25,False
sz000028,20240930,,,-10.24,False
sz399241,20240923,,,24.5,True
sz002012,20240912,,,16.87,False
sz000501,20240920,,,17.01,False
sz300229,20240927,,,25.5,True
sz301299,20250625,,,0.57,False
sz002575,20240927,,,23.96,True
sz000066,20240925,,,8.7,False
sz002622,20240910,,,1.16,False
sz301007,20251231,,,1.6,False
sz000656,20240926,,,-8.0,False
sz301333,20250708,,,4.63,False
sz002345,20240927,,,-0.43,False
sz300885,20250624,,,7.01,False
sz300419,20240925,,,31.32,True
sz301180,20250905,,,1.7,False
sz001206,20260114,,,-10.53,False
sz300130,20240925,,,50.97,True
sz301049,20250624,,,3.57,False
sz002842,20240927,,,5.62,False
sz300457,20240925,,,8.7,False
sz300004,20240820,,,-11.98,False
sz001332,20250905,,,37.83,True
sz002758,20240927,,,10.05,False
sz002939,20251205,,,-2.83,False
sz300563,20240925,,,78.92,True
sz301380,20251023,,,-3.58,False
sz399811,20240927,,,22.42,True
sz002977,20251124,,,16.01,False
sz000885,20240927,,,2.16,False
sz301150,20260203,,,18.89,False
sz301099,20250701,,,-1.79,False
sz002441,20240930,,,-6.32,False
sz002168,20241106,,,3.97,False
sz001298,20260119,,,-7.56,False
sz003011,20260108,,,7.63,False
sz002395,20240930,,,-1.91,False
sz000686,20240924,,,18.97,False
sz300353,20240919,,,47.13,True
sz002893,20250624,,,7.64,False
sz300999,20250724,,,-2.32,False
sz000683,20240731,,,-8.78,False
sz300505,20240930,,,4.45,False
sz300062,20240806,,,0.82,False
sz301155,20251204,,,-0.75,False
sz300504,20250707,,,2.55,False
sz000430,20240925,,,-0.97,False
sz301598,20250806,,,2.43,False
sz301202,20250704,,,5.7,False
sz002427,20240930,,,-5.67,False
sz002713,20240930,,,8.74,False
sz002140,20240930,,,-4.08,False
sz003039,20250901,,,0.44,False
sz002469,20240930,,,-5.71,False
sz300833,20250709,,,0.73,False
sz399674,20240927,,,6.34,False
sz300652,20240926,,,26.32,True
sz001337,20250804,,,-1.68,False
sz002694,20240930,,,-5.58,False
sz399993,20240927,,,7.26,False
sz300907,20251125,,,-9.43,False
sz301378,20250626,,,19.83,False
sz000529,20240930,,,-9.35,False
sz301185,20250905,,,-2.18,False
sz002289,20240927,,,2.46,False
sz300880,20250707,,,-2.23,False
sz002513,20240924,,,-3.63,False
sz300949,20251022,,,6.95,False
sz301336,20251201,,,-12.35,False
sz002074,20240731,,,-5.92,False
sz002809,20240807,,,-14.46,False
sz000567,20240926,,,21.78,True
sz399307,20240930,,,1.58,False
sz000630,20240927,,,-2.35,False
sz002323,20240923,,,8.0,False
sz301061,20251119,,,18.28,False
sz002644,20240807,,,-9.02,False
sz300964,20251020,,,27.19,True
sz399417,20240926,,,10.43,False
sz000999,20240812,,,0.55,False
sz000062,20251015,,,3.13,False
sz002190,20240926,,,13.39,False
sz001260,20251124,,,4.03,False
sz300287,20240730,,,-15.68,False
sz000752,20240905,,,0.75,False
sz002241,20240920,,,19.13,False
sz300981,20251031,,,4.79,False
sz301103,20251103,,,-0.32,False
sz002726,20240927,,,-2.74,False
sz300806,20250630,,,1.33,False
sz300553,20240930,,,5.49,False
sz002909,20251020,,,3.25,False
sz002595,20240731,,,-6.28,False
sz300034,20240930,,,5.2,False
sz399012,20240926,,,22.05,True
sz002768,20240927,,,4.6,False
sz300363,20240927,,,9.2,False
sz300865,20251103,,,-7.63,False
sz300057,20240927,,,25.49,True
sz003021,20250721,,,-5.3,False
sz000582,20240731,,,1.9,False
sz002222,20240924,,,13.74,False
sz002116,20240927,,,4.76,False
sz300219,20240830,,,-7.33,False
sz200570,20240930,,,0.0,False
sz300583,20240730,,,-17.06,False
sz301360,20250714,,,4.92,False
sz000056,20240926,,,7.46,False
sz000531,20240930,,,-6.76,False
sz002022,20240927,,,-0.32,False
sz200017,20240925,,,7.56,False
sz399678,20240930,,,0.82,False
sz002291,20240924,,,6.56,False
sz000782,20240927,,,-1.62,False
sz002358,20240927,,,2.27,False
sz002997,20250717,,,-0.38,False
sz300951,20260112,,,0.11,False
sz399441,20240927,,,5.54,False
sz300467,20240820,,,-12.46,False
sz001236,20250924,,,-3.11,False
sz002795,20240927,,,-1.53,False
sz300100,20250916,,,-8.67,False
sz002375,20240926,,,5.83,False
sz300752,20250728,,,19.05,False
sz000035,20240730,,,2.94,False
sz399395,20240927,,,1.72,False
sz000981,20240802,,,-19.86,False
sz300429,20240930,,,14.61,False
sz002188,20240926,,,-0.67,False
sz001278,20250624,,,2.24,False
sz002612,20240927,,,-1.01,False
sz300235,20250624,,,1.83,False
sz301037,20250624,,,4.65,False
sz000557,20240823,,,-10.25,False
sz002044,20240927,,,0.0,False
sz002839,20240819,,,-4.88,False
sz300979,20250725,,,-8.93,False
sz000030,20240731,,,-7.65,False
sz002523,20240926,,,2.44,False
sz300757,20250717,,,8.85,False
sz002877,20240930,,,-4.75,False
sz000519,20240806,,,-9.56,False
sz002790,20241127,,,4.74,False
sz300462,20240930,,,9.82,False
sz301281,20250624,,,3.79,False
sz300231,20240912,,,52.01,True
sz300937,20250904,,,1.51,False
sz301348,20250701,,,-10.66,False
sz301578,20250708,,,-0.83,False
sz300401,20240927,,,8.91,False
sz300128,20240904,,,-6.88,False
sz399694,20240926,,,37.52,True
sz301051,20250701,,,1.65,False
sz000534,20240927,,,-0.29,False
sz399973,20240927,,,14.95,False
sz002674,20241008,,,-11.78,False
sz002313,20240930,,,0.0,False
sz000600,20241112,,,-6.01,False
sz002489,20240731,,,-0.38,False
sz301165,20251125,,,19.41,False
sz002227,20240911,,,0.44,False
sz301398,20250624,,,2.79,False
sz002094,20240819,,,-8.86,False
sz300052,20240927,,,59.62,True
sz399809,20240815,,,2.59,False
sz300208,20240930,,,-7.08,False
sz002269,20240828,,,0.0,False
sz399680,20240930,,,-8.47,False
sz300535,20240926,,,29.55,True
sz399644,20240926,,,5.05,False
sz300662,20240926,,,8.94,False
sz300305,20240930,,,-0.82,False
sz000719,20240814,,,0.3,False
sz300803,20250624,,,23.63,True
sz000937,20240930,,,-5.63,False
sz002459,20240927,,,11.28,False
sz003009,20260317,,,-7.32,False
sz300518,20240820,,,-24.06,False
sz001336,20251218,,,6.23,False
sz000728,20240731,,,-3.74,False
sz002468,20240731,,,-6.28,False
sz002712,20240927,,,4.81,False
sz301137,20250904,,,1.16,False
sz001378,20250624,,,2.9,False
sz002088,20240930,,,-9.29,False
sz000881,20240927,,,5.45,False
sz002973,20260119,,,0.27,False
sz300529,20240926,,,12.3,False
sz000766,20240902,,,-15.47,False
sz002275,20240829,,,-1.18,False
sz301203,20260109,,,6.54,False
sz002771,20240910,,,3.45,False
sz399658,20240927,,,5.17,False
sz002122,20240927,,,0.83,False
sz002216,20240927,,,-3.51,False
sz002445,20240925,,,15.73,False
sz000156,20240926,,,3.57,False
sz300319,20240829,,,-4.85,False
sz002217,20251219,,,1.28,False
sz003015,20251021,,,0.47,False
sz002336,20241024,,,29.48,True
sz300851,20250624,,,4.0,False
sz000965,20240920,,,9.29,False
sz300357,20240930,,,-3.96,False
sz000682,20240903,,,-1.8,False
sz002391,20240926,,,1.69,False
sz300157,20240814,,,-20.08,False
sz002058,20240924,,,22.8,True
sz002825,20240926,,,4.34,False
sz300965,20251208,,,-1.05,False
sz300682,20260114,,,-7.88,False
sz300263,20240926,,,12.02,False
sz000505,20240919,,,7.56,False
sz002016,20250210,,,-10.28,False
sz002645,20240930,,,1.42,False
sz301633,20250721,,,-9.76,False
sz002626,20240731,,,0.73,False
sz002847,20251110,,,-6.51,False
sz300387,20240819,,,4.83,False
sz000652,20240924,,,18.37,False
sz300766,20250812,,,18.62,False
sz002668,20240731,,,-2.41,False
sz300134,20240830,,,34.75,True
sz001202,20251218,,,5.01,False
sz399688,20240926,,,15.85,False
sz300453,20240927,,,16.0,False
sz002495,20240926,,,10.96,False
sz002559,20240930,,,1.07,False
sz000837,20240927,,,6.35,False
sz002490,20240927,,,2.4,False
sz300456,20240927,,,21.11,True
sz301181,20260330,,,17.0,False
sz002843,20240930,,,21.4,True
sz000657,20240930,,,-8.3,False
sz300763,20250624,,,11.69,False
sz301332,20250627,,,6.98,False
sz000004,20240823,,,1.21,False
sz002517,20240926,,,17.23,False
sz200045,20240829,,,-4.86,False
sz000563,20240731,,,-0.71,False
sz001380,20250804,,,18.42,False
sz301298,20251015,,,4.05,False
sz200488,20240806,,,-5.56,False
sz002327,20240930,,,-9.79,False
sz301502,20250624,,,6.81,False
sz002640,20240909,,,13.33,False
sz200992,20240926,,,20.48,True
sz301636,20251111,,,-14.16,False
sz301065,20251010,,,2.2,False
sz002789,20240924,,,16.84,False
sz002369,20240815,,,0.96,False
sz002194,20240830,,,-5.85,False
sz300152,20240925,,,111.56,True
sz300352,20240926,,,52.62,True
sz300854,20260121,,,12.18,False
sz002169,20240926,,,25.64,True
sz001299,20251125,,,-11.46,False
sz300066,20240819,,,-12.64,False
sz002915,20251230,,,-4.52,False
sz002589,20240925,,,19.11,False
sz002440,20240808,,,-6.45,False
sz000700,20240924,,,7.79,False
sz300634,20250624,,,0.35,False
sz002213,20240926,,,10.2,False
sz300486,20240806,,,2.64,False
sz301151,20260226,,,-3.32,False
sz002774,20240930,,,-4.37,False
sz002423,20240731,,,-1.89,False
sz301206,20250929,,,-2.82,False
sz300618,20240927,,,27.62,True
sz301132,20251020,,,7.12,False
sz300182,20240925,,,20.58,True
sz300837,20260324,,,4.89,False
sz000903,20240918,,,13.37,False
sz002690,20240930,,,-5.17,False
sz399997,20240927,,,-2.73,False
sz300005,20240816,,,3.07,False
sz300656,20240809,,,-10.42,False
sz000419,20240830,,,0.0,False
sz399670,20240926,,,10.74,False
sz002069,20240926,,,2.16,False
sz300166,20240923,,,48.85,True
sz300252,20240807,,,-13.99,False
sz002294,20240827,,,9.78,False
sz002992,20250630,,,-3.93,False
sz000860,20240927,,,-3.56,False
sz301602,20250908,,,-3.55,False
sz002027,20240926,,,11.88,False
sz301198,20250624,,,3.73,False
sz200012,20240826,,,-1.39,False
sz300586,20240927,,,6.18,False
sz002540,20240927,,,6.02,False
sz301536,20250818,,,6.9,False
sz300082,20240902,,,-17.08,False
sz002617,20240730,,,4.67,False
sz301032,20250624,,,5.92,False
sz002370,20240816,,,-0.65,False
sz301306,20251024,,,4.58,False
sz000663,20240926,,,10.14,False
sz301555,20251205,,,0.8,False
sz399390,20240822,,,-5.51,False
sz300105,20240930,,,8.53,False
sz002659,20240805,,,-6.95,False
sz300719,20251124,,,-4.73,False
sz000803,20240927,,,6.5,False
sz002045,20250806,,,10.15,False
sz300031,20240815,,,-3.3,False
sz301081,20260116,,,10.83,False
sz399017,20240927,,,8.61,False
sz300556,20240927,,,13.77,False
sz002590,20240801,,,-10.13,False
sz002170,20240828,,,3.19,False
sz301106,20250624,,,8.15,False
sz002723,20241107,,,9.05,False
sz000757,20240730,,,-9.43,False
sz002244,20250210,,,14.01,False
sz002942,20251124,,,11.9,False
sz300984,20251106,,,-8.91,False
sz399669,20240927,,,-0.18,False
sz000400,20240903,,,1.22,False
sz002689,20240904,,,-0.36,False
sz002921,20251015,,,2.13,False
sz300328,20240809,,,16.83,False
sz002474,20240920,,,17.63,False
sz301251,20251223,,,-1.56,False
sz300601,20240927,,,8.09,False
sz300787,20251020,,,-7.38,False
sz301585,20250821,,,-4.74,False
sz300366,20240920,,,23.66,True
sz300860,20250630,,,15.37,False
sz000951,20240731,,,-4.11,False
sz301580,20250624,,,4.97,False
sz000898,20240927,,,4.02,False
sz300530,20240927,,,7.43,False
sz300782,20250807,,,2.72,False
sz300604,20240830,,,-8.44,False
sz002091,20240925,,,2.36,False
sz000731,20240924,,,8.82,False
sz002471,20240930,,,-0.84,False
sz300019,20240930,,,3.89,False
sz002745,20240731,,,-5.92,False
sz301160,20250625,,,-9.37,False
sz002388,20240819,,,9.84,False
sz002947,20250703,,,-0.77,False
sz301237,20260330,,,6.55,False
sz002412,20240731,,,1.65,False
sz300848,20250625,,,-2.48,False
sz002175,20240927,,,4.02,False
sz300629,20240930,,,10.42,False
sz300300,20240926,,,32.12,True
sz301279,20251020,,,17.35,False
sz000932,20240930,,,-9.56,False
sz000428,20240925,,,-1.27,False
sz399641,20240926,,,12.07,False
sz003042,20250904,,,-2.36,False
sz300234,20240927,,,11.65,False
sz002568,20240926,,,7.05,False
sz300932,20250905,,,-4.4,False
sz000628,20240927,,,38.53,True
sz002872,20240819,,,-6.9,False
sz301079,20250908,,,-6.97,False
sz399006,20240926,,,18.63,False
sz301499,20251023,,,2.47,False
sz000848,20240807,,,-4.72,False
sz002526,20240930,,,-1.92,False
sz301550,20250624,,,2.75,False
sz301303,20251020,,,6.89,False
sz000552,20241008,,,-8.02,False
sz002041,20240927,,,1.93,False
sz000301,20240927,,,-4.44,False
sz300087,20240926,,,19.07,False
sz002545,20240930,,,-7.63,False
sz301533,20251024,,,9.42,False
sz002316,20241028,,,8.54,False
sz000605,20240801,,,-2.3,False
sz399976,20240927,,,7.39,False
sz301607,20250815,,,7.01,False
sz002671,20240927,,,9.47,False
sz399422,20240927,,,13.2,False
sz300404,20240731,,,0.27,False
sz300898,20250728,,,-5.18,False
sz300257,20241008,,,-15.5,False
sz300163,20240903,,,-9.36,False
sz001255,20251020,,,2.49,False
sz002574,20240927,,,-0.22,False
sz300700,20251106,,,-2.13,False
sz200541,20250402,,,-9.72,False
sz300228,20240927,,,13.73,False
sz200026,20240925,,,2.1,False
sz399240,20240924,,,31.88,True
sz300960,20251020,,,0.39,False
sz000029,20240830,,,2.16,False
sz300435,20240930,,,-5.62,False
sz300687,20250625,,,1.83,False
sz300266,20240924,,,44.08,True
sz002820,20240927,,,1.04,False
sz301678,20260116,,,-2.41,False
sz300205,20241011,,,-5.98,False
sz000619,20240925,,,10.53,False
sz301048,20251124,,,-3.51,False
sz300131,20240816,,,17.38,False
sz001207,20250908,,,-2.04,False
sz300418,20240930,,,12.6,False
sz300884,20250924,,,-2.28,False
sz300382,20240904,,,-5.77,False
sz002344,20240925,,,11.27,False
sz301006,20260105,,,5.67,False
sz002623,20240930,,,-6.3,False
sz002976,20251015,,,2.74,False
sz002270,20240806,,,-5.44,False
sz399810,20240926,,,12.12,False
sz002717,20240913,,,71.14,True
sz002144,20240731,,,-5.07,False
sz300331,20240830,,,-12.87,False
sz301381,20250728,,,-6.01,False
sz300562,20240807,,,0.59,False
sz002938,20250701,,,28.57,True
sz301248,20251020,,,3.73,False
sz002759,20240930,,,-11.04,False
sz001333,20250624,,,3.18,False
sz002892,20250630,,,-0.86,False
sz300108,20240802,,,4.39,False
sz000960,20240930,,,-3.37,False
sz300501,20240822,,,-0.63,False
sz002394,20240926,,,5.73,False
sz300635,20240910,,,13.9,False
sz003010,20260112,,,-4.74,False
sz399613,20240930,,,-6.76,False
sz000153,20240808,,,-8.06,False
sz301098,20250904,,,0.0,False
sz002127,20240925,,,9.85,False
sz002910,20250929,,,8.92,False
sz000705,20240808,,,-9.87,False
sz300483,20240930,,,2.06,False
sz300063,20240903,,,-4.34,False
sz300998,20251023,,,-5.02,False
sz002258,20240930,,,-9.43,False
sz002897,20250811,,,10.42,False
sz002695,20240926,,,0.73,False
sz399992,20240926,,,16.21,False
sz300653,20240809,,,-23.62,False
sz301179,20260108,,,8.27,False
sz399675,20240926,,,31.92,True
sz300832,20250724,,,-2.95,False
sz000906,20241112,,,17.18,False
sz300567,20240801,,,-7.81,False
sz003038,20250624,,,-6.05,False
sz002141,20240827,,,4.58,False
sz300187,20240812,,,-16.55,False
sz002426,20240815,,,4.12,False
sz000948,20240905,,,45.47,True
sz000566,20240813,,,-12.97,False
sz002075,20250210,,,-1.32,False
sz002808,20240905,,,-12.5,False
sz301337,20250630,,,1.61,False
sz000001,20240809,,,4.68,False
sz002512,20240926,,,32.96,True
sz300881,20250701,,,19.48,False
sz002846,20240930,,,-4.36,False
sz000528,20240731,,,-5.12,False
sz301379,20250905,,,25.28,True
sz300906,20251021,,,16.85,False
sz300200,20240806,,,-7.67,False
sz002191,20240927,,,5.4,False
sz000998,20240930,,,-8.71,False
sz300430,20240930,,,12.53,False
sz399416,20240927,,,12.06,False
sz301060,20250625,,,6.31,False
sz300119,20240930,,,-8.66,False
sz002322,20240924,,,2.12,False
sz000631,20240926,,,2.36,False
sz300705,20250701,,,-2.67,False
sz301507,20250904,,,-1.13,False
sz002571,20240926,,,3.04,False
