benchmark_gain,breakthrough_date,breakthrough_price,final_gain,rs_diff,stock_gain,success,ts_code
-4.05,20240930,3.91,-0.77,4.9,-0.77,False,sz200726
0.0,20250714,20.82,1.54,0.1,1.54,False,sz001379
0.0,20251027,12.4,3.06,8.11,3.06,False,sz301136
5.69,20240927,978.62,2.4,4.73,2.4,False,sz399814
0.0,20250924,7.02,-1.14,-4.1,-1.14,False,sz300334
10.03,20240926,13.98,28.61,-18.97,28.61,True,sz300566
10.03,20240926,3.96,17.68,-6.12,17.68,False,sz300335
-2.35,20240731,19.88,-3.12,7.86,-3.12,False,sz300001
0.0,20260114,56.43,-5.37,14.35,-5.37,False,sz301178
-4.05,20240930,3.59,-6.68,11.4,-6.68,False,sz002390
0.0,20260105,43.44,2.6,-5.5,2.6,False,sz300850
-4.05,20240930,2.65,-13.58,1.56,-13.58,False,sz002259
0.0,20250711,61.44,30.62,11.49,30.62,True,sz002896
-4.05,20240930,21.42,-5.46,35.25,-5.46,False,sz300631
0.0,20250716,10.67,-2.25,4.4,-2.25,False,sz002911
-1.49,20240802,4.97,1.01,2.57,1.01,False,sz300318
-1.23,20240829,24.47,10.5,-14.06,10.5,False,sz002444
0.0,20250709,78.17,18.65,4.93,18.65,False,sz301261
-4.05,20240930,26.0,-7.27,18.05,-7.27,False,sz300482
5.69,20240927,3230.26,5.5,6.78,5.5,False,sz399659
21.37,20240923,7.35,14.83,10.3,14.83,False,sz002123
0.82,20250624,11.8,1.01,5.58,1.01,False,sz301355
21.89,20240924,2.69,39.78,1.17,39.78,True,sz002570
5.88,20240913,8.31,8.55,-17.37,8.55,False,sz002017
-4.05,20240930,13.81,-8.98,40.59,-8.98,False,sz300118
0.0,20251017,36.47,-7.92,-9.41,-7.92,False,sz300683
0.82,20250624,47.02,3.45,-9.61,3.45,False,sz301548
-2.35,20240731,5.08,3.74,6.7,3.74,False,sz002059
-0.63,20240820,13.86,-3.54,25.5,-3.54,False,sz002824
0.0,20250819,14.76,2.91,1.72,2.91,False,sz300729
5.69,20240927,3.36,0.3,6.8,0.3,False,sz002494
-4.05,20240930,4.0,1.0,29.31,1.0,False,sz300201
5.69,20240927,11.48,6.18,-1.06,6.18,False,sz300452
-4.05,20240930,911.27,-4.28,6.73,-4.28,False,sz399689
-1.49,20240802,2.72,-6.25,9.68,-6.25,False,sz300135
5.69,20240927,8.62,0.46,2.66,0.46,False,sz002669
0.0,20260123,21.1,-9.86,-2.13,-9.86,False,sz300767
-2.35,20240731,6.12,-5.55,3.43,-5.55,False,sz002340
0.82,20250624,21.39,20.85,2.41,20.85,True,sz301565
-2.69,20240830,8.34,26.86,-29.39,26.86,True,sz300386
9.68,20240919,9.76,9.74,-23.77,9.74,False,sz200581
-2.35,20240731,4.78,-0.42,3.66,-0.42,False,sz002627
0.0,20251218,30.78,14.85,1.38,14.85,False,sz301002
0.0,20251104,38.43,0.99,8.28,0.99,False,sz301560
10.03,20240926,8.47,23.73,-1.56,23.73,True,sz300383
14.62,20240925,3.83,18.54,-5.96,18.54,False,sz002516
-0.22,20250625,22.18,-0.9,5.44,-0.9,False,sz300762
-4.05,20240930,3.93,-3.82,19.56,-3.82,False,sz002491
-1.49,20240802,7.36,-5.84,28.85,-5.84,False,sz300204
0.0,20250707,18.85,4.19,1.02,4.19,False,sz300902
10.03,20240926,9.83,14.7,3.19,14.7,False,sz002558
-2.1,20240903,6.08,-3.62,-10.38,-3.62,False,sz300153
5.69,20240927,2.58,5.81,8.48,5.81,False,sz002195
5.69,20240927,75.03,-0.57,16.0,-0.57,False,sz002821
-4.05,20240930,20.44,7.19,39.02,7.19,False,sz002368
10.03,20240926,2011.51,19.24,-3.99,19.24,False,sz399412
5.69,20240927,7.86,4.45,-0.55,4.45,False,sz300434
10.03,20240926,7.46,12.6,-4.9,12.6,False,sz002788
5.69,20240927,4.18,2.87,1.0,2.87,False,sz002641
-0.22,20250625,37.4,-0.13,5.45,-0.13,False,sz301503
-0.22,20250625,10.07,2.38,4.9,2.38,False,sz300701
5.69,20240927,8.92,3.7,11.49,3.7,False,sz002326
0.26,20240808,4.52,-8.41,34.62,-8.41,False,sz300029
-0.9,20240822,2.32,-4.74,36.08,-4.74,False,sz002775
10.03,20240926,17.11,19.87,2.51,19.87,False,sz002126
5.69,20240927,5.15,5.24,13.61,5.24,False,sz002212
21.89,20240924,42.68,44.02,0.14,44.02,True,sz300487
-0.04,20240813,6.4,3.28,-3.6,3.28,False,sz002588
5.88,20240913,4.07,-2.7,3.2,-2.7,False,sz300067
0.82,20250624,22.16,6.5,-1.18,6.5,False,sz300855
0.0,20251023,93.35,0.48,-3.99,0.48,False,sz301479
-1.61,20240827,10.6,-7.83,-8.45,-7.83,False,sz300500
5.69,20240927,6991.29,5.51,7.08,5.51,False,sz399671
-4.05,20240930,17.06,-0.18,18.71,-0.18,False,sz300657
-2.65,20240902,5.18,-5.21,0.71,-5.21,False,sz002691
-2.35,20240731,2437.69,-5.49,5.47,-5.49,False,sz399996
0.0,20260408,56.36,10.2,-5.61,10.2,False,sz300836
-0.99,20240815,13.03,-5.76,32.57,-5.76,False,sz300183
-4.05,20240930,3.5,-6.29,15.03,-6.29,False,sz002716
0.0,20250627,22.32,0.04,-2.06,0.04,False,sz301133
5.69,20240927,3.92,1.28,9.67,1.28,False,sz002145
1.17,20240912,20.19,-13.26,29.26,-13.26,False,sz300619
5.69,20240927,10.69,2.53,31.53,2.53,False,sz002271
0.0,20250701,16.32,0.31,1.29,0.31,False,sz301207
0.0,20251219,23.98,6.67,-14.9,6.67,False,sz300878
-2.35,20240731,29.16,2.37,4.52,2.37,False,sz002422
10.03,20240926,3986.3,15.62,-6.61,15.62,False,sz399358
5.69,20240927,4.23,11.34,2.92,11.34,False,sz300587
5.69,20240927,7.17,3.21,-0.24,3.21,False,sz300129
0.82,20250624,24.28,4.32,-2.38,4.32,False,sz301199
5.69,20240927,8.22,5.96,-0.27,5.96,False,sz002026
0.0,20260227,75.01,-5.41,-6.67,-5.41,False,sz301603
0.0,20260310,35.85,-1.28,-3.29,-1.28,False,sz300955
0.0,20250627,39.74,0.88,6.91,0.88,False,sz002993
-0.42,20240730,10.92,-7.33,8.12,-7.33,False,sz300400
-4.05,20240930,5.97,-4.85,16.33,-4.85,False,sz002295
5.69,20240927,6.28,9.4,8.86,9.4,False,sz300253
-1.28,20241028,7.18,-1.11,35.72,-1.11,False,sz002068
-2.35,20240731,8.64,-7.99,1.74,-7.99,False,sz002815
1.24,20240812,12.71,-5.59,17.24,-5.59,False,sz300463
0.82,20250624,38.37,1.64,-4.73,1.64,False,sz301280
0.82,20250624,38.26,0.08,4.9,0.08,False,sz300936
0.82,20250624,39.52,-1.85,15.96,-1.85,False,sz301349
0.0,20250715,77.08,26.69,14.24,26.69,True,sz300718
-4.05,20240930,23.08,-2.9,12.72,-2.9,False,sz002876
-0.04,20240813,5.54,-11.9,21.93,-11.9,False,sz002658
10.03,20240926,3028.91,8.54,-4.67,8.54,False,sz399391
5.69,20240927,3.42,3.21,6.43,3.21,False,sz002522
-2.69,20240830,234.98,-6.36,-28.33,-6.36,False,sz002371
0.82,20250624,23.76,1.39,-10.65,1.39,False,sz301307
0.0,20251111,70.2,-5.68,-0.45,-5.68,False,sz301033
-1.49,20240802,4.33,-4.62,5.51,-4.62,False,sz002616
0.0,20251021,18.62,3.22,-8.0,3.22,False,sz300985
-2.13,20240801,12.72,-1.73,27.11,-1.73,False,sz300519
0.0,20251126,32.19,-1.58,-3.25,-1.58,False,sz002943
-0.04,20240813,8.06,-5.08,4.07,-5.08,False,sz002245
-0.67,20240807,4.81,-3.33,10.35,-3.33,False,sz300283
-0.09,20240805,9.36,-9.08,16.31,-9.08,False,sz002416
12.53,20240920,11.81,18.71,-12.46,18.71,False,sz002722
0.0,20251021,29.01,5.41,-0.92,5.41,False,sz301107
0.55,20240911,4.23,-1.18,-14.07,-1.18,False,sz002591
10.03,20240926,17.98,18.6,-5.61,18.6,False,sz300557
-4.05,20240930,9.12,-4.17,15.99,-4.17,False,sz002458
5.69,20240927,3516.86,8.49,6.83,8.49,False,sz399016
0.0,20251111,11.71,-2.22,10.68,-2.22,False,sz301149
0.0,20250716,80.24,1.45,10.65,1.45,False,sz001306
-0.7,20240909,4.86,25.51,-4.35,25.51,True,sz300030
0.0,20260109,15.74,0.0,5.43,0.0,False,sz300861
0.0,20251223,16.69,-3.06,-0.06,-3.06,False,sz300786
5.69,20240927,6.16,8.12,0.13,8.12,False,sz300600
0.82,20250624,13.25,3.09,-2.18,3.09,False,sz003025
10.03,20240926,1128.76,24.36,-1.22,24.36,True,sz399626
1.66,20241127,38.93,1.18,-11.6,1.18,False,sz002475
-0.09,20240805,4.64,-12.51,11.7,-12.51,False,sz300329
0.0,20251022,19.11,2.46,-7.59,2.46,False,sz301399
-1.49,20240802,3.75,-1.6,6.04,-1.6,False,sz002688
-0.22,20250625,3.6,0.55,0.22,0.55,False,sz003816
10.03,20240926,3171.45,25.96,-3.11,25.96,True,sz399668
0.82,20250624,21.72,3.68,-0.34,3.68,False,sz301161
0.0,20251125,18.15,1.71,-9.75,1.71,False,sz002925
0.0,20250722,18.11,-4.36,5.11,-4.36,False,sz002158
-4.05,20240930,37.08,-1.83,13.03,-1.83,False,sz002223
-2.1,20240903,13.63,-3.01,-15.55,-3.01,False,sz002159
10.03,20240926,9.51,44.69,23.78,44.69,True,sz300056
0.0,20251124,15.97,5.76,-1.24,5.76,False,sz001360
-4.05,20240930,8.49,-5.3,15.9,-5.3,False,sz002090
-2.35,20240731,10.77,-7.89,9.66,-7.89,False,sz300531
0.0,20250813,62.5,6.18,5.02,6.18,False,sz301085
10.03,20240926,1610.34,28.56,-1.44,28.56,True,sz399640
0.0,20250630,33.33,1.05,6.76,1.05,False,sz301278
1.24,20240812,1.92,-4.17,36.67,-4.17,False,sz200468
5.69,20240927,1.3,9.23,-3.31,9.23,False,sz300301
-0.3,20240910,31.7,4.35,-11.31,4.35,False,sz300628
5.69,20240927,8.44,-2.37,9.36,-2.37,False,sz002174
0.0,20250818,57.82,5.83,3.07,5.83,False,sz301236
-4.05,20240930,15.29,-5.43,26.22,-5.43,False,sz002240
0.02,20240806,15.0,-5.6,23.4,-5.6,False,sz002389
0.0,20250805,24.42,-0.74,6.87,-0.74,False,sz300980
0.0,20251027,30.47,0.07,2.18,0.07,False,sz301665
-2.23,20240906,4.17,2.16,-6.22,2.16,False,sz300086
14.62,20240925,5.62,7.3,-7.0,7.3,False,sz002040
0.0,20250717,24.03,1.46,-0.41,1.46,False,sz301302
10.03,20240926,6.5,11.85,4.47,11.85,False,sz002527
-5.49,20241226,3.45,-1.45,-3.71,-1.45,False,sz200512
-4.05,20240930,9.83,-8.44,21.99,-8.44,False,sz002873
0.82,20250624,7.44,0.81,3.82,0.81,False,sz300933
0.82,20250624,29.95,7.78,5.27,7.78,False,sz301285
5.69,20240927,12.85,4.9,2.26,4.9,False,sz002810
-2.35,20240731,6.32,-1.9,2.05,-1.9,False,sz300162
10.03,20240926,3.99,13.53,-1.72,13.53,False,sz300405
-8.32,20241008,13.34,-5.47,11.23,-5.47,False,sz002290
10.03,20240926,1877.49,20.74,-5.43,20.74,True,sz399423
0.0,20251124,58.74,5.04,-11.75,5.04,False,sz301606
-2.35,20240731,10.27,-7.89,24.7,-7.89,False,sz002670
0.0,20250731,10.36,16.7,1.07,16.7,False,sz002811
0.0,20260408,14.78,2.3,12.82,2.3,False,sz300730
-4.05,20240930,13.4,-8.36,16.59,-8.36,False,sz002317
0.26,20240808,2.69,-11.52,27.96,-11.52,False,sz300267
0.0,20260306,15.73,-1.78,0.25,-1.78,False,sz300686
0.0,20251016,17.86,-5.49,6.25,-5.49,False,sz300961
21.37,20240923,1071.68,32.96,-12.09,32.96,True,sz399241
1.17,20240912,3.68,1.09,-6.43,1.09,False,sz002012
5.69,20240927,13.92,13.0,16.33,13.0,False,sz300229
-0.22,20250625,63.3,-3.63,15.12,-3.63,False,sz301299
5.69,20240927,5.05,4.75,16.7,4.75,False,sz002575
-0.3,20240910,1.72,-8.14,9.19,-8.14,False,sz002622
0.0,20251231,40.52,-3.08,6.97,-3.08,False,sz301007
0.0,20250708,50.97,3.12,-1.43,3.12,False,sz301333
5.69,20240927,4.65,1.08,5.51,1.08,False,sz002345
0.82,20250624,12.69,9.61,-5.4,9.61,False,sz300885
14.62,20240925,5.3,30.19,4.8,30.19,True,sz300419
0.0,20250905,14.7,1.36,-8.07,1.36,False,sz301180
0.0,20260114,28.5,-1.16,-2.83,-1.16,False,sz001206
14.62,20240925,17.05,50.32,0.05,50.32,True,sz300130
0.82,20250624,23.25,2.28,-3.46,2.28,False,sz301049
5.69,20240927,5.69,-0.7,0.4,-0.7,False,sz002842
14.62,20240925,16.32,17.52,2.99,17.52,False,sz300457
-0.63,20240820,4.84,-16.53,23.77,-16.53,False,sz300004
0.0,20250905,37.75,28.42,-1.36,28.42,True,sz001332
5.69,20240927,7.86,6.87,2.26,6.87,False,sz002758
0.0,20251205,10.38,-3.37,-1.33,-3.37,False,sz002939
14.62,20240925,29.57,66.95,-28.75,66.95,True,sz300563
0.0,20251023,36.36,-4.18,-9.01,-4.18,False,sz301380
5.69,20240927,2888.32,13.18,1.02,13.18,False,sz399811
0.0,20251124,38.28,2.69,12.52,2.69,False,sz002977
0.0,20260203,41.55,8.35,-6.31,8.35,False,sz301150
0.0,20250701,36.63,-0.62,8.78,-0.62,False,sz301099
-4.05,20240930,7.12,-4.63,3.37,-4.63,False,sz002441
1.64,20241106,2.52,6.75,18.33,6.75,False,sz002168
0.0,20260119,32.66,-2.3,11.89,-2.3,False,sz001298
0.0,20260108,21.89,1.92,-5.85,1.92,False,sz003011
-4.05,20240930,15.18,-4.68,12.21,-4.68,False,sz002395
9.68,20240919,8.02,16.58,-19.62,16.58,False,sz300353
0.82,20250624,10.37,3.11,-2.25,3.11,False,sz002893
0.0,20250724,31.01,-2.55,5.73,-2.55,False,sz300999
-4.05,20240930,13.94,1.29,22.02,1.29,False,sz300505
0.02,20240806,4.85,3.51,0.42,3.51,False,sz300062
0.0,20251204,79.19,5.44,-6.85,5.44,False,sz301155
0.0,20250707,15.29,2.22,3.73,2.22,False,sz300504
0.0,20250806,63.71,0.24,3.76,0.24,False,sz301598
0.0,20250704,41.06,0.95,3.04,0.95,False,sz301202
-4.05,20240930,3.53,-3.4,22.5,-3.4,False,sz002427
-4.05,20240930,2.37,-3.42,35.69,-3.42,False,sz002713
-4.05,20240930,7.84,-3.32,15.67,-3.32,False,sz002140
0.0,20250901,13.77,-0.44,-1.71,-0.44,False,sz003039
-4.05,20240930,5.25,-5.71,15.3,-5.71,False,sz002469
0.0,20250709,35.85,-2.54,6.16,-2.54,False,sz300833
5.69,20240927,1767.95,5.11,2.74,5.11,False,sz399674
10.03,20240926,15.32,22.25,6.15,22.25,True,sz300652
0.0,20250804,23.77,-0.76,-0.59,-0.76,False,sz001337
-4.05,20240930,3.94,-4.06,12.89,-4.06,False,sz002694
5.69,20240927,2293.23,6.14,5.62,6.14,False,sz399993
0.0,20251125,33.09,-9.4,0.7,-9.4,False,sz300907
0.0,20250626,28.65,-2.3,10.32,-2.3,False,sz301378
0.0,20250905,19.27,-0.16,-7.71,-0.16,False,sz301185
5.69,20240927,3.25,-4.92,6.62,-4.92,False,sz002289
0.0,20250707,21.55,-2.51,5.43,-2.51,False,sz300880
21.89,20240924,3.86,10.62,7.1,10.62,False,sz002513
0.0,20251022,40.45,-0.27,-7.01,-0.27,False,sz300949
0.0,20251201,59.12,-4.04,11.3,-4.04,False,sz301336
-2.35,20240731,19.43,-1.65,8.14,-1.65,False,sz002074
-0.67,20240807,7.4,-13.11,18.42,-13.11,False,sz002809
-4.05,20240930,276.91,-0.87,4.13,-0.87,False,sz399307
21.37,20240923,1.25,24.0,-2.74,24.0,True,sz002323
0.0,20251119,90.21,14.31,-1.98,14.31,False,sz301061
-0.67,20240807,7.32,-2.87,18.81,-2.87,False,sz002644
0.0,20251020,44.06,4.13,-8.4,4.13,False,sz300964
10.03,20240926,2191.46,22.12,-1.32,22.12,True,sz399417
10.03,20240926,14.71,12.17,-1.59,12.17,False,sz002190
0.0,20251124,20.1,1.99,-2.71,1.99,False,sz001260
-0.42,20240730,2.87,-7.67,56.2,-7.67,False,sz300287
12.53,20240920,18.25,12.6,-29.88,12.6,False,sz002241
0.0,20251031,13.14,2.05,-1.28,2.05,False,sz300981
0.0,20251103,22.08,-0.5,7.45,-0.5,False,sz301103
5.69,20240927,6.93,-0.72,-7.36,-0.72,False,sz002726
0.0,20250630,16.5,-5.82,7.63,-5.82,False,sz300806
-4.05,20240930,18.78,3.56,21.81,3.56,False,sz300553
0.0,20251020,6.46,2.79,-3.0,2.79,False,sz002909
-2.35,20240731,36.0,-3.64,4.55,-3.64,False,sz002595
-4.05,20240930,17.11,-0.88,20.96,-0.88,False,sz300034
10.03,20240926,2450.19,29.39,-1.04,29.39,True,sz399012
5.69,20240927,19.58,4.75,3.77,4.75,False,sz002768
5.69,20240927,14.02,8.06,14.75,8.06,False,sz300363
0.0,20251103,33.02,-2.91,11.4,-2.91,False,sz300865
5.69,20240927,4.59,4.79,6.04,4.79,False,sz300057
0.0,20250721,121.75,-5.7,24.08,-5.7,False,sz003021
21.89,20240924,22.41,30.17,-3.12,30.17,True,sz002222
5.69,20240927,9.25,8.32,2.25,8.32,False,sz002116
-2.69,20240830,5.86,-6.14,-11.38,-6.14,False,sz300219
-4.05,20240930,1.93,1.04,4.41,1.04,False,sz200570
-0.42,20240730,15.3,-13.99,29.96,-13.99,False,sz300583
0.0,20250714,48.8,3.07,6.09,3.07,False,sz301360
5.69,20240927,6.17,0.49,2.31,0.49,False,sz002022
14.62,20240925,1.72,8.72,-7.07,8.72,False,sz200017
-4.05,20240930,469.53,-4.01,20.36,-4.01,False,sz399678
21.89,20240924,4.88,24.8,4.45,24.8,True,sz002291
5.69,20240927,3.52,1.42,6.3,1.42,False,sz002358
0.0,20250717,39.13,0.2,5.99,0.2,False,sz002997
0.0,20260112,36.8,0.22,8.33,0.22,False,sz300951
5.69,20240927,2057.95,5.52,6.5,5.52,False,sz399441
-0.63,20240820,14.28,-14.43,15.43,-14.43,False,sz300467
0.0,20250924,11.24,-2.31,-10.3,-2.31,False,sz001236
5.69,20240927,3.93,-2.8,12.18,-2.8,False,sz002795
0.0,20250916,48.69,-6.41,-2.46,-6.41,False,sz300100
10.03,20240926,3.43,10.49,0.71,10.49,False,sz002375
0.0,20250728,20.26,-3.36,-9.88,-3.36,False,sz300752
5.69,20240927,5210.18,0.66,3.39,0.66,False,sz399395
-4.05,20240930,12.73,0.86,27.49,0.86,False,sz300429
10.03,20240926,4.48,-0.45,5.03,-0.45,False,sz002188
0.82,20250624,17.0,0.65,2.52,0.65,False,sz001278
5.69,20240927,14.84,-1.82,10.58,-1.82,False,sz002612
0.82,20250624,10.93,1.01,3.23,1.01,False,sz300235
0.82,20250624,12.69,3.07,6.27,3.07,False,sz301037
5.69,20240927,3.93,-0.25,9.24,-0.25,False,sz002044
-1.32,20240819,3.69,-0.81,7.75,-0.81,False,sz002839
0.0,20250725,56.22,-9.32,11.26,-9.32,False,sz300979
10.03,20240926,2.46,7.33,1.59,7.33,False,sz002523
0.0,20250717,165.96,8.42,25.58,8.42,False,sz300757
-4.05,20240930,8.0,-6.37,16.28,-6.37,False,sz002877
1.66,20241127,7.81,0.26,-0.64,0.26,False,sz002790
-4.05,20240930,10.18,-3.83,10.88,-3.83,False,sz300462
0.82,20250624,31.13,4.69,-4.8,4.69,False,sz301281
1.17,20240912,7.71,4.93,-10.59,4.93,False,sz300231
0.0,20250904,27.78,0.86,-9.48,0.86,False,sz300937
0.0,20250701,22.54,-8.44,22.01,-8.44,False,sz301348
0.0,20250708,36.2,-2.51,8.16,-2.51,False,sz301578
5.69,20240927,13.59,0.81,-5.57,0.81,False,sz300401
-2.24,20240904,3.49,-6.3,-6.82,-6.3,False,sz300128
10.03,20240926,2113.75,35.35,1.84,35.35,True,sz399694
0.0,20250701,20.02,4.4,14.18,4.4,False,sz301051
5.69,20240927,1266.27,6.55,1.13,6.55,False,sz399973
-8.32,20241008,10.02,-13.77,27.59,-13.77,False,sz002674
-4.05,20240930,7.65,-5.49,26.75,-5.49,False,sz002313
-2.35,20240731,2.6,-0.38,11.33,-0.38,False,sz002489
0.0,20251125,73.74,2.39,-4.06,2.39,False,sz301165
0.55,20240911,9.04,-4.87,-3.55,-4.87,False,sz002227
0.82,20250624,39.49,2.71,11.05,2.71,False,sz301398
-1.32,20240819,2.37,-10.97,26.4,-10.97,False,sz002094
5.69,20240927,12.53,7.34,11.54,7.34,False,sz300052
-0.99,20240815,1699.06,1.97,1.75,1.97,False,sz399809
-4.05,20240930,2.26,-3.98,27.38,-3.98,False,sz300208
-1.87,20240828,1.39,-0.72,5.39,-0.72,False,sz002269
-4.05,20240930,681.55,-5.32,16.94,-5.32,False,sz399680
10.03,20240926,11.98,14.69,-1.83,14.69,False,sz300535
10.03,20240926,3190.51,11.53,-2.74,11.53,False,sz399644
10.03,20240926,17.0,15.06,21.1,15.06,False,sz300662
-4.05,20240930,6.09,-2.63,21.81,-2.63,False,sz300305
0.82,20250624,65.6,18.72,11.84,18.72,False,sz300803
5.69,20240927,12.32,4.79,24.04,4.79,False,sz002459
0.0,20260317,61.9,-7.93,-12.25,-7.93,False,sz003009
-0.63,20240820,11.22,-28.52,58.89,-28.52,False,sz300518
0.0,20251218,23.93,11.53,-5.19,11.53,False,sz001336
-2.35,20240731,8.91,-3.59,13.85,-3.59,False,sz002468
5.69,20240927,4.16,-1.2,14.31,-1.2,False,sz002712
0.0,20250904,30.16,5.07,-8.47,5.07,False,sz301137
0.82,20250624,21.72,1.15,2.07,1.15,False,sz001378
-4.05,20240930,11.52,-6.77,14.01,-6.77,False,sz002088
0.0,20260119,14.61,-0.96,11.27,-0.96,False,sz002973
10.03,20240926,26.01,26.14,-3.21,26.14,True,sz300529
-1.23,20240829,12.74,1.18,-11.93,1.18,False,sz002275
0.0,20260109,33.95,3.06,4.85,3.06,False,sz301203
-0.3,20240910,17.95,-3.9,4.3,-3.9,False,sz002771
5.69,20240927,3542.0,2.74,5.47,2.74,False,sz399658
5.69,20240927,2.4,0.0,16.45,0.0,False,sz002122
5.69,20240927,11.12,-2.79,0.89,-2.79,False,sz002216
14.62,20240925,1.78,17.42,-4.7,17.42,False,sz002445
-1.23,20240829,8.66,0.35,-29.09,0.35,False,sz300319
0.0,20251219,3.12,-0.96,1.3,-0.96,False,sz002217
0.0,20251021,16.85,3.09,-6.75,3.09,False,sz003015
0.2,20241024,3.29,14.29,11.09,14.29,False,sz002336
0.82,20250624,27.0,2.07,3.31,2.07,False,sz300851
-4.05,20240930,24.02,-4.04,37.44,-4.04,False,sz300357
10.03,20240926,4.72,5.08,-7.5,5.08,False,sz002391
0.21,20240814,2.59,-18.15,50.03,-18.15,False,sz300157
21.89,20240924,8.29,25.81,4.49,25.81,True,sz002058
10.03,20240926,6.42,8.39,-1.02,8.39,False,sz002825
0.0,20251208,65.87,5.97,12.25,5.97,False,sz300965
0.0,20260114,19.41,-2.37,27.2,-2.37,False,sz300682
10.03,20240926,5.74,18.81,-0.31,18.81,False,sz300263
1.01,20250210,6.81,-1.47,16.7,-1.47,False,sz002016
-4.05,20240930,7.76,-5.8,25.1,-5.8,False,sz002645
0.0,20250721,86.2,-8.18,22.9,-8.18,False,sz301633
-2.35,20240731,13.74,4.8,-1.99,4.8,False,sz002626
0.0,20251110,76.68,-0.34,12.6,-0.34,False,sz002847
-1.32,20240819,6.21,1.45,13.35,1.45,False,sz300387
0.0,20250812,40.88,4.79,10.61,4.79,False,sz300766
-2.35,20240731,9.11,-3.95,8.04,-3.95,False,sz002668
-2.69,20240830,7.51,-1.86,-12.5,-1.86,False,sz300134
0.0,20251218,15.16,3.56,-3.62,3.56,False,sz001202
10.03,20240926,2067.09,24.28,-2.21,24.28,True,sz399688
5.69,20240927,6.5,9.38,3.77,9.38,False,sz300453
10.03,20240926,1.64,7.92,4.26,7.92,False,sz002495
-4.05,20240930,8.38,-3.94,17.8,-3.94,False,sz002559
5.69,20240927,2.08,1.92,-1.54,1.92,False,sz002490
5.69,20240927,16.39,12.75,5.39,12.75,False,sz300456
0.0,20260330,39.65,1.01,-11.46,1.01,False,sz301181
-4.05,20240930,15.42,6.36,10.71,6.36,False,sz002843
0.82,20250624,55.02,3.62,3.86,3.62,False,sz300763
0.0,20250627,10.31,5.24,-0.4,5.24,False,sz301332
10.03,20240926,10.1,13.07,6.51,13.07,False,sz002517
-1.23,20240829,3.29,-3.95,-9.97,-3.95,False,sz200045
0.0,20250804,20.52,19.64,1.84,19.64,False,sz001380
0.0,20251015,16.79,2.8,-2.5,2.8,False,sz301298
0.02,20240806,1.44,-1.39,1.55,-1.39,False,sz200488
-4.05,20240930,8.78,-10.02,30.85,-10.02,False,sz002327
0.82,20250624,39.82,0.93,-1.91,0.93,False,sz301502
-0.7,20240909,1.95,-7.18,20.54,-7.18,False,sz002640
10.03,20240926,1.66,19.88,-8.46,19.88,False,sz200992
0.0,20251111,57.0,-8.44,1.73,-8.44,False,sz301636
0.0,20251010,23.13,-1.95,-2.77,-1.95,False,sz301065
21.89,20240924,8.91,20.43,-6.93,20.43,True,sz002789
-0.99,20240815,4.15,-6.51,29.08,-6.51,False,sz002369
-2.69,20240830,8.72,-7.91,-9.83,-7.91,False,sz002194
14.62,20240925,1.99,149.25,1.13,149.25,True,sz300152
10.03,20240926,4.01,39.15,-6.49,39.15,True,sz300352
0.0,20260121,20.44,5.04,27.11,5.04,False,sz300854
10.03,20240926,4.72,13.98,4.85,13.98,False,sz002169
0.0,20251125,13.0,-8.54,6.21,-8.54,False,sz001299
-1.32,20240819,3.48,-10.92,26.52,-10.92,False,sz300066
0.0,20251230,24.99,-4.0,10.19,-4.0,False,sz002915
14.62,20240925,2.46,22.37,-4.39,22.37,True,sz002589
0.26,20240808,5.73,-3.66,12.39,-3.66,False,sz002440
0.82,20250624,26.04,3.99,-0.86,3.99,False,sz300634
10.03,20240926,10.0,16.6,0.65,16.6,False,sz002213
0.02,20240806,5.3,-3.21,-3.29,-3.21,False,sz300486
0.0,20260226,20.51,-4.1,2.65,-4.1,False,sz301151
-4.05,20240930,6.18,-3.88,7.94,-3.88,False,sz002774
-2.35,20240731,7.92,-1.77,11.54,-1.77,False,sz002423
0.0,20250929,29.11,-3.68,-5.76,-3.68,False,sz301206
5.69,20240927,28.06,19.42,16.7,19.42,False,sz300618
0.0,20251020,33.86,9.24,-9.68,9.24,False,sz301132
14.62,20240925,4.28,24.09,3.09,24.09,True,sz300182
0.0,20260324,35.57,0.79,-14.9,0.79,False,sz300837
-4.05,20240930,15.27,-5.24,20.03,-5.24,False,sz002690
5.69,20240927,10991.39,0.12,13.05,0.12,False,sz399997
-0.87,20240816,5.21,5.76,15.78,5.76,False,sz300005
0.6,20240809,21.02,-5.23,16.81,-5.23,False,sz300656
10.03,20240926,2797.8,19.01,-0.96,19.01,False,sz399670
10.03,20240926,2.78,5.76,-4.69,5.76,False,sz002069
21.37,20240923,6.55,34.5,-8.17,34.5,True,sz300166
-0.67,20240807,7.65,-11.63,30.91,-11.63,False,sz300252
-1.61,20240827,28.84,7.0,-2.19,7.0,False,sz002294
0.0,20250630,63.66,9.19,19.91,9.19,False,sz002992
0.0,20250908,25.88,-2.55,-9.76,-2.55,False,sz301602
10.03,20240926,5.89,14.09,4.01,14.09,False,sz002027
0.82,20250624,10.99,1.27,2.76,1.27,False,sz301198
-1.56,20240826,2.15,0.46,-6.71,0.46,False,sz200012
5.69,20240927,6.8,4.85,4.99,4.85,False,sz300586
