ts_code,breakthrough_date,breakthrough_price,max_drawdown,max_gain,success,final_gain
sz002409,20240930,60.8,7.2,10.1,False,5.13
sz002895,20260325,38.4,4.4,5.63,False,-3.49
sz399614,20240927,2366.92,0.01,13.7,False,8.49
sz000627,20240902,2.09,6.7,95.22,True,75.6
sz003017,20260105,32.85,6.45,0.0,False,-3.96
sz300548,20240930,22.39,9.92,19.56,False,9.51
sz000929,20240927,6.6,5.3,33.03,True,33.03
sz002214,20240930,12.94,7.5,7.5,False,-0.23
sz301262,20250905,24.95,7.37,2.53,False,-4.69
sz300481,20240927,13.45,0.0,26.39,True,8.03
sz002120,20240903,7.31,4.1,22.3,True,14.23
sz002277,20240925,2.44,1.23,25.41,True,16.6
sz002971,20251225,31.06,4.86,8.27,False,4.93
sz000883,20241218,5.04,10.52,0.0,False,-7.94
sz000599,20240924,4.0,1.25,57.5,True,57.5
sz200725,20240731,2.5,4.81,0.0,False,-4.81
sz301135,20251022,28.06,4.03,5.17,False,-3.81
sz200596,20240927,108.0,1.37,13.2,False,5.21
sz002239,20240926,2.49,0.0,19.7,False,16.49
sz301386,20251125,23.68,4.48,3.55,False,-0.76
sz300002,20240830,8.81,1.93,67.31,True,67.31
sz300651,20240930,13.69,9.79,7.45,False,-5.11
sz301528,20251218,61.61,0.8,18.6,False,15.87
sz002497,20240927,9.85,4.26,17.06,False,5.99
sz300451,20240926,3.68,0.0,58.7,True,53.26
sz301186,20251015,43.03,4.14,14.59,False,12.27
sz002039,20240813,16.64,8.65,4.99,False,-7.75
sz399439,20240930,1798.07,7.29,4.32,False,-4.66
sz002343,20240927,6.0,6.17,15.0,False,4.5
sz000650,20240930,6.24,11.86,4.01,False,-9.94
sz301566,20251024,17.35,3.05,8.01,False,6.51
sz300883,20251219,6.83,3.37,3.37,False,-1.02
sz301001,20250725,31.84,3.05,3.96,False,2.95
sz301356,20251217,21.51,3.44,7.95,False,6.04
sz300929,20260112,11.24,2.05,10.68,False,10.68
sz000060,20240926,4.36,0.0,16.96,False,10.77
sz002573,20240930,4.07,6.63,6.88,False,2.46
sz002647,20240820,3.88,16.15,3.87,False,-1.14
sz301631,20250728,83.31,1.69,9.65,False,8.63
sz000507,20240926,4.61,0.0,12.38,False,7.16
sz002869,20240830,23.62,11.31,29.6,True,29.6
sz002014,20240930,9.12,7.35,3.29,False,2.52
sz300261,20240812,6.21,17.39,0.0,False,-15.78
sz300432,20240924,4.84,0.0,95.73,True,94.53
sz300680,20250624,37.7,9.12,6.45,False,1.51
sz301318,20250911,31.76,8.66,2.55,False,-8.66
sz300967,20251022,21.26,6.63,3.72,False,-3.48
sz002827,20250224,27.75,10.81,0.0,False,-9.05
sz300150,20240819,3.47,25.94,0.0,False,-14.12
sz001266,20251020,27.81,0.14,30.42,True,17.37
sz002196,20240731,4.91,17.11,9.98,False,-15.48
sz301029,20250728,23.98,3.84,13.72,False,13.72
sz300099,20240805,5.15,21.38,0.0,False,-15.35
sz000678,20240821,4.55,13.63,12.09,False,9.45
sz399411,20240927,3384.01,1.08,7.99,False,0.1
sz300437,20240930,10.07,5.56,11.62,False,-3.48
sz300264,20240816,4.86,15.43,0.0,False,-13.17
sz301067,20250716,30.7,3.71,23.03,True,22.7
sz002642,20240819,5.83,4.97,13.04,False,-3.6
sz000065,20240930,10.47,9.17,5.35,False,-3.53
sz000636,20240919,12.8,1.87,30.86,True,25.62
sz300702,20251022,25.07,1.48,9.17,False,0.68
sz300479,20240905,16.54,17.23,32.59,True,16.2
sz001382,20251009,21.52,2.88,3.39,False,2.93
sz000561,20240823,7.03,16.22,1.56,False,0.14
sz002072,20240806,3.84,3.91,20.83,True,16.67
sz300249,20240909,6.84,8.77,50.88,True,37.28
sz000006,20240801,3.85,5.19,2.86,False,-2.86
sz002515,20240805,4.32,5.09,2.55,False,-0.46
sz002989,20250826,31.22,5.16,23.73,True,18.13
sz301330,20251118,29.78,6.92,0.0,False,-6.04
sz002841,20240830,30.79,8.22,27.25,True,27.25
sz300207,20240919,15.27,1.83,70.78,True,45.12
sz300901,20251013,15.63,2.11,21.94,True,13.5
sz000048,20240927,14.26,6.87,21.04,True,16.98
sz002108,20240927,3.19,1.25,14.42,False,6.27
sz399672,20240927,3747.87,0.44,11.08,False,5.53
sz399995,20240927,3491.51,0.0,13.45,False,11.3
sz300333,20240731,4.86,11.52,9.26,False,9.26
sz000901,20250210,11.35,5.99,5.37,False,3.88
sz301419,20251128,31.9,3.13,9.47,False,9.47
sz300180,20240815,3.66,1.09,22.65,True,7.64
sz002146,20240926,1.47,0.0,24.49,True,21.77
sz002272,20240816,5.34,18.73,0.0,False,-15.73
sz002421,20240924,2.46,0.41,31.24,True,26.37
sz301153,20250624,26.41,6.06,3.71,False,-2.16
sz000702,20240802,4.48,7.81,20.98,True,-2.68
sz002211,20240927,2.81,0.0,66.9,True,25.98
sz002917,20250714,14.24,2.18,19.73,False,6.11
sz300678,20250630,34.58,5.41,0.0,False,-1.27
sz300299,20240805,4.24,12.5,41.04,True,-4.25
sz000962,20240926,10.54,0.0,27.14,True,27.14
sz002959,20251027,49.44,11.67,0.93,False,-11.12
sz300460,20240807,8.73,6.99,35.28,True,25.09
sz301283,20260305,46.91,12.56,3.47,False,-6.16
sz301519,20250924,13.97,6.87,5.8,False,2.08
sz002875,20240905,11.9,6.13,63.45,True,42.86
sz002008,20240815,19.85,10.93,0.3,False,-7.76
sz002792,20240807,10.98,11.11,4.01,False,-4.37
sz300107,20240815,8.84,14.36,1.47,False,-5.77
sz001231,20251219,21.76,1.61,38.65,True,13.79
sz399392,20240927,2148.58,0.0,21.14,True,10.83
sz301557,20250905,73.75,2.02,15.63,False,15.63
sz002372,20240930,14.37,12.18,2.99,False,-2.02
sz399408,20240926,12521.9,0.0,16.48,False,12.34
sz000661,20240927,97.34,2.88,21.55,True,4.25
sz300755,20250624,18.69,4.71,4.33,False,3.26
sz301030,20250811,19.35,18.45,2.53,False,-15.25
sz001979,20240808,8.73,3.55,5.61,False,1.26
sz002046,20240927,10.24,0.0,20.12,True,5.76
sz002615,20240912,6.62,3.78,20.99,True,10.87
sz300149,20240802,5.02,12.75,32.07,True,-8.57
sz300918,20251015,21.18,11.57,0.0,False,-10.91
sz002542,20240927,1.76,3.41,164.77,True,164.77
sz399238,20240926,1239.66,3.37,15.05,False,14.58
sz300584,20240802,16.48,3.03,44.66,True,38.47
sz301367,20250924,84.89,7.43,6.4,False,-6.62
sz000536,20240816,2.52,21.03,44.05,True,44.05
sz301053,20251124,33.17,21.62,4.31,False,0.36
sz002858,20240927,10.66,4.5,12.76,False,4.13
sz301600,20250728,109.49,1.63,17.53,False,17.53
sz300956,20250819,17.6,6.19,21.82,True,11.99
sz000862,20240930,5.04,8.33,11.31,False,7.14
sz301329,20250708,19.94,1.2,6.67,False,6.67
sz200539,20240731,2.07,9.19,0.0,False,-8.22
sz002296,20240930,9.01,10.54,6.77,False,-6.55
sz000785,20240926,2.63,4.18,12.93,False,7.22
sz300250,20240910,13.34,10.27,47.23,True,24.21
sz300164,20240930,4.28,2.8,20.09,True,5.14
sz002816,20240912,9.87,9.83,73.76,True,59.07
sz300862,20250630,26.48,9.78,0.0,False,-8.8
sz300364,20240927,20.62,0.0,63.24,True,35.06
sz300785,20250716,33.81,1.36,9.08,False,4.29
sz300050,20240814,3.39,2.65,88.2,True,19.17
sz002476,20240927,3.83,1.57,14.62,False,14.36
sz002111,20240930,10.69,6.36,17.13,False,8.14
sz000402,20240925,2.63,0.0,46.39,True,28.14
sz002940,20251031,39.63,8.86,18.34,False,-5.0
sz000755,20240820,4.34,13.13,31.11,True,-10.6
sz002721,20240906,2.51,4.78,17.13,False,17.13
sz002592,20240930,4.39,6.38,7.97,False,0.23
sz300554,20240930,23.58,11.79,21.54,True,21.54
sz002208,20240905,4.75,0.0,70.53,True,66.11
sz000935,20240927,12.61,0.0,58.45,True,36.32
sz399015,20240927,1918.25,0.0,26.23,True,20.51
sz300033,20240924,111.83,0.0,104.66,True,75.09
sz003040,20251014,20.95,6.97,3.53,False,-6.78
sz300665,20240927,5.56,0.0,25.72,True,17.63
sz399643,20240926,2047.57,0.0,50.51,True,29.65
sz002139,20240927,10.32,0.0,18.02,False,8.14
sz300498,20240731,19.29,17.93,1.71,False,-15.97
sz300302,20240730,10.62,8.66,6.21,False,-8.0
sz002177,20240819,3.5,12.28,1.14,False,-7.71
sz001287,20250715,20.26,2.47,14.12,False,2.91
sz300285,20240731,18.72,20.24,0.0,False,-19.82
sz002410,20240926,11.02,0.0,36.48,True,27.49
sz301162,20251124,55.97,10.22,0.0,False,-6.47
sz002747,20240930,15.49,12.27,8.91,False,4.13
sz000733,20240930,43.49,5.22,17.43,False,6.53
sz003023,20260116,24.2,6.24,0.83,False,-3.02
sz300606,20240826,19.8,14.9,5.71,False,-9.19
sz002093,20240926,6.2,0.0,37.89,True,33.05
sz000040,20241211,1.55,54.84,0.0,False,-49.68
sz300532,20240820,9.01,3.6,6.05,False,0.78
sz002968,20251215,11.35,3.52,12.07,False,12.07
sz300780,20250624,15.27,0.79,8.58,False,8.06
sz301218,20250626,21.25,2.92,5.36,False,4.56
sz300161,20240930,27.49,9.89,18.55,False,1.35
sz300406,20241008,15.36,21.3,0.0,False,-15.04
sz002293,20241008,7.11,12.52,0.0,False,-7.03
sz002995,20250716,20.41,5.68,0.83,False,-2.11
sz399420,20240731,1064.4,5.68,0.0,False,-4.98
sz300953,20250624,96.85,6.98,7.76,False,5.75
sz399974,20240926,1571.82,0.0,17.25,False,9.13
sz002673,20240924,6.6,0.0,42.88,True,22.73
sz000533,20240927,3.47,0.58,16.71,False,11.82
sz399693,20240926,3130.45,0.0,51.78,True,51.78
sz001219,20250624,13.22,0.61,7.03,False,5.37
sz300448,20240730,4.09,0.0,34.69,True,27.12
sz002314,20240925,2.18,0.0,23.39,True,17.89
sz301362,20251114,42.64,6.92,0.45,False,-4.9
sz000607,20240926,3.39,0.0,17.11,False,14.45
sz300733,20251015,18.8,4.26,3.51,False,-3.46
sz300085,20240919,10.26,0.0,360.04,True,291.33
sz000550,20240927,24.76,3.8,18.29,False,-3.63
sz002043,20240924,9.41,0.0,29.19,True,23.45
sz300750,20250625,253.9,2.25,12.65,False,12.65
sz301301,20250701,12.25,2.94,2.69,False,1.39
sz002524,20240926,3.67,0.82,18.53,False,6.27
sz300278,20240821,3.27,14.68,0.0,False,-6.12
sz300699,20250625,31.03,2.35,2.06,False,0.93
sz300102,20240802,6.36,10.37,31.11,True,-4.24
sz002870,20240927,31.01,1.39,11.54,False,3.19
sz300930,20251120,31.23,10.73,0.0,False,-7.2
sz301286,20250722,28.2,8.4,1.17,False,-0.35
sz000049,20250624,22.5,1.69,2.8,False,2.8
sz301004,20250703,73.37,6.76,1.43,False,-6.35
sz002346,20240926,7.75,2.84,28.25,True,23.61
sz000655,20240927,5.52,1.45,15.4,False,13.77
sz300761,20250904,19.27,1.56,29.01,True,19.1
sz300380,20240821,16.53,6.05,9.86,False,8.29
sz300886,20250924,28.24,3.33,3.97,False,0.35
sz001205,20250916,16.65,7.09,0.0,False,-3.18
sz301183,20250624,50.56,4.26,53.45,True,37.17
sz300133,20240930,6.98,15.91,27.23,True,8.89
sz002492,20240927,4.56,4.17,10.75,False,5.7
sz002822,20240826,1.73,7.12,11.99,False,11.46
sz301487,20251124,23.7,12.66,0.63,False,-10.25
sz300685,20250708,22.84,2.36,7.49,False,4.12
sz002538,20240813,4.57,6.35,3.06,False,-1.31
sz399242,20240926,906.04,0.0,29.7,True,29.7
sz300962,20250924,16.62,2.53,6.86,False,1.99
sz002011,20240927,10.97,5.93,12.12,False,-0.64
sz001228,20250905,23.49,2.94,3.11,False,0.26
sz301353,20251225,27.03,2.4,9.32,False,7.33
sz000818,20241106,20.02,6.39,12.74,False,-0.25
sz301500,20251105,16.12,8.44,2.17,False,-7.44
sz002576,20240801,12.85,16.19,0.23,False,-12.14
sz002125,20240930,10.46,11.95,6.12,False,2.68
sz002442,20240927,4.34,0.23,11.29,False,8.29
sz300818,20250718,22.68,0.93,10.45,False,9.44
sz000151,20240909,10.26,5.95,27.19,True,18.52
sz300484,20240930,14.85,5.86,29.43,True,14.41
sz301267,20250625,18.98,1.53,4.99,False,4.99
sz399611,20240926,1931.86,0.0,35.17,True,19.53
sz002738,20240926,30.07,0.0,25.17,True,8.68
sz000622,20241024,1.71,0.0,59.65,True,39.18
sz003012,20250721,5.96,0.84,5.7,False,3.36
sz300637,20240813,9.09,12.43,0.0,False,-3.19
sz000685,20240808,6.99,4.01,0.14,False,-0.14
sz300503,20240731,14.03,15.19,0.0,False,-12.62
sz002396,20240920,13.72,0.58,29.74,True,20.92
sz300350,20240927,4.86,0.0,29.22,True,14.81
sz300856,20250820,15.63,11.32,1.34,False,-9.21
sz002890,20251212,14.64,5.4,2.25,False,0.34
sz301229,20251020,20.7,0.34,8.12,False,0.97
sz002692,20240919,3.58,2.23,16.2,False,11.73
sz300007,20240927,14.13,0.0,33.76,True,23.92
sz300835,20251124,58.33,0.0,12.94,False,12.94
sz300560,20240910,12.24,13.07,51.14,True,20.51
sz301383,20250820,42.56,15.88,0.38,False,-10.69
sz300049,20240930,48.33,23.24,11.96,False,-19.12
sz301130,20250924,29.73,3.43,7.2,False,2.35
sz399812,20240927,5479.95,0.32,15.19,False,6.44
sz002715,20241008,12.7,9.92,53.32,True,31.26
sz000761,20240925,2.87,1.05,35.54,True,28.57
sz000886,20240731,4.58,10.48,0.0,False,-10.26
sz300378,20240910,16.65,5.53,63.24,True,34.05
sz301201,20250627,21.17,0.05,50.14,True,27.75
sz002424,20241024,3.73,2.14,21.45,True,8.85
sz300185,20240927,2.04,0.0,51.99,True,45.12
sz399639,20240930,1689.01,10.67,2.85,False,-2.75
sz300564,20251125,16.22,9.99,0.49,False,-7.64
sz300565,20240807,10.72,9.05,5.97,False,0.84
sz300830,20251020,10.4,1.92,6.83,False,6.83
sz399677,20240924,3176.53,0.0,51.57,True,44.23
sz002697,20240926,4.61,0.0,13.03,False,6.08
sz399990,20240930,3017.57,8.99,1.64,False,-4.12
sz000967,20240927,4.15,0.0,12.53,False,10.36
sz300632,20240731,9.33,9.22,4.93,False,-4.5
sz300061,20250114,12.42,7.65,14.73,False,5.72
sz301118,20250904,22.64,0.13,13.47,False,13.47
sz000707,20240926,6.88,0.0,18.32,False,9.3
sz002912,20250711,26.08,1.11,11.54,False,11.0
sz001319,20250716,27.4,3.8,2.66,False,1.42
sz399009,20240927,3383.93,0.0,20.49,True,13.98
sz002773,20240930,20.84,12.33,8.59,False,-10.99
sz301156,20250901,19.45,13.11,0.0,False,-8.48
sz301505,20251124,22.58,13.29,0.8,False,-8.99
sz002320,20240930,5.74,10.45,2.26,False,2.26
sz000633,20240926,4.54,0.0,18.28,False,13.44
sz300707,20250717,14.3,3.01,9.72,False,7.97
sz000852,20250626,6.64,1.96,8.73,False,7.68
sz301062,20250806,8.77,5.82,4.33,False,-5.59
sz300155,20240905,3.96,17.68,52.78,True,19.7
sz002193,20240806,3.84,12.76,0.0,False,-3.12
sz002609,20240927,7.58,0.0,19.92,False,2.77
sz300904,20250730,54.88,4.87,23.54,True,18.73
sz000830,20240731,10.95,7.49,0.0,False,-5.66
sz300598,20240823,30.33,8.08,18.76,False,13.78
sz300136,20240730,18.91,10.26,2.8,False,-8.57
sz000799,20240927,46.39,0.0,21.28,True,8.67
sz300385,20240819,4.17,22.06,0.0,False,-20.14
sz002510,20240924,3.86,1.04,19.43,False,16.06
sz301335,20260114,32.01,9.62,0.0,False,-7.87
sz000564,20240920,1.82,3.85,17.58,False,4.4
sz001387,20250624,13.53,0.89,14.78,False,6.73
sz002077,20240927,12.34,0.0,27.39,True,13.53
sz002624,20240926,8.18,0.0,23.12,True,19.82
sz399013,20240927,4236.57,0.0,14.24,False,7.8
sz002769,20240927,5.51,3.63,27.4,True,16.88
sz000429,20250620,13.32,4.96,1.2,False,-4.11
sz300666,20240826,47.72,9.79,5.62,False,-5.26
sz300035,20240927,8.8,0.0,59.89,True,47.73
sz003043,20251201,47.8,12.47,3.43,False,-3.28
sz002908,20260105,10.73,7.92,6.62,False,-5.68
sz300552,20240927,31.85,0.0,39.4,True,11.33
sz300807,20250916,41.36,11.03,0.63,False,-6.0
sz000933,20240930,19.28,13.79,0.0,False,-6.38
sz002727,20241106,14.4,10.28,2.01,False,-7.01
sz301102,20250625,10.8,0.83,9.17,False,5.56
sz002946,20250804,16.62,0.48,18.95,False,16.31
sz000753,20240927,3.04,1.32,24.38,True,14.17
sz300667,20250805,16.37,5.01,5.56,False,-1.28
sz300286,20240930,20.37,15.12,14.09,False,-11.78
sz002413,20240927,3.9,0.0,31.79,True,21.03
sz300849,20250910,14.38,11.82,0.7,False,-7.09
sz300018,20240814,4.78,4.6,1.67,False,0.0
sz000404,20240902,5.86,5.8,18.43,False,7.17
sz002117,20240930,7.27,6.88,10.04,False,5.78
sz301255,20250624,30.46,4.27,4.5,False,3.05
sz002470,20240926,1.46,0.0,22.6,True,22.6
sz300605,20240826,9.95,12.56,10.25,False,10.25
sz399623,20240927,6320.64,0.0,15.26,False,10.89
sz399344,20240926,4912.19,0.0,28.72,True,17.08
sz300864,20250624,19.72,0.81,8.42,False,7.61
sz000950,20240925,5.04,1.39,14.09,False,5.75
sz301581,20250708,53.64,3.02,9.47,False,7.76
sz000899,20241008,8.97,10.37,0.0,False,-4.46
sz300783,20250825,27.91,11.18,0.97,False,-10.78
sz200058,20240904,1.51,9.29,17.92,False,11.28
sz000019,20240904,6.04,11.26,12.25,False,2.32
sz002996,20250929,7.37,0.0,11.8,False,10.18
sz000783,20240731,5.03,7.75,0.0,False,-6.56
sz002750,20241104,2.25,0.0,33.33,True,13.78
sz300256,20240809,2.08,3.37,73.08,True,19.23
sz200016,20240926,0.66,0.0,106.06,True,106.06
sz301055,20251020,20.77,4.14,10.01,False,-3.85
sz002023,20240930,9.97,4.11,20.06,True,14.54
sz000530,20240925,3.78,1.06,22.75,True,19.58
sz002544,20240930,21.0,0.0,21.76,True,11.38
sz301361,20250707,32.0,3.03,3.69,False,0.16
sz300582,20240830,8.83,3.4,46.42,True,46.42
sz300218,20240903,14.43,12.33,36.51,True,23.0
sz301036,20250701,38.19,6.42,1.96,False,-1.65
sz002613,20240927,3.59,0.28,13.09,False,9.19
sz001279,20250624,39.99,3.58,1.25,False,-0.68
sz002189,20240731,15.03,6.85,8.65,False,-4.52
sz300428,20240930,17.97,9.4,12.68,False,7.73
sz000980,20240805,2.02,29.7,0.0,False,-26.73
sz399394,20240927,8104.03,0.22,20.32,True,3.44
sz301551,20250806,49.88,3.11,5.09,False,-0.18
sz300753,20250924,29.56,8.66,4.8,False,4.8
sz002374,20240926,2.09,0.0,33.49,True,29.67
sz301078,20250626,13.42,6.78,1.19,False,-2.68
sz300101,20240926,14.48,0.0,43.24,True,20.1
sz300466,20240924,6.5,2.31,41.08,True,28.77
sz002569,20240911,6.05,2.48,10.08,False,4.13
sz000807,20240926,12.81,0.0,15.22,False,7.26
sz399440,20240930,1173.31,6.56,3.19,False,-0.28
sz000629,20240927,2.68,3.36,16.42,False,16.42
sz000802,20240924,5.37,1.68,26.07,True,21.6
sz300230,20240926,3.38,0.0,37.52,True,27.77
sz002791,20240927,27.99,0.0,17.18,False,3.97
sz000518,20240802,2.34,19.23,0.0,False,-14.1
sz300978,20250624,10.95,1.19,4.66,False,4.66
sz000031,20240920,2.5,1.6,35.2,True,25.2
sz300083,20240821,6.09,7.72,1.48,False,-6.4
sz002838,20240927,9.86,0.81,47.05,True,29.3
sz002488,20240802,5.14,1.36,35.6,True,35.6
sz300735,20250731,27.55,3.27,16.33,False,14.56
sz002312,20240828,7.01,1.43,25.54,True,25.54
sz002541,20241008,16.23,18.05,0.0,False,-9.18
sz399972,20240926,3938.74,0.0,29.19,True,14.68
sz002675,20240927,12.84,4.36,14.95,False,0.23
sz301050,20250625,50.83,1.14,4.58,False,0.16
sz399695,20240927,1879.73,0.0,24.06,True,13.76
sz300167,20240805,1.85,15.14,0.0,False,-1.62
sz300534,20240806,7.89,11.91,2.03,False,-8.24
sz002268,20240927,15.3,0.0,25.69,True,15.88
sz399808,20240927,1878.2,0.0,24.4,True,13.54
sz300053,20240730,10.81,10.92,27.01,True,-10.64
sz002095,20240924,13.07,0.84,29.76,True,13.93
sz002920,20250812,113.91,4.9,13.03,False,6.22
sz002226,20240930,4.5,6.66,15.76,False,13.76
sz000735,20240731,4.97,6.84,1.61,False,-3.62
sz002112,20240912,9.2,2.61,21.74,True,13.7
sz002741,20240731,11.3,14.51,0.0,False,-6.46
sz301233,20251022,54.82,2.94,6.26,False,1.37
sz003008,20251224,22.25,3.82,8.58,False,8.04
sz002171,20240930,6.83,10.98,6.0,False,-7.64
sz300802,20251020,19.89,1.11,9.15,False,-0.1
sz000936,20240930,6.67,7.65,18.14,False,9.6
sz300304,20240731,6.25,14.55,0.48,False,-13.27
sz300663,20240902,10.48,6.58,99.9,True,99.9
sz301080,20251203,55.75,8.86,0.0,False,-3.14
sz399645,20240926,8193.03,0.0,22.26,True,10.17
sz000949,20240731,3.54,2.82,8.19,False,5.65
sz002274,20240926,7.05,0.0,15.32,False,4.68
sz000767,20240927,2.46,1.63,13.41,False,6.1
sz300528,20240805,7.39,18.27,7.44,False,-14.07
sz002972,20251201,12.54,11.56,2.07,False,-2.87
sz000880,20240821,6.05,5.44,0.23,False,-2.6
sz200726,20240930,3.91,2.81,3.84,False,3.84
sz001379,20250714,20.82,2.5,8.41,False,8.17
sz301136,20251027,12.4,1.61,31.61,True,31.61
sz399814,20240927,978.62,1.54,11.73,False,5.35
sz300334,20250924,7.02,5.7,7.83,False,4.84
sz000729,20240924,9.34,3.53,17.34,False,5.25
sz300566,20240926,13.98,0.0,46.06,True,27.6
sz300335,20240926,3.96,0.0,29.8,True,26.52
sz300001,20240731,19.88,14.94,0.0,False,-14.39
sz301178,20260114,56.43,11.39,0.32,False,-9.76
sz002390,20240930,3.59,9.74,4.73,False,-3.06
sz300850,20260105,43.44,2.33,14.43,False,-0.53
sz002259,20240930,2.65,15.09,0.0,False,-3.77
sz002896,20250711,61.44,0.0,67.59,True,56.28
sz300631,20240930,21.42,10.97,20.54,True,19.84
sz002911,20250716,10.67,4.87,7.87,False,7.87
sz300318,20240802,4.97,5.23,20.93,True,2.21
sz000157,20240930,7.08,12.29,1.13,False,-5.23
sz002444,20240829,24.47,0.0,26.07,True,26.07
sz301261,20250709,78.17,8.62,19.61,False,13.25
sz300482,20240930,26.0,10.88,10.0,False,-4.54
sz399659,20240927,3230.26,0.0,21.34,True,13.3
sz002123,20240923,7.35,7.62,49.52,True,48.16
sz301355,20250624,11.8,1.78,13.04,False,4.65
sz002570,20240924,2.69,0.37,87.73,True,87.73
sz000063,20240731,26.8,13.66,0.0,False,-12.8
sz002017,20240913,8.31,1.81,33.23,True,19.62
sz000504,20240902,7.65,10.46,19.74,False,8.89
sz300118,20240930,13.81,14.99,15.42,False,-1.23
sz300683,20251017,36.47,15.52,0.0,False,-5.4
sz000850,20240906,3.38,10.35,49.36,True,25.13
sz301548,20250624,47.02,0.28,8.8,False,8.06
sz002059,20240731,5.08,9.65,14.17,False,-4.92
sz002824,20240820,13.86,15.08,5.19,False,-11.47
sz300729,20250819,14.76,4.13,4.07,False,3.52
sz000833,20240730,4.65,0.0,9.47,False,8.61
sz002494,20240927,3.36,0.6,21.13,True,14.29
sz300201,20240930,4.0,6.0,14.75,False,9.5
sz300452,20240927,11.48,0.0,21.25,True,4.88
sz399689,20240930,911.27,7.13,2.61,False,-3.77
sz300135,20240802,2.72,9.56,0.0,False,-3.31
sz002669,20240927,8.62,0.7,14.97,False,3.71
sz300767,20260123,21.1,15.4,2.56,False,-3.65
sz002340,20240731,6.12,9.63,0.0,False,-7.84
sz301565,20250624,21.39,0.56,29.03,True,8.09
sz300386,20240830,8.34,6.12,101.68,True,101.68
sz200581,20240919,9.76,0.51,23.89,True,20.92
sz002627,20240731,4.78,6.49,2.51,False,-5.24
sz301002,20251218,30.78,2.5,40.77,True,29.4
sz301560,20251104,38.43,12.88,2.94,False,-11.35
sz300383,20240926,8.47,0.0,43.21,True,27.27
sz002516,20240925,3.83,0.52,49.61,True,41.78
sz000878,20240927,12.5,0.0,11.68,False,7.68
sz300762,20250625,22.18,1.8,3.07,False,2.57
sz002491,20240930,3.93,7.89,13.23,False,9.16
sz300204,20240802,7.36,15.9,9.65,False,-13.04
sz300902,20250707,18.85,0.8,18.57,False,18.57
sz002558,20240926,9.83,0.0,28.83,True,23.85
sz300153,20240903,6.08,6.41,42.76,True,22.86
sz002195,20240927,2.58,0.0,20.93,True,12.4
sz002821,20240927,75.03,5.08,20.57,True,6.77
sz002368,20240930,20.44,2.01,30.43,True,22.56
sz399412,20240926,2011.51,0.0,32.58,True,20.9
sz300434,20240927,7.86,0.0,26.33,True,10.05
sz002788,20240926,7.46,0.0,20.38,True,8.98
sz002641,20240927,4.18,0.0,12.44,False,1.67
sz301503,20250625,37.4,1.12,7.01,False,4.25
sz000635,20240925,6.24,1.28,41.99,True,41.99
sz300701,20250625,10.07,0.79,7.35,False,4.87
sz002326,20240927,8.92,1.35,20.96,True,6.39
sz300029,20240808,4.52,15.49,0.0,False,-9.96
sz002775,20240822,2.32,9.05,8.62,False,8.62
sz002126,20240926,17.11,0.0,19.87,False,10.11
sz002212,20240927,5.15,0.0,52.92,True,37.59
sz300487,20240924,42.68,0.0,44.02,True,12.16
sz000701,20240927,4.05,0.74,35.56,True,17.53
sz002588,20240813,6.4,1.72,8.76,False,3.28
sz300067,20240913,4.07,10.32,52.83,True,41.28
sz300855,20250624,22.16,0.54,13.04,False,13.04
sz301479,20251023,93.35,10.34,1.53,False,-10.23
sz300500,20240827,10.6,15.75,0.0,False,-5.19
sz399671,20240927,6991.29,0.0,19.4,False,3.95
sz300657,20240930,17.06,10.14,13.83,False,1.0
sz002691,20240902,5.18,11.97,21.62,True,9.46
sz399996,20240731,2437.69,10.97,0.0,False,-10.29
sz300836,20260408,56.36,2.31,13.34,False,10.57
sz000902,20240808,11.35,1.15,7.49,False,6.96
sz300183,20240815,13.03,9.13,0.0,False,-5.91
sz002716,20240930,3.5,9.71,6.29,False,2.86
sz301133,20250627,22.32,1.66,6.41,False,6.41
sz002145,20240927,3.92,2.81,18.39,False,10.98
sz300619,20240912,20.19,14.97,41.03,True,15.93
sz000762,20240927,21.3,0.0,21.08,True,13.19
sz002271,20240927,10.69,0.0,24.51,True,15.72
sz301207,20250701,16.32,1.41,19.98,False,17.1
sz300878,20251219,23.98,2.63,47.33,True,39.53
sz002422,20240731,29.16,0.96,8.75,False,8.75
sz399358,20240926,3986.3,0.0,26.6,True,15.81
sz300587,20240927,4.23,0.0,37.56,True,12.28
sz000601,20240731,3.63,9.63,1.38,False,-8.53
sz300129,20240927,7.17,0.0,26.36,True,9.62
sz301199,20250624,24.28,0.41,8.03,False,6.88
sz002026,20240927,8.22,0.0,18.98,False,6.81
sz301603,20260227,75.01,16.93,0.0,False,-6.83
sz300955,20260310,35.85,16.32,8.79,False,1.65
sz002993,20250627,39.74,2.87,4.35,False,-0.45
sz000786,20240926,28.28,0.95,14.53,False,7.0
sz300400,20240730,10.92,9.34,36.63,True,22.07
sz002295,20240930,5.97,8.7,21.09,True,21.09
sz300253,20240927,6.28,0.0,36.65,True,16.89
sz002068,20241028,7.18,8.36,31.06,True,9.89
sz002815,20240731,8.64,12.73,0.0,False,-11.92
sz300463,20240812,12.71,12.2,0.0,False,-8.26
sz301280,20250624,38.37,1.02,7.71,False,6.46
sz300936,20250624,38.26,2.54,15.13,False,4.6
sz301349,20250624,39.52,7.97,0.03,False,-7.06
